alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,89,Point_CHR,Gaussian,absolute_residual,0.8875,4623486512202.948,53.632242773313365,0.0,0.1,10.0,True,7200,800
0.1,10,100,89,Unscaled,Gaussian,absolute_residual,0.88375,190029634364844.16,26.7844130210288,0.0,0.1,10.0,True,7200,800
0.1,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.8675,4908479564409.018,60.66623494226357,0.0010077953338623047,0.1,10.0,True,7200,800
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,0.9025,9331442265860.791,56.4698584205541,0.0020008087158203125,0.1,10.0,True,7200,800
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,0.91625,1.2900973525355136e+18,179.8954476742551,0.0,0.1,10.0,True,7200,800
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,0.90125,520631171846896.25,29.624635581900147,0.0,0.1,10.0,True,7200,800
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.85125,3418948442103.2295,78.89924945025433,0.001001596450805664,0.1,10.0,True,7200,800
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,0.9125,6.411613895047018e+17,131.64328726624325,0.0030069351196289062,0.1,10.0,True,7200,800
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,0.91125,3.169410702607371e+18,226.03057983325857,0.0,0.1,10.0,True,7200,800
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,0.9175,3.4458033854222193e+19,89.89365717378216,0.0009942054748535156,0.1,10.0,True,7200,800
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.9075,1.2428459934303491e+17,98.78929790245503,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,0.92,2.0567803223492104e+18,196.98695347303305,0.0029926300048828125,0.1,10.0,True,7200,800
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,0.89375,331577717683436.75,68.92141069340133,0.0,0.1,10.0,True,7200,800
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,0.92,3.4418987902278595e+19,89.88346572028068,0.0,0.1,10.0,True,7200,800
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.9025,1.7554767816404172e+16,105.29115761147911,0.001007080078125,0.1,10.0,True,7200,800
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,0.88,557076350705.5363,38.645042152342846,0.0020067691802978516,0.1,10.0,True,7200,800
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,0.865,1842790947518.229,85.80923083700728,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,0.8825,222772658040066.8,27.21361201008988,0.0,0.1,10.0,True,7200,800
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.8525,1691962565848.535,56.27629055866385,0.0010020732879638672,0.1,10.0,True,7200,800
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,0.925,2.6285458173590615e+18,152.98753367909853,0.003000974655151367,0.1,10.0,True,7200,800
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,0.95125,3.6029165560484057e+19,257.52527620132275,0.001009225845336914,0.1,10.0,True,7200,800
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,0.92625,1.744645042310619e+20,105.72329939649443,0.0,0.1,10.0,True,7200,800
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.91625,2.659636142714543e+17,123.3632066233963,0.000997781753540039,0.1,10.0,True,7200,800
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,0.95625,1.1228569215189048e+20,250.10491689118874,0.0026078224182128906,0.1,10.0,True,7200,800
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,0.97125,7.831537634763635e+21,517.5672564314536,0.001003265380859375,0.1,10.0,True,7200,800
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,0.96,3.5706035649581773e+21,142.9796282067877,0.0,0.1,10.0,True,7200,800
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.93875,2.7239765404596396e+19,238.7753013601922,0.0009992122650146484,0.1,10.0,True,7200,800
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,0.885,1.0209528670421176e+17,130.93114217030214,0.0020067691802978516,0.1,10.0,True,7200,800
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,0.8925,1.7854533766895293e+18,115.08053692553457,0.0010001659393310547,0.1,10.0,True,7200,800
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,0.88625,1.5482873987197071e+18,65.91513682528856,0.0,0.1,10.0,True,7200,800
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.875,176091400432043.56,106.20273807741206,0.000995635986328125,0.1,10.0,True,7200,800
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,0.86,410501010716.2321,34.50958097699779,0.0020012855529785156,0.1,10.0,True,7200,800
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,0.92875,6.147522651995298e+18,166.44760346955346,0.0010080337524414062,0.1,10.0,True,7200,800
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,0.8775,66924104220931.82,24.130051937603355,0.0,0.1,10.0,True,7200,800
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.82875,87974691746.80753,25.237321860747056,0.0009989738464355469,0.1,10.0,True,7200,800
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,0.90875,9.943439482647351e+17,193.67103545690364,0.0030057430267333984,0.1,10.0,True,7200,800
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,0.94125,1.1864876333307912e+19,308.33130030118195,0.0,0.1,10.0,True,7200,800
0.1,10,100,98,Unscaled,Gaussian,absolute_residual,0.9525,7.439638718598595e+20,122.22363186466151,0.0,0.1,10.0,True,7200,800
0.1,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.8975,9.672010725503126e+16,148.11030746696386,0.0010001659393310547,0.1,10.0,True,7200,800
0.1,10,100,99,TSCP_R,Gaussian,absolute_residual,0.8975,6.580564971118722e+16,128.06091739142747,0.003006458282470703,0.1,10.0,True,7200,800
0.1,10,100,99,Point_CHR,Gaussian,absolute_residual,0.91125,1.586286547862467e+18,147.42992974818685,0.0,0.1,10.0,True,7200,800
0.1,10,100,99,Unscaled,Gaussian,absolute_residual,0.895,9.463928127001606e+17,62.74904829722946,0.0,0.1,10.0,True,7200,800
0.1,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.89,258035635026981.88,93.55692705790813,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,100,TSCP_R,Gaussian,absolute_residual,0.94375,7.624531874229303e+18,132.90025910417063,0.003000974655151367,0.1,10.0,True,7200,800
0.1,10,100,100,Point_CHR,Gaussian,absolute_residual,0.965,1.0117962875966595e+20,176.76978208336,0.0009987354278564453,0.1,10.0,True,7200,800
0.1,10,100,100,Unscaled,Gaussian,absolute_residual,0.92875,2.3592790462100414e+19,86.5521640725095,0.0,0.1,10.0,True,7200,800
0.1,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.92,2.9396798155526086e+17,100.66089817114116,0.0010063648223876953,0.1,10.0,True,7200,800
0.1,10,100,101,TSCP_R,Gaussian,absolute_residual,0.92375,1.0369621334627234e+19,214.8862282089765,0.00243377685546875,0.1,10.0,True,7200,800
0.1,10,100,101,Point_CHR,Gaussian,absolute_residual,0.90875,9.902164695492755e+18,260.92779364519623,0.0,0.1,10.0,True,7200,800
0.1,10,100,101,Unscaled,Gaussian,absolute_residual,0.91875,1.718953081290938e+20,105.56656788752211,0.0010073184967041016,0.1,10.0,True,7200,800
0.1,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.90375,1.9532621166868992e+18,168.82869290132433,0.0009999275207519531,0.1,10.0,True,7200,800
0.1,10,100,102,TSCP_R,Gaussian,absolute_residual,0.90875,4.8589673255243136e+17,145.7989926842746,0.0019958019256591797,0.1,10.0,True,7200,800
0.1,10,100,102,Point_CHR,Gaussian,absolute_residual,0.93,2.788973774024134e+18,148.60496729810282,0.0,0.1,10.0,True,7200,800
0.1,10,100,102,Unscaled,Gaussian,absolute_residual,0.92625,4.810265133573844e+19,92.94304601196099,0.000993967056274414,0.1,10.0,True,7200,800
0.1,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.90125,4.240713126727026e+16,146.34637832097286,0.0009999275207519531,0.1,10.0,True,7200,800
0.1,10,100,103,TSCP_R,Gaussian,absolute_residual,0.89625,1.065798053737449e+16,76.46631115978491,0.002999544143676758,0.1,10.0,True,7200,800
0.1,10,100,103,Point_CHR,Gaussian,absolute_residual,0.875,3129571584415.099,47.92497991901843,0.0,0.1,10.0,True,7200,800
0.1,10,100,103,Unscaled,Gaussian,absolute_residual,0.895,1.0106484709924782e+17,50.17183811824125,0.0,0.1,10.0,True,7200,800
0.1,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.875,1138858896354.979,43.49313337179413,0.0010077953338623047,0.1,10.0,True,7200,800
0.1,10,100,104,TSCP_R,Gaussian,absolute_residual,0.93375,4.782834649568292e+18,147.83852539783524,0.0030059814453125,0.1,10.0,True,7200,800
0.1,10,100,104,Point_CHR,Gaussian,absolute_residual,0.96,4.217525414911226e+19,237.9783039830604,0.0,0.1,10.0,True,7200,800
0.1,10,100,104,Unscaled,Gaussian,absolute_residual,0.91125,4.25904560038282e+18,72.93420090097278,0.0,0.1,10.0,True,7200,800
0.1,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.87625,2709393773758.095,55.17305728968303,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,105,TSCP_R,Gaussian,absolute_residual,0.94875,6.476320415764986e+18,224.8516784294426,0.0019991397857666016,0.1,10.0,True,7200,800
0.1,10,100,105,Point_CHR,Gaussian,absolute_residual,0.96625,2.60565982118501e+20,232.21929671150832,0.000993967056274414,0.1,10.0,True,7200,800
0.1,10,100,105,Unscaled,Gaussian,absolute_residual,0.9475,1.801278899902901e+20,106.06158089286286,0.0,0.1,10.0,True,7200,800
0.1,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.94375,3.2147022156630277e+18,160.33332387492013,0.001001596450805664,0.1,10.0,True,7200,800
0.1,10,100,106,TSCP_R,Gaussian,absolute_residual,0.92375,2.2199462236093714e+18,152.92808986037127,0.0029981136322021484,0.1,10.0,True,7200,800
0.1,10,100,106,Point_CHR,Gaussian,absolute_residual,0.935,1.0231805948368314e+19,256.9220398646503,0.001007080078125,0.1,10.0,True,7200,800
0.1,10,100,106,Unscaled,Gaussian,absolute_residual,0.93875,6.882769243452774e+19,96.33327408566163,0.0,0.1,10.0,True,7200,800
0.1,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.91875,1.393682119314415e+18,160.67306019011167,0.0009999275207519531,0.1,10.0,True,7200,800
0.1,10,100,107,TSCP_R,Gaussian,absolute_residual,0.9225,3.3379423420173036e+18,157.0616262615397,0.0030059814453125,0.1,10.0,True,7200,800
0.1,10,100,107,Point_CHR,Gaussian,absolute_residual,0.91375,2.687413368447181e+18,225.95751335296274,0.0,0.1,10.0,True,7200,800
0.1,10,100,107,Unscaled,Gaussian,absolute_residual,0.89625,2.368646563486992e+18,68.77807656405065,0.0,0.1,10.0,True,7200,800
0.1,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.8925,2.730039011870698e+17,120.45979982053093,0.001996755599975586,0.1,10.0,True,7200,800
0.1,10,100,108,TSCP_R,Gaussian,absolute_residual,0.96375,5.533904523599185e+19,185.08859290234327,0.002994060516357422,0.1,10.0,True,7200,800
0.1,10,100,108,Point_CHR,Gaussian,absolute_residual,0.975,2.2283844969810732e+21,350.4288938308318,0.0,0.1,10.0,True,7200,800
0.1,10,100,108,Unscaled,Gaussian,absolute_residual,0.94875,1.0423296337000447e+21,126.4155529115952,0.0,0.1,10.0,True,7200,800
0.1,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.94625,1.8013456199629515e+19,188.48518542701453,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,109,TSCP_R,Gaussian,absolute_residual,0.87375,1006790372276.3282,35.48447814198579,0.0020067691802978516,0.1,10.0,True,7200,800
0.1,10,100,109,Point_CHR,Gaussian,absolute_residual,0.875,5963826714532.295,44.56149525068515,0.0,0.1,10.0,True,7200,800
0.1,10,100,109,Unscaled,Gaussian,absolute_residual,0.86625,73848684087734.19,24.368807433659125,0.0,0.1,10.0,True,7200,800
0.1,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.8625,26151560823583.72,51.31819025347044,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,110,TSCP_R,Gaussian,absolute_residual,0.8875,2143367640534.7847,48.047087350556566,0.00200653076171875,0.1,10.0,True,7200,800
0.1,10,100,110,Point_CHR,Gaussian,absolute_residual,0.84375,2194105190936.8936,43.19103009527931,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,110,Unscaled,Gaussian,absolute_residual,0.85875,30249262348741.03,22.28801948990166,0.0,0.1,10.0,True,7200,800
0.1,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.79875,185693501596.69873,39.208798621217504,0.0010001659393310547,0.1,10.0,True,7200,800
0.1,10,100,111,TSCP_R,Gaussian,absolute_residual,0.94875,3.3301964149511635e+19,198.59605553551785,0.003992319107055664,0.1,10.0,True,7200,800
0.1,10,100,111,Point_CHR,Gaussian,absolute_residual,0.905,1.5361241755378336e+17,121.93827920819174,0.0,0.1,10.0,True,7200,800
0.1,10,100,111,Unscaled,Gaussian,absolute_residual,0.92875,6.7974810578553455e+19,96.2132313059976,0.0,0.1,10.0,True,7200,800
0.1,10,100,111,Empirical_copula,Gaussian,absolute_residual,0.91875,3.486541585880539e+18,167.97127929612034,0.0010085105895996094,0.1,10.0,True,7200,800
0.1,10,100,112,TSCP_R,Gaussian,absolute_residual,0.88,5517826633697.098,43.47307849953017,0.0020067691802978516,0.1,10.0,True,7200,800
0.1,10,100,112,Point_CHR,Gaussian,absolute_residual,0.81125,252186989409.8311,56.36960726931331,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,112,Unscaled,Gaussian,absolute_residual,0.835,19357870874600.125,21.31502070555445,0.0,0.1,10.0,True,7200,800
0.1,10,100,112,Empirical_copula,Gaussian,absolute_residual,0.87375,3443873756992.2964,49.813675741938596,0.0010023117065429688,0.1,10.0,True,7200,800
0.1,10,100,113,TSCP_R,Gaussian,absolute_residual,0.92,4.41211654655304e+17,127.49119118808103,0.0029981136322021484,0.1,10.0,True,7200,800
0.1,10,100,113,Point_CHR,Gaussian,absolute_residual,0.92875,2.2884987125833183e+18,133.27964310669879,0.0,0.1,10.0,True,7200,800
0.1,10,100,113,Unscaled,Gaussian,absolute_residual,0.92125,1.1854027179279464e+19,80.7953919039644,0.0,0.1,10.0,True,7200,800
0.1,10,100,113,Empirical_copula,Gaussian,absolute_residual,0.9025,2047123236593266.5,62.229256195980085,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,114,TSCP_R,Gaussian,absolute_residual,0.93,4.704772031709592e+18,159.2149973836107,0.003006458282470703,0.1,10.0,True,7200,800
0.1,10,100,114,Point_CHR,Gaussian,absolute_residual,0.8775,303949246603886.2,74.95647572951651,0.0,0.1,10.0,True,7200,800
0.1,10,100,114,Unscaled,Gaussian,absolute_residual,0.9075,1.9638589352597975e+19,84.97888508797419,0.0,0.1,10.0,True,7200,800
0.1,10,100,114,Empirical_copula,Gaussian,absolute_residual,0.875,36010413565204.9,51.9189818792376,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,115,TSCP_R,Gaussian,absolute_residual,0.89125,1972816588124.6904,46.037157860698514,0.0019991397857666016,0.1,10.0,True,7200,800
0.1,10,100,115,Point_CHR,Gaussian,absolute_residual,0.8725,5357159718112.252,52.68069555075299,0.0,0.1,10.0,True,7200,800
0.1,10,100,115,Unscaled,Gaussian,absolute_residual,0.90375,298653365709277.0,28.023136442077103,0.0,0.1,10.0,True,7200,800
0.1,10,100,115,Empirical_copula,Gaussian,absolute_residual,0.88375,9946251771969.818,51.19369607553439,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,116,TSCP_R,Gaussian,absolute_residual,0.9225,5.138936434018531e+18,185.5550572242875,0.004000425338745117,0.1,10.0,True,7200,800
0.1,10,100,116,Point_CHR,Gaussian,absolute_residual,0.9125,6.235086942787785e+18,169.73544756249373,0.0,0.1,10.0,True,7200,800
0.1,10,100,116,Unscaled,Gaussian,absolute_residual,0.90125,4.680966805902923e+18,73.62639833776672,0.0,0.1,10.0,True,7200,800
0.1,10,100,116,Empirical_copula,Gaussian,absolute_residual,0.8925,1.4163631817128147e+17,93.95000237392556,0.0009984970092773438,0.1,10.0,True,7200,800
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,0.83125,530834636075.2297,34.072919531547804,0.0030050277709960938,0.1,10.0,True,7200,800
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,0.88625,7397064557189761.0,81.8068978725685,0.0,0.1,10.0,True,7200,800
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,0.82625,17690311187418.883,21.123872974687597,0.0,0.1,10.0,True,7200,800
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,0.82125,3577916818717.882,64.66164343400236,0.001001596450805664,0.1,10.0,True,7200,800
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,0.88375,1992691995856.091,45.16766233880161,0.001999378204345703,0.1,10.0,True,7200,800
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,0.87,638972478468.5134,62.02312019908015,0.0,0.1,10.0,True,7200,800
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,0.8825,69705381507560.43,24.228505762610784,0.0,0.1,10.0,True,7200,800
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,0.85125,2066475426260.1233,71.87375912491791,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,119,TSCP_R,Gaussian,absolute_residual,0.92125,2.785586256786722e+18,167.03011198799996,0.0030012130737304688,0.1,10.0,True,7200,800
0.1,10,100,119,Point_CHR,Gaussian,absolute_residual,0.9325,1.3817676945609447e+19,199.12476327740237,0.0,0.1,10.0,True,7200,800
0.1,10,100,119,Unscaled,Gaussian,absolute_residual,0.92375,9.350950313829309e+19,99.33117548406314,0.0,0.1,10.0,True,7200,800
0.1,10,100,119,Empirical_copula,Gaussian,absolute_residual,0.8975,1.3760734138470862e+17,121.70974096993449,0.0009961128234863281,0.1,10.0,True,7200,800
0.1,10,100,120,TSCP_R,Gaussian,absolute_residual,0.87,397781009087.06415,29.115206983048665,0.0030062198638916016,0.1,10.0,True,7200,800
0.1,10,100,120,Point_CHR,Gaussian,absolute_residual,0.9275,1.8679390410097075e+18,144.05500336646358,0.0,0.1,10.0,True,7200,800
0.1,10,100,120,Unscaled,Gaussian,absolute_residual,0.89125,93002814784595.95,24.937310297727628,0.0,0.1,10.0,True,7200,800
0.1,10,100,120,Empirical_copula,Gaussian,absolute_residual,0.85125,1026469025958.7114,56.576017274219396,0.0010001659393310547,0.1,10.0,True,7200,800
0.1,10,100,121,TSCP_R,Gaussian,absolute_residual,0.91125,8.310480368746563e+17,151.92539385923936,0.0019979476928710938,0.1,10.0,True,7200,800
0.1,10,100,121,Point_CHR,Gaussian,absolute_residual,0.84125,27023153985075.805,70.72083592789876,0.0,0.1,10.0,True,7200,800
0.1,10,100,121,Unscaled,Gaussian,absolute_residual,0.90625,8.99850850280275e+18,78.59900588317997,0.00099945068359375,0.1,10.0,True,7200,800
0.1,10,100,121,Empirical_copula,Gaussian,absolute_residual,0.9,9.883196433230098e+16,129.37405976261192,0.0009958744049072266,0.1,10.0,True,7200,800
0.1,10,100,122,TSCP_R,Gaussian,absolute_residual,0.86625,369194595995.94244,29.965776756160935,0.0019948482513427734,0.1,10.0,True,7200,800
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,0.8925,949303752693.7522,31.387598579699787,0.0,0.1,10.0,True,7200,800
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,0.8675,28254278695267.78,22.13647281992814,0.0009980201721191406,0.1,10.0,True,7200,800
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,0.81625,169878316772.86572,29.67804279597927,0.0010075569152832031,0.1,10.0,True,7200,800
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,0.895,925574861462.0718,36.86395697153574,0.002004384994506836,0.1,10.0,True,7200,800
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,0.9525,1.1736443353640032e+19,167.73203024068198,0.0,0.1,10.0,True,7200,800
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,0.90375,668574085622318.1,30.374906789569152,0.0,0.1,10.0,True,7200,800
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,0.8475,258324788769.63492,33.4993339738299,0.0009989738464355469,0.1,10.0,True,7200,800
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,0.895,60213360192673.35,60.75729265275339,0.002000093460083008,0.1,10.0,True,7200,800
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,0.8675,19618743680749.145,95.39635098474473,0.0009999275207519531,0.1,10.0,True,7200,800
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,0.88375,100137245352071.73,25.122309635163656,0.0,0.1,10.0,True,7200,800
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,0.87875,9608927071912.664,87.26736882123544,0.0010118484497070312,0.1,10.0,True,7200,800
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,0.94375,1.135506902677332e+19,156.6176585744897,0.0030183792114257812,0.1,10.0,True,7200,800
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,0.87625,2375709105382.143,38.437414497054505,0.0,0.1,10.0,True,7200,800
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,0.93375,3.0288884769989073e+20,111.71933149249149,0.0,0.1,10.0,True,7200,800
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,0.92125,2.289761737183943e+18,133.50761095849532,0.001987934112548828,0.1,10.0,True,7200,800
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,0.875,1303512323575.161,41.37841582677595,0.0020105838775634766,0.1,10.0,True,7200,800
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,0.9325,3.8655152352123796e+18,178.35142748643716,0.0,0.1,10.0,True,7200,800
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,0.86875,55221616205562.99,23.670689647864343,0.0,0.1,10.0,True,7200,800
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,0.88,10237543026219.22,48.16358768690263,0.0009996891021728516,0.1,10.0,True,7200,800
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,0.92,1.7573763672233341e+18,142.07904553440335,0.0030062198638916016,0.1,10.0,True,7200,800
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,0.86875,6596382696148.506,44.99114513904921,0.0009999275207519531,0.1,10.0,True,7200,800
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,0.9325,1.1219273933941937e+20,101.15712441714312,0.0,0.1,10.0,True,7200,800
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,0.91375,9.169066738510331e+17,143.3948552821861,0.0009932518005371094,0.1,10.0,True,7200,800
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,0.87125,621906116241.5953,44.82657577478824,0.00299835205078125,0.1,10.0,True,7200,800
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,0.89125,1052360720547.7753,39.65707047387339,0.0,0.1,10.0,True,7200,800
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,0.84375,33045681719918.8,22.485961956890627,0.0,0.1,10.0,True,7200,800
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,0.84875,702679958071.3707,92.7805282016217,0.002007007598876953,0.1,10.0,True,7200,800
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,0.87625,10457678156208.566,53.09459700780577,0.0030066967010498047,0.1,10.0,True,7200,800
0.1,10,100,129,Point_CHR,Gaussian,absolute_residual,0.815,195812999169.26193,27.115327744353,0.0,0.1,10.0,True,7200,800
0.1,10,100,129,Unscaled,Gaussian,absolute_residual,0.83875,28340463038342.445,22.143215882421103,0.0,0.1,10.0,True,7200,800
0.1,10,100,129,Empirical_copula,Gaussian,absolute_residual,0.805,81585928466.66797,24.577315629107314,0.0010001659393310547,0.1,10.0,True,7200,800
0.1,10,100,130,TSCP_R,Gaussian,absolute_residual,0.92625,1.727226553922686e+18,148.32115797091038,0.0030007362365722656,0.1,10.0,True,7200,800
0.1,10,100,130,Point_CHR,Gaussian,absolute_residual,0.89375,46621755172373.55,68.4595967727609,0.0,0.1,10.0,True,7200,800
0.1,10,100,130,Unscaled,Gaussian,absolute_residual,0.92625,6.245851918446881e+19,95.40237103144607,0.0,0.1,10.0,True,7200,800
0.1,10,100,130,Empirical_copula,Gaussian,absolute_residual,0.91875,4.967978200253107e+17,122.61793898036356,0.0010089874267578125,0.1,10.0,True,7200,800
0.1,10,100,131,TSCP_R,Gaussian,absolute_residual,0.9375,1.9597209468935352e+18,183.62990304680605,0.002999544143676758,0.1,10.0,True,7200,800
0.1,10,100,131,Point_CHR,Gaussian,absolute_residual,0.91125,1.3930601620026328e+16,86.90546808168403,0.0,0.1,10.0,True,7200,800
0.1,10,100,131,Unscaled,Gaussian,absolute_residual,0.94,4.931366620335534e+19,93.17442667558609,0.0,0.1,10.0,True,7200,800
0.1,10,100,131,Empirical_copula,Gaussian,absolute_residual,0.9225,3.239125958649587e+17,137.33310606507527,0.0009992122650146484,0.1,10.0,True,7200,800
0.1,10,100,132,TSCP_R,Gaussian,absolute_residual,0.79625,267739699467.37848,35.581553667936824,0.0030059814453125,0.1,10.0,True,7200,800
0.1,10,100,132,Point_CHR,Gaussian,absolute_residual,0.86625,229627266438.97314,32.078264943918654,0.0,0.1,10.0,True,7200,800
0.1,10,100,132,Unscaled,Gaussian,absolute_residual,0.8725,52771465215208.25,23.563506321534607,0.0,0.1,10.0,True,7200,800
0.1,10,100,132,Empirical_copula,Gaussian,absolute_residual,0.77,254844299206.45325,36.13233362546083,0.0010004043579101562,0.1,10.0,True,7200,800
0.1,10,100,133,TSCP_R,Gaussian,absolute_residual,0.88125,313839197709278.94,76.86507612034771,0.002000093460083008,0.1,10.0,True,7200,800
0.1,10,100,133,Point_CHR,Gaussian,absolute_residual,0.8875,9.134944358172355e+16,116.77779244494171,0.0010008811950683594,0.1,10.0,True,7200,800
0.1,10,100,133,Unscaled,Gaussian,absolute_residual,0.875,156996639405618.22,26.277801979701945,0.0,0.1,10.0,True,7200,800
0.1,10,100,133,Empirical_copula,Gaussian,absolute_residual,0.86125,74710984684618.5,84.7257959838017,0.0009992122650146484,0.1,10.0,True,7200,800
0.1,10,100,134,TSCP_R,Gaussian,absolute_residual,0.93875,3.6773067886910915e+18,154.16709198251306,0.0030002593994140625,0.1,10.0,True,7200,800
0.1,10,100,134,Point_CHR,Gaussian,absolute_residual,0.93375,3.541739748579903e+18,153.87807054571473,0.0,0.1,10.0,True,7200,800
0.1,10,100,134,Unscaled,Gaussian,absolute_residual,0.95875,4.3024660438633945e+20,115.71022688304117,0.0,0.1,10.0,True,7200,800
0.1,10,100,134,Empirical_copula,Gaussian,absolute_residual,0.92,5.057141141872888e+17,124.04084000006128,0.0010073184967041016,0.1,10.0,True,7200,800
0.1,10,100,135,TSCP_R,Gaussian,absolute_residual,0.8325,255402902392.13098,37.873218587984276,0.0019981861114501953,0.1,10.0,True,7200,800
0.1,10,100,135,Point_CHR,Gaussian,absolute_residual,0.83125,150825546339.86893,32.831779083625776,0.0010001659393310547,0.1,10.0,True,7200,800
