alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,6,Empirical_copula,Gaussian,absolute_residual,6,2.562368798879838,True,7200,800,1
0.1,10,100,6,Empirical_copula,Gaussian,absolute_residual,7,2.3145641667364956,True,7200,800,1
0.1,10,100,6,Empirical_copula,Gaussian,absolute_residual,8,2.5681366882667103,True,7200,800,1
0.1,10,100,6,Empirical_copula,Gaussian,absolute_residual,9,2.024653781097065,True,7200,800,1
0.1,10,100,6,Empirical_copula,Gaussian,absolute_residual,10,2.2500957663282897,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,1,2.6975218637871885,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,2,2.485537633644186,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,3,2.9021161513519473,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,4,2.3384113667936544,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,5,2.6544619740130044,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,6,2.7124321692272444,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,7,2.6428906951892186,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,8,2.8663497725078964,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,9,2.599500656064349,True,7200,800,1
0.1,10,100,7,TSCP_R,Gaussian,absolute_residual,10,2.8785564135646777,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,1,3.048036888565026,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,2,2.6798459647627233,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,3,3.3671594468387207,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,4,2.28706463214454,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,5,2.5302913375968616,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,6,2.871061269803503,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,7,2.2602474222977174,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,8,3.1351806527968766,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,9,2.435903162549495,True,7200,800,1
0.1,10,100,7,Point_CHR,Gaussian,absolute_residual,10,2.952296261434518,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,1,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,2,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,3,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,4,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,5,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,6,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,7,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,8,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,9,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Unscaled,Gaussian,absolute_residual,10,2.6337721290914478,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,1,2.1694655471982607,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,2,2.371628444792366,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,3,2.492249669225634,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,4,2.0863587938989863,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,5,2.6302462475291684,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,6,2.1155034490508626,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,7,2.5044105695327215,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,8,2.3689537387943105,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,9,2.4662481197954884,True,7200,800,1
0.1,10,100,7,Empirical_copula,Gaussian,absolute_residual,10,2.7349348923762697,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,1,2.4334567813941774,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,2,2.699017295036494,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,3,2.8520233873168253,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,4,2.1594574265886255,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,5,2.400985131807131,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,6,2.6767978893989897,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,7,2.1508538333253187,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,8,2.550466256082927,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,9,2.7456369361925614,True,7200,800,1
0.1,10,100,8,TSCP_R,Gaussian,absolute_residual,10,2.6886665990997116,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,1,2.892529123513871,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,2,2.987556033702015,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,3,2.451262069218494,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,4,2.563193917015261,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,5,2.592139019469453,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,6,2.703368209123979,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,7,2.121446594121941,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,8,2.508492236484,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,9,2.912273524498159,True,7200,800,1
0.1,10,100,8,Point_CHR,Gaussian,absolute_residual,10,2.695999570088359,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,1,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,2,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,3,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,4,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,5,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,6,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,7,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,8,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,9,2.451262069247853,True,7200,800,1
0.1,10,100,8,Unscaled,Gaussian,absolute_residual,10,2.451262069247853,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,1,2.044631305474032,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,2,2.784011232956063,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,3,2.81610493839743,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,4,2.0734111190167788,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,5,2.058002658440742,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,6,2.711110490723879,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,7,1.9043325599388972,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,8,2.457910277545822,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,9,2.406142833615121,True,7200,800,1
0.1,10,100,8,Empirical_copula,Gaussian,absolute_residual,10,2.1408094061498986,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,1,2.3716928743528713,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,2,2.7416700316064024,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,3,2.767583415601595,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,4,2.433468351725012,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,5,2.3330430704783973,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,6,2.5417605143981046,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,7,2.3345478873237178,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,8,2.7201394826422236,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,9,2.5459909192473873,True,7200,800,1
0.1,10,100,9,TSCP_R,Gaussian,absolute_residual,10,2.5683061436045205,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,1,2.7205504021129094,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,2,2.902457115332342,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,3,3.447583063617995,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,4,2.94165418397084,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,5,2.206975659037642,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,6,2.3056743092389462,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,7,2.5631087495093965,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,8,2.9496099530060933,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,9,2.2195750561616414,True,7200,800,1
0.1,10,100,9,Point_CHR,Gaussian,absolute_residual,10,2.5018757372345366,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,1,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,2,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,3,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,4,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,5,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,6,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,7,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,8,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,9,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Unscaled,Gaussian,absolute_residual,10,2.4824167898783016,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,1,2.0434338949414794,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,2,2.6529165595867568,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,3,2.6603391887282166,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,4,2.3437581784508836,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,5,2.121304542254272,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,6,2.4229705446109584,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,7,2.1914967118060886,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,8,2.36801420800783,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,9,2.457466929241825,True,7200,800,1
0.1,10,100,9,Empirical_copula,Gaussian,absolute_residual,10,2.482416789780739,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,1,2.1460933084303044,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,2,2.6811322359624645,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,3,2.6951168414128897,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,4,2.8258853525501855,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,5,2.7892861781585636,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,6,2.6943630253251105,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,7,2.594332021178827,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,8,2.2755125275675128,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,9,2.701636119619029,True,7200,800,1
0.1,10,100,10,TSCP_R,Gaussian,absolute_residual,10,2.1689920580342195,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,1,2.4106128785170275,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,2,3.1463530175095595,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,3,2.615014388960434,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,4,2.9095855109454165,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,5,2.6567581904752657,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,6,2.896857270281981,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,7,2.6378837037046763,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,8,2.1145009537857278,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,9,2.8611705597567845,True,7200,800,1
0.1,10,100,10,Point_CHR,Gaussian,absolute_residual,10,2.1230847721642188,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,1,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,2,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,3,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,4,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,5,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,6,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,7,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,8,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,9,2.54606375032957,True,7200,800,1
0.1,10,100,10,Unscaled,Gaussian,absolute_residual,10,2.54606375032957,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,1,1.807181120249611,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,2,2.2693218584316646,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,3,3.179081502090583,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,4,2.546063750328834,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,5,2.6567581904752657,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,6,2.187919229433753,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,7,2.3544693478342578,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,8,2.0451281938469865,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,9,2.310061451804124,True,7200,800,1
0.1,10,100,10,Empirical_copula,Gaussian,absolute_residual,10,2.543206991430456,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,1,2.784394524827141,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,2,2.8529004550432115,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,3,2.8244568397010057,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,4,2.606401619389801,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,5,2.469772155324717,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,6,2.4435311144624214,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,7,3.0722399253183976,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,8,2.5798039995992994,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,9,2.4937141004600294,True,7200,800,1
0.1,10,100,11,TSCP_R,Gaussian,absolute_residual,10,2.402895595867361,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,1,2.583158759010542,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,2,2.2330640270011735,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,3,2.7853305812094193,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,4,2.488919019709761,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,5,2.3001566769827924,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,6,2.0043472029788996,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,7,3.1299572135114064,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,8,2.397588160993405,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,9,2.0568334894996294,True,7200,800,1
0.1,10,100,11,Point_CHR,Gaussian,absolute_residual,10,2.2832819239259066,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,1,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,2,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,3,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,4,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,5,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,6,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,7,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,8,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,9,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Unscaled,Gaussian,absolute_residual,10,2.5690934516956423,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,1,2.569093451694906,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,2,2.663403158379033,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,3,2.633484855515519,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,4,2.3182057433504593,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,5,2.218755541368843,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,6,2.053757000304678,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,7,3.0083317428368623,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,8,2.4507381677954543,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,9,2.4131233712043425,True,7200,800,1
0.1,10,100,11,Empirical_copula,Gaussian,absolute_residual,10,1.931138364925165,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,1,2.4563317296049325,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,2,2.308031354980148,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,3,2.7939520998188927,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,4,2.8868437134954275,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,5,2.659700932088586,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,6,2.7554038084264305,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,7,2.7874991205049904,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,8,2.807307479285272,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,9,2.4426816533447524,True,7200,800,1
0.1,10,100,12,TSCP_R,Gaussian,absolute_residual,10,2.7052274972416157,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,1,2.5870694789680995,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,2,2.6985887819387235,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,3,3.298937068261453,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,4,3.153088845729872,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,5,3.278069427326775,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,6,3.3572787539221878,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,7,3.1700855447100276,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,8,3.4886132991882475,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,9,2.3568955324356278,True,7200,800,1
0.1,10,100,12,Point_CHR,Gaussian,absolute_residual,10,2.66437355124673,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,1,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,2,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,3,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,4,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,5,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,6,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,7,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,8,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,9,2.553914063890791,True,7200,800,1
0.1,10,100,12,Unscaled,Gaussian,absolute_residual,10,2.553914063890791,True,7200,800,1
0.1,10,100,12,Empirical_copula,Gaussian,absolute_residual,1,2.425907842970304,True,7200,800,1
0.1,10,100,12,Empirical_copula,Gaussian,absolute_residual,2,1.9896649716524806,True,7200,800,1
0.1,10,100,12,Empirical_copula,Gaussian,absolute_residual,3,2.2140002550409923,True,7200,800,1
