alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.1,10,100,145,TSCP_R,Gaussian,absolute_residual,0.94,48597930043.51084,26.306810761612308,0.0029976367950439453,0.6,equicorrelated,True,7200,800
0.1,10,100,145,Point_CHR,Gaussian,absolute_residual,0.9225,49505603193.34908,28.330356709666752,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,145,Unscaled,Gaussian,absolute_residual,0.92625,10934957160427.057,20.131758343469414,0.001001596450805664,0.6,equicorrelated,True,7200,800
0.1,10,100,145,Empirical_copula,Gaussian,absolute_residual,0.90375,31161717699.867374,25.49715043700511,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.2,10,100,145,TSCP_R,Gaussian,absolute_residual,0.84625,11577337002.49979,22.72795068999591,0.003004789352416992,0.6,equicorrelated,True,7200,800
0.2,10,100,145,Point_CHR,Gaussian,absolute_residual,0.82875,11058950119.08033,26.22782370290429,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,145,Unscaled,Gaussian,absolute_residual,0.85875,2897876719774.4946,17.628200871084086,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.2,10,100,145,Empirical_copula,Gaussian,absolute_residual,0.8325,12781082165.867836,22.196098324075066,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.05,10,100,146,TSCP_R,Gaussian,absolute_residual,0.9275,44948884418.184616,25.086490622319587,0.0040018558502197266,0.6,equicorrelated,True,7200,800
0.05,10,100,146,Point_CHR,Gaussian,absolute_residual,0.9525,141599795918.2633,33.27830243194498,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,146,Unscaled,Gaussian,absolute_residual,0.93125,16422560269214.045,20.96737615133817,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,146,Empirical_copula,Gaussian,absolute_residual,0.9025,29759636009.74557,26.33687197718084,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.1,10,100,146,TSCP_R,Gaussian,absolute_residual,0.89875,23411955534.6335,23.769291057690722,0.002998828887939453,0.6,equicorrelated,True,7200,800
0.1,10,100,146,Point_CHR,Gaussian,absolute_residual,0.9125,42262344672.97845,27.84504961759997,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.1,10,100,146,Unscaled,Gaussian,absolute_residual,0.92125,9855890762324.727,19.923681392244703,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,146,Empirical_copula,Gaussian,absolute_residual,0.8625,16621327973.640034,24.677564045044193,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.2,10,100,146,TSCP_R,Gaussian,absolute_residual,0.7975,6004540824.233828,20.76525358874639,0.0029985904693603516,0.6,equicorrelated,True,7200,800
0.2,10,100,146,Point_CHR,Gaussian,absolute_residual,0.8225,8865190648.920425,22.019881833051162,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,146,Unscaled,Gaussian,absolute_residual,0.82375,1693712665262.481,16.7064422393085,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,146,Empirical_copula,Gaussian,absolute_residual,0.76375,4172096439.2438526,19.957224653095295,0.001001596450805664,0.6,equicorrelated,True,7200,800
0.05,10,100,147,TSCP_R,Gaussian,absolute_residual,0.9575,93200662675.7781,27.176948770605595,0.003993988037109375,0.6,equicorrelated,True,7200,800
0.05,10,100,147,Point_CHR,Gaussian,absolute_residual,0.9525,131569930091.45898,26.877260574993496,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,147,Unscaled,Gaussian,absolute_residual,0.95125,23371450879933.562,21.72043743413733,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,147,Empirical_copula,Gaussian,absolute_residual,0.905,34733030153.85685,23.837109544065527,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.1,10,100,147,TSCP_R,Gaussian,absolute_residual,0.90125,23294157387.05578,23.628127346765957,0.0029973983764648438,0.6,equicorrelated,True,7200,800
0.1,10,100,147,Point_CHR,Gaussian,absolute_residual,0.92625,39538768450.18834,24.11431248350165,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,147,Unscaled,Gaussian,absolute_residual,0.92375,8646556014415.918,19.664563737069834,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,147,Empirical_copula,Gaussian,absolute_residual,0.86,15327156411.557486,22.441988634173633,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.2,10,100,147,TSCP_R,Gaussian,absolute_residual,0.75375,3335550002.1507406,19.564828231507377,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.2,10,100,147,Point_CHR,Gaussian,absolute_residual,0.7325,3574075690.2971277,20.60547993287928,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,147,Unscaled,Gaussian,absolute_residual,0.76125,524670771302.9885,14.858969357512093,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,147,Empirical_copula,Gaussian,absolute_residual,0.7025,2373273834.5942445,20.883462230265607,0.002000570297241211,0.6,equicorrelated,True,7200,800
0.05,10,100,148,TSCP_R,Gaussian,absolute_residual,0.955,72691710047.22679,26.824088244319825,0.003999471664428711,0.6,equicorrelated,True,7200,800
0.05,10,100,148,Point_CHR,Gaussian,absolute_residual,0.905,28128782030.661514,24.356815924905085,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,148,Unscaled,Gaussian,absolute_residual,0.96625,38384098769276.05,22.82522854878447,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,148,Empirical_copula,Gaussian,absolute_residual,0.9425,115977491015.54701,33.02765524546898,0.0020003318786621094,0.6,equicorrelated,True,7200,800
0.1,10,100,148,TSCP_R,Gaussian,absolute_residual,0.91875,27327168498.21802,24.382190778146352,0.002998828887939453,0.6,equicorrelated,True,7200,800
0.1,10,100,148,Point_CHR,Gaussian,absolute_residual,0.90125,28634433815.537674,26.273261182947124,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,148,Unscaled,Gaussian,absolute_residual,0.90625,5735144434186.345,18.873586503291925,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,148,Empirical_copula,Gaussian,absolute_residual,0.89625,20960296388.26342,23.89299974602533,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.2,10,100,148,TSCP_R,Gaussian,absolute_residual,0.81875,6798405546.374798,21.35502541481982,0.004000186920166016,0.6,equicorrelated,True,7200,800
0.2,10,100,148,Point_CHR,Gaussian,absolute_residual,0.76125,4097587040.400299,23.014296538968388,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,148,Unscaled,Gaussian,absolute_residual,0.82625,1155954834852.5186,16.08029776851546,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,148,Empirical_copula,Gaussian,absolute_residual,0.81,6717642408.999654,22.82522854871622,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.05,10,100,149,TSCP_R,Gaussian,absolute_residual,0.9525,79649598750.82834,25.616481532842432,0.0030069351196289062,0.6,equicorrelated,True,7200,800
0.05,10,100,149,Point_CHR,Gaussian,absolute_residual,0.97625,259251022350.4195,29.784083527017025,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,149,Unscaled,Gaussian,absolute_residual,0.96375,32380819085377.08,22.440306427789043,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,149,Empirical_copula,Gaussian,absolute_residual,0.93875,81938753095.25676,30.081433319443928,0.001003265380859375,0.6,equicorrelated,True,7200,800
0.1,10,100,149,TSCP_R,Gaussian,absolute_residual,0.91875,32486133817.428715,23.390751036146547,0.003997325897216797,0.6,equicorrelated,True,7200,800
0.1,10,100,149,Point_CHR,Gaussian,absolute_residual,0.9225,41207133947.929924,25.614260618233804,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,149,Unscaled,Gaussian,absolute_residual,0.8825,4590057164083.838,18.45787962753922,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,149,Empirical_copula,Gaussian,absolute_residual,0.90875,31492276194.265945,23.36375799542729,0.0010018348693847656,0.6,equicorrelated,True,7200,800
0.2,10,100,149,TSCP_R,Gaussian,absolute_residual,0.8325,7331471100.6741495,20.119231849216582,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.2,10,100,149,Point_CHR,Gaussian,absolute_residual,0.83125,8376233792.756635,20.818547288227325,0.0010073184967041016,0.6,equicorrelated,True,7200,800
0.2,10,100,149,Unscaled,Gaussian,absolute_residual,0.76875,583072287463.3933,15.01662169777391,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,149,Empirical_copula,Gaussian,absolute_residual,0.805,5669462717.900568,20.37024902870006,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.05,10,100,150,TSCP_R,Gaussian,absolute_residual,0.96125,106655711620.02586,27.42097626726169,0.005019426345825195,0.6,equicorrelated,True,7200,800
0.05,10,100,150,Point_CHR,Gaussian,absolute_residual,0.96875,197809984449.7665,30.19269065909419,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,150,Unscaled,Gaussian,absolute_residual,0.935,11321556806832.383,20.201825480287955,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,150,Empirical_copula,Gaussian,absolute_residual,0.955,130298403575.07755,32.79866768826565,0.0010075569152832031,0.6,equicorrelated,True,7200,800
0.1,10,100,150,TSCP_R,Gaussian,absolute_residual,0.9175,33594365173.109493,24.35339978427837,0.0029990673065185547,0.6,equicorrelated,True,7200,800
0.1,10,100,150,Point_CHR,Gaussian,absolute_residual,0.8075,8592919432.616922,22.136194069388605,0.0009944438934326172,0.6,equicorrelated,True,7200,800
0.1,10,100,150,Unscaled,Gaussian,absolute_residual,0.9025,5551911425052.176,18.812402100407073,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,150,Empirical_copula,Gaussian,absolute_residual,0.84375,10704490844.391598,20.201825480209564,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.2,10,100,150,TSCP_R,Gaussian,absolute_residual,0.765,3118070811.685978,18.959234989524305,0.002997875213623047,0.6,equicorrelated,True,7200,800
0.2,10,100,150,Point_CHR,Gaussian,absolute_residual,0.73625,2814608855.124263,19.021910397261646,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,150,Unscaled,Gaussian,absolute_residual,0.79,837534880552.0237,15.570418666953323,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,150,Empirical_copula,Gaussian,absolute_residual,0.74625,2568236690.2321997,18.74776150371392,0.002001047134399414,0.6,equicorrelated,True,7200,800
0.05,10,100,151,TSCP_R,Gaussian,absolute_residual,0.97875,124383946757.36931,28.313636607593338,0.003998517990112305,0.6,equicorrelated,True,7200,800
0.05,10,100,151,Point_CHR,Gaussian,absolute_residual,0.97375,136015873295.19621,28.95486485765029,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,151,Unscaled,Gaussian,absolute_residual,0.95875,28119583981231.598,22.125897141389963,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,151,Empirical_copula,Gaussian,absolute_residual,0.95375,112877228371.61516,28.177195948630576,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.1,10,100,151,TSCP_R,Gaussian,absolute_residual,0.925,31190954653.68908,24.484258705156712,0.003998279571533203,0.6,equicorrelated,True,7200,800
0.1,10,100,151,Point_CHR,Gaussian,absolute_residual,0.9175,32139680687.41794,26.14831361702346,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,151,Unscaled,Gaussian,absolute_residual,0.885,5519886624549.724,18.80152237023474,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,151,Empirical_copula,Gaussian,absolute_residual,0.85875,16891468589.720627,22.736412520437426,0.002008676528930664,0.6,equicorrelated,True,7200,800
0.2,10,100,151,TSCP_R,Gaussian,absolute_residual,0.78375,5357191060.052999,20.60508056224525,0.0019979476928710938,0.6,equicorrelated,True,7200,800
0.2,10,100,151,Point_CHR,Gaussian,absolute_residual,0.85,17204983520.773052,21.88834236066898,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,151,Unscaled,Gaussian,absolute_residual,0.79,813228228640.9106,15.524629504858288,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,151,Empirical_copula,Gaussian,absolute_residual,0.7575,4217837041.941696,19.895633984380233,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.05,10,100,152,TSCP_R,Gaussian,absolute_residual,0.955,86075110581.27116,26.003240114707676,0.0029942989349365234,0.6,equicorrelated,True,7200,800
0.05,10,100,152,Point_CHR,Gaussian,absolute_residual,0.9775,433940622423.11945,33.32306785905741,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,152,Unscaled,Gaussian,absolute_residual,0.965,32856822720815.5,22.473077860384805,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,152,Empirical_copula,Gaussian,absolute_residual,0.94375,69500016500.71959,24.243156199320005,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,152,TSCP_R,Gaussian,absolute_residual,0.935,45855121576.47471,24.307250384222172,0.0039975643157958984,0.6,equicorrelated,True,7200,800
0.1,10,100,152,Point_CHR,Gaussian,absolute_residual,0.93625,73733451770.26729,28.913295760441667,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,0.91375,7686257335733.508,19.434415881240813,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,0.91625,30629412020.059258,23.774290429055988,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,152,TSCP_R,Gaussian,absolute_residual,0.8475,10228375784.469969,20.836547885419783,0.0019989013671875,0.6,equicorrelated,True,7200,800
0.2,10,100,152,Point_CHR,Gaussian,absolute_residual,0.88875,22668671537.52978,26.671509885981134,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.2,10,100,152,Unscaled,Gaussian,absolute_residual,0.8625,2380315538072.9536,17.284763957842664,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,152,Empirical_copula,Gaussian,absolute_residual,0.80375,6953859531.24771,20.735239447689576,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.05,10,100,153,TSCP_R,Gaussian,absolute_residual,0.96125,87616653263.14876,26.823962755741437,0.00400996208190918,0.6,equicorrelated,True,7200,800
0.05,10,100,153,Point_CHR,Gaussian,absolute_residual,0.9525,87573964323.03964,25.59081588171891,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.05,10,100,153,Unscaled,Gaussian,absolute_residual,0.95875,18190131491076.5,21.18281063576854,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,153,Empirical_copula,Gaussian,absolute_residual,0.9375,58764043124.3762,29.291161390376487,0.0009982585906982422,0.6,equicorrelated,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,0.92125,34242714513.556583,24.156100700458545,0.0029985904693603516,0.6,equicorrelated,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,0.87875,20146104730.08297,22.322490129561547,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,0.92375,8556100843976.462,19.643894338459795,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,0.89625,25599842444.989708,25.075797990950765,0.0010051727294921875,0.6,equicorrelated,True,7200,800
0.2,10,100,153,TSCP_R,Gaussian,absolute_residual,0.78125,4952552393.041935,19.913381237231363,0.0029942989349365234,0.6,equicorrelated,True,7200,800
0.2,10,100,153,Point_CHR,Gaussian,absolute_residual,0.76875,5261203147.1850195,21.126816434825457,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,153,Unscaled,Gaussian,absolute_residual,0.83,1232506940052.3052,16.18374166507034,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,153,Empirical_copula,Gaussian,absolute_residual,0.7725,4788587959.399113,19.30981342100136,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,154,TSCP_R,Gaussian,absolute_residual,0.90125,39134377352.892426,24.155827597479526,0.004007101058959961,0.6,equicorrelated,True,7200,800
0.05,10,100,154,Point_CHR,Gaussian,absolute_residual,0.945,103941838274.42004,26.93359647948546,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,154,Unscaled,Gaussian,absolute_residual,0.885,6097886015423.846,18.989692409978453,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,154,Empirical_copula,Gaussian,absolute_residual,0.8825,34485066004.908966,26.93359647948546,0.0019996166229248047,0.6,equicorrelated,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,0.845,14441354817.637201,21.876130694956217,0.002999544143676758,0.6,equicorrelated,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,0.80875,10951251803.56741,22.105271046552787,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,0.8675,3221650204399.2417,17.81590295739678,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,0.8225,11713930259.282936,19.102608724461206,0.0020041465759277344,0.6,equicorrelated,True,7200,800
0.2,10,100,154,TSCP_R,Gaussian,absolute_residual,0.755,4557187022.625738,19.433236848743086,0.0029969215393066406,0.6,equicorrelated,True,7200,800
0.2,10,100,154,Point_CHR,Gaussian,absolute_residual,0.76375,5903294613.3112545,20.096269567145562,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,154,Unscaled,Gaussian,absolute_residual,0.725,464846695937.5949,14.680166281530646,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,154,Empirical_copula,Gaussian,absolute_residual,0.7075,2886169501.4795346,18.59205491829347,0.0009987354278564453,0.6,equicorrelated,True,7200,800
0.05,10,100,155,TSCP_R,Gaussian,absolute_residual,0.9575,104542212670.80693,27.50569629765358,0.00299835205078125,0.6,equicorrelated,True,7200,800
0.05,10,100,155,Point_CHR,Gaussian,absolute_residual,0.9775,392525227392.5042,34.59191096255416,0.0010018348693847656,0.6,equicorrelated,True,7200,800
0.05,10,100,155,Unscaled,Gaussian,absolute_residual,0.95625,28131073369971.934,22.126801017865194,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,155,Empirical_copula,Gaussian,absolute_residual,0.94375,75383130571.8163,25.164095694449284,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,0.91125,26652101529.92238,24.03290563006958,0.0029985904693603516,0.6,equicorrelated,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,0.92625,61879385539.68107,26.691697249207703,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,0.91875,8255864154774.947,19.573849907877193,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,0.87,13009479493.502174,22.126801017820156,0.0010018348693847656,0.6,equicorrelated,True,7200,800
0.2,10,100,155,TSCP_R,Gaussian,absolute_residual,0.84375,9388352741.668858,21.43100627242388,0.003998279571533203,0.6,equicorrelated,True,7200,800
0.2,10,100,155,Point_CHR,Gaussian,absolute_residual,0.85,14459637342.088804,22.14453980772039,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,155,Unscaled,Gaussian,absolute_residual,0.77625,743925987403.8525,15.386965251242934,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,155,Empirical_copula,Gaussian,absolute_residual,0.83125,8255274514.711359,21.646619458654563,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.05,10,100,156,TSCP_R,Gaussian,absolute_residual,0.92375,44077840961.4803,24.21470616483822,0.004015445709228516,0.6,equicorrelated,True,7200,800
0.05,10,100,156,Point_CHR,Gaussian,absolute_residual,0.93125,62740436557.98434,26.34545948084086,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,156,Unscaled,Gaussian,absolute_residual,0.90375,6944039729086.854,19.23805755502759,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,156,Empirical_copula,Gaussian,absolute_residual,0.84125,15170314708.413118,20.77037852552592,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,0.85,14288495692.959402,21.606021101530537,0.002999544143676758,0.6,equicorrelated,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,0.81375,11286350062.78283,21.93820608095277,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,0.8575,3089303425018.8193,17.74132519878137,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,0.765,5946774813.251012,19.858254323211966,0.0020830631256103516,0.6,equicorrelated,True,7200,800
0.2,10,100,156,TSCP_R,Gaussian,absolute_residual,0.68125,2025037236.4413083,17.85395822866539,0.0019192695617675781,0.6,equicorrelated,True,7200,800
0.2,10,100,156,Point_CHR,Gaussian,absolute_residual,0.67125,1896901565.6272385,20.454546244142726,0.0009975433349609375,0.6,equicorrelated,True,7200,800
0.2,10,100,156,Unscaled,Gaussian,absolute_residual,0.705,302998088601.4207,14.065137717800408,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,156,Empirical_copula,Gaussian,absolute_residual,0.64875,1465324115.8645895,18.50382115292384,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.05,10,100,157,TSCP_R,Gaussian,absolute_residual,0.975,206966194232.9979,29.628318048118473,0.004015207290649414,0.6,equicorrelated,True,7200,800
0.05,10,100,157,Point_CHR,Gaussian,absolute_residual,0.945,78701740329.5228,32.765226186961044,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,157,Unscaled,Gaussian,absolute_residual,0.9625,29221319027071.902,22.211095609476228,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,157,Empirical_copula,Gaussian,absolute_residual,0.9125,34442510207.95064,28.540688697383633,0.0010063648223876953,0.6,equicorrelated,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,0.89625,23496861947.91792,24.061745266905092,0.0030002593994140625,0.6,equicorrelated,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,0.86,13953341622.197319,20.524383870204424,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,0.88875,5209927360724.326,18.693179092911585,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,0.87125,11706373590.240227,22.211095609397837,0.001994609832763672,0.6,equicorrelated,True,7200,800
0.2,10,100,157,TSCP_R,Gaussian,absolute_residual,0.815,6240128103.661199,21.069701579043212,0.003005504608154297,0.6,equicorrelated,True,7200,800
0.2,10,100,157,Point_CHR,Gaussian,absolute_residual,0.79,5486201505.700413,21.206129656905294,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,157,Unscaled,Gaussian,absolute_residual,0.77625,624850498443.3757,15.120898983398254,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,157,Empirical_copula,Gaussian,absolute_residual,0.76,3424113288.5388694,18.693179092882225,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,158,TSCP_R,Gaussian,absolute_residual,0.93875,64378025144.60506,24.917338890021327,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.05,10,100,158,Point_CHR,Gaussian,absolute_residual,0.95375,103493574236.67642,26.388801049185048,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.05,10,100,158,Unscaled,Gaussian,absolute_residual,0.915,9077280042371.746,19.760392804376554,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,158,Empirical_copula,Gaussian,absolute_residual,0.9175,52087315730.33858,27.51056814785308,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,0.89375,28713267502.98898,22.724326094526432,0.0039980411529541016,0.6,equicorrelated,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,0.86625,15851402891.417871,21.860044010301777,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,0.8575,2527488808752.9053,17.388772442146834,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,158,Empirical_copula,Gaussian,absolute_residual,0.85875,14340473619.93218,22.06115061296323,0.002008199691772461,0.6,equicorrelated,True,7200,800
0.2,10,100,158,TSCP_R,Gaussian,absolute_residual,0.7875,5605347633.1217985,19.464161786284304,0.0019986629486083984,0.6,equicorrelated,True,7200,800
0.2,10,100,158,Point_CHR,Gaussian,absolute_residual,0.775,6556050084.599606,19.182224578507398,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,158,Unscaled,Gaussian,absolute_residual,0.7875,863718235251.988,15.618424008766361,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,158,Empirical_copula,Gaussian,absolute_residual,0.76375,3696044660.4815736,18.996048518773982,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.05,10,100,159,TSCP_R,Gaussian,absolute_residual,0.97875,307694078050.4663,31.397422598191476,0.004002094268798828,0.6,equicorrelated,True,7200,800
0.05,10,100,159,Point_CHR,Gaussian,absolute_residual,0.99,1453888471552.511,41.87539346402467,0.0009970664978027344,0.6,equicorrelated,True,7200,800
0.05,10,100,159,Unscaled,Gaussian,absolute_residual,0.98125,88804876872622.66,24.82239496356342,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,159,Empirical_copula,Gaussian,absolute_residual,0.925,105927649268.35762,33.00721341551437,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,159,TSCP_R,Gaussian,absolute_residual,0.92125,45518143437.49414,25.838066072036746,0.0030069351196289062,0.6,equicorrelated,True,7200,800
0.1,10,100,159,Point_CHR,Gaussian,absolute_residual,0.86625,16014844114.358969,22.029342749578312,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,159,Unscaled,Gaussian,absolute_residual,0.93125,9719433123735.236,19.89592309631049,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,159,Empirical_copula,Gaussian,absolute_residual,0.9,33203761493.025295,26.850454454215747,0.0009946823120117188,0.6,equicorrelated,True,7200,800
0.2,10,100,159,TSCP_R,Gaussian,absolute_residual,0.8325,10456985429.24621,22.708136390122647,0.0030050277709960938,0.6,equicorrelated,True,7200,800
0.2,10,100,159,Point_CHR,Gaussian,absolute_residual,0.8325,8518238724.609318,20.456582614965868,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,159,Unscaled,Gaussian,absolute_residual,0.7725,520648332137.7109,14.847538091926586,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.2,10,100,159,Empirical_copula,Gaussian,absolute_residual,0.80125,8377692991.364596,24.82239496348015,0.0010030269622802734,0.6,equicorrelated,True,7200,800
0.05,10,100,160,TSCP_R,Gaussian,absolute_residual,0.9675,146191800092.83575,26.30142452909263,0.0039997100830078125,0.6,equicorrelated,True,7200,800
0.05,10,100,160,Point_CHR,Gaussian,absolute_residual,0.96375,259384424401.19543,27.977879262672303,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,160,Unscaled,Gaussian,absolute_residual,0.9225,9650649904771.3,19.881797957670965,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,160,Empirical_copula,Gaussian,absolute_residual,0.9225,67960508222.46046,21.330268518990767,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,160,TSCP_R,Gaussian,absolute_residual,0.87875,16926637987.602701,21.132349918704527,0.0030007362365722656,0.6,equicorrelated,True,7200,800
0.1,10,100,160,Point_CHR,Gaussian,absolute_residual,0.87875,20615024830.891212,23.338378327029755,0.0,0.6,equicorrelated,True,7200,800
