alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,26,Point_CHR,Gaussian,absolute_residual,0.8825,1335814406.460571,29.218874998178258,0.0,True,7200,800,10
0.1,10,100,26,Unscaled,Gaussian,absolute_residual,0.84375,939436557412.2783,15.750224396210674,0.0,True,7200,800,10
0.1,10,100,26,Empirical_copula,Gaussian,absolute_residual,0.7925,387959175.148374,21.041135465835048,0.0009996891021728516,True,7200,800,10
0.1,10,100,27,TSCP_R,Gaussian,absolute_residual,0.8825,1384327296.7897797,22.72308379119744,0.004015207290649414,True,7200,800,10
0.1,10,100,27,Point_CHR,Gaussian,absolute_residual,0.9125,3230242220.8922553,20.95908494836111,0.0009851455688476562,True,7200,800,10
0.1,10,100,27,Unscaled,Gaussian,absolute_residual,0.855,1365300120017.0264,16.35019033981233,0.0,True,7200,800,10
0.1,10,100,27,Empirical_copula,Gaussian,absolute_residual,0.8275,558506892.0729073,23.042470135773375,0.0010066032409667969,True,7200,800,10
0.1,10,100,28,TSCP_R,Gaussian,absolute_residual,0.92375,2050352434.4860945,26.724897247491413,0.004004478454589844,True,7200,800,10
0.1,10,100,28,Point_CHR,Gaussian,absolute_residual,0.9425,4233811658.4464555,32.67986361771191,0.0,True,7200,800,10
0.1,10,100,28,Unscaled,Gaussian,absolute_residual,0.91375,4098413947285.339,18.249945929683747,0.0,True,7200,800,10
0.1,10,100,28,Empirical_copula,Gaussian,absolute_residual,0.83,738883516.4718639,23.31988233987712,0.0019953250885009766,True,7200,800,10
0.1,10,100,29,TSCP_R,Gaussian,absolute_residual,0.9075,1918141216.6949615,26.608307135198864,0.0029931068420410156,True,7200,800,10
0.1,10,100,29,Point_CHR,Gaussian,absolute_residual,0.9,2091722525.386114,26.27929872184101,0.0010085105895996094,True,7200,800,10
0.1,10,100,29,Unscaled,Gaussian,absolute_residual,0.9225,6482924272410.171,19.106322096681005,0.0,True,7200,800,10
0.1,10,100,29,Empirical_copula,Gaussian,absolute_residual,0.84875,1025180659.3617058,25.475379279886056,0.0009965896606445312,True,7200,800,10
0.1,10,100,30,TSCP_R,Gaussian,absolute_residual,0.9225,1376101628.3917732,27.886417625606065,0.00400543212890625,True,7200,800,10
0.1,10,100,30,Point_CHR,Gaussian,absolute_residual,0.9425,3173773248.8673186,31.96845286865307,0.0,True,7200,800,10
0.1,10,100,30,Unscaled,Gaussian,absolute_residual,0.9425,8621637380262.783,19.65888921519765,0.0,True,7200,800,10
0.1,10,100,30,Empirical_copula,Gaussian,absolute_residual,0.855,620269931.075846,24.884437723972013,0.0019979476928710938,True,7200,800,10
0.1,10,100,31,TSCP_R,Gaussian,absolute_residual,0.87625,979086447.6045027,27.78840104296927,0.004000186920166016,True,7200,800,10
0.1,10,100,31,Point_CHR,Gaussian,absolute_residual,0.8575,1029002148.1878316,28.944384651534733,0.0,True,7200,800,10
0.1,10,100,31,Unscaled,Gaussian,absolute_residual,0.95375,10115561910206.146,19.975561746152184,0.0,True,7200,800,10
0.1,10,100,31,Empirical_copula,Gaussian,absolute_residual,0.7875,488098086.96198577,28.20604817280983,0.0009970664978027344,True,7200,800,10
0.1,10,100,32,TSCP_R,Gaussian,absolute_residual,0.95125,3566308378.423115,28.31728921408466,0.003005504608154297,True,7200,800,10
0.1,10,100,32,Point_CHR,Gaussian,absolute_residual,0.97625,11901762439.920502,28.164621165110336,0.0,True,7200,800,10
0.1,10,100,32,Unscaled,Gaussian,absolute_residual,0.955,9432853338726.498,19.836466273522444,0.0,True,7200,800,10
0.1,10,100,32,Empirical_copula,Gaussian,absolute_residual,0.87,1202087064.6616583,24.450068515684485,0.0018978118896484375,True,7200,800,10
0.1,10,100,33,TSCP_R,Gaussian,absolute_residual,0.93625,2719504538.901523,28.735443311421818,0.004004001617431641,True,7200,800,10
0.1,10,100,33,Point_CHR,Gaussian,absolute_residual,0.8675,1212210847.8368895,24.888941473613848,0.0,True,7200,800,10
0.1,10,100,33,Unscaled,Gaussian,absolute_residual,0.94375,10049345080757.23,19.962446993255085,0.0009996891021728516,True,7200,800,10
0.1,10,100,33,Empirical_copula,Gaussian,absolute_residual,0.85125,875225524.6201968,24.247586299595934,0.0009999275207519531,True,7200,800,10
0.1,10,100,34,TSCP_R,Gaussian,absolute_residual,0.91125,1761300326.5968924,30.698963138162423,0.002991199493408203,True,7200,800,10
0.1,10,100,34,Point_CHR,Gaussian,absolute_residual,0.9625,7548780633.9759035,36.628237820425696,0.0010030269622802734,True,7200,800,10
0.1,10,100,34,Unscaled,Gaussian,absolute_residual,0.9325,6759260716542.162,19.18624208009022,0.0,True,7200,800,10
0.1,10,100,34,Empirical_copula,Gaussian,absolute_residual,0.8525,790284010.7567041,29.059736001572645,0.0010089874267578125,True,7200,800,10
0.1,10,100,35,TSCP_R,Gaussian,absolute_residual,0.90875,1599781821.9513,29.16597871854752,0.0040056705474853516,True,7200,800,10
0.1,10,100,35,Point_CHR,Gaussian,absolute_residual,0.94375,5490616132.274952,31.34688849741132,0.0,True,7200,800,10
0.1,10,100,35,Unscaled,Gaussian,absolute_residual,0.94,7247601256842.087,19.32054750000324,0.0,True,7200,800,10
0.1,10,100,35,Empirical_copula,Gaussian,absolute_residual,0.81125,573479186.4101177,27.233992627343003,0.0009999275207519531,True,7200,800,10
0.1,10,100,36,TSCP_R,Gaussian,absolute_residual,0.87875,1094375849.8838623,25.979102002845103,0.0029959678649902344,True,7200,800,10
0.1,10,100,36,Point_CHR,Gaussian,absolute_residual,0.90875,1799055338.8408484,27.16214686365358,0.0009963512420654297,True,7200,800,10
0.1,10,100,36,Unscaled,Gaussian,absolute_residual,0.915,5457235863755.012,18.780072843321364,0.0,True,7200,800,10
0.1,10,100,36,Empirical_copula,Gaussian,absolute_residual,0.81625,643309443.8665797,26.133723749552335,0.0009999275207519531,True,7200,800,10
0.1,10,100,37,TSCP_R,Gaussian,absolute_residual,0.8675,757776116.5637978,24.219625736024774,0.004004240036010742,True,7200,800,10
0.1,10,100,37,Point_CHR,Gaussian,absolute_residual,0.87625,831777649.0535846,27.090926390000114,0.0,True,7200,800,10
0.1,10,100,37,Unscaled,Gaussian,absolute_residual,0.92125,3397409631588.76,17.910792039603486,0.0,True,7200,800,10
0.1,10,100,37,Empirical_copula,Gaussian,absolute_residual,0.81375,441679986.5781432,24.190826133209367,0.0010001659393310547,True,7200,800,10
0.1,10,100,38,TSCP_R,Gaussian,absolute_residual,0.9425,2156592540.341672,27.395891796248858,0.0040013790130615234,True,7200,800,10
0.1,10,100,38,Point_CHR,Gaussian,absolute_residual,0.91125,2014376199.835431,27.99423713985588,0.0010077953338623047,True,7200,800,10
0.1,10,100,38,Unscaled,Gaussian,absolute_residual,0.94875,5725897162999.134,18.870541140825765,0.0,True,7200,800,10
0.1,10,100,38,Empirical_copula,Gaussian,absolute_residual,0.8625,943144903.8736097,23.479867292980398,0.0009996891021728516,True,7200,800,10
0.1,10,100,39,TSCP_R,Gaussian,absolute_residual,0.89875,1647956642.324965,27.428840328707697,0.004002094268798828,True,7200,800,10
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,0.92875,2580986099.751,27.09911809971303,0.0,True,7200,800,10
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,0.8975,3216113784085.153,17.812838916236366,0.0,True,7200,800,10
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,0.77375,508246329.416351,26.968333078866486,0.002000093460083008,True,7200,800,10
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,0.89875,1614474819.866946,28.609414609950335,0.002992391586303711,True,7200,800,10
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,0.92125,3255241787.1763663,30.173697901152515,0.00099945068359375,True,7200,800,10
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,0.94,6861469859926.669,19.21505872082646,0.0,True,7200,800,10
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,0.77875,549871783.009003,23.543375458596106,0.0010080337524414062,True,7200,800,10
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,0.915,1299947230.729329,26.499113886583363,0.003999948501586914,True,7200,800,10
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,0.91875,3000172276.863816,30.61693327953259,0.0010030269622802734,True,7200,800,10
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,0.93125,4157673983923.0293,18.27616386030801,0.0,True,7200,800,10
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,0.80875,510841029.9730562,24.120561266371194,0.0009984970092773438,True,7200,800,10
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,0.93875,1865378486.9534767,26.631325332198728,0.004000186920166016,True,7200,800,10
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,0.9175,1354079389.39486,25.774836872673596,0.001001119613647461,True,7200,800,10
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,0.91,4861299497449.748,18.56415722032686,0.0,True,7200,800,10
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,0.8475,694352969.9403112,22.867713304300636,0.0009987354278564453,True,7200,800,10
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,0.955,3946593673.326282,27.43577043893227,0.004004716873168945,True,7200,800,10
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,0.95,4184958124.955566,28.63313550254482,0.0,True,7200,800,10
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,0.875,1921398341673.435,16.918495537204507,0.0,True,7200,800,10
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,0.885,905536552.4083899,28.63313550254482,0.0010020732879638672,True,7200,800,10
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,0.91875,1377941174.9557874,24.069295966691605,0.00400853157043457,True,7200,800,10
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,0.905,2031350804.8538845,23.39380929218742,0.0,True,7200,800,10
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,0.83875,941382608600.891,15.753484031799209,0.0,True,7200,800,10
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,0.815,493152093.5030456,23.608326857781186,0.0009980201721191406,True,7200,800,10
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,0.88125,960553784.5384136,22.495107723534158,0.0030050277709960938,True,7200,800,10
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,0.90375,2607882554.8888493,21.327599703878114,0.000993490219116211,True,7200,800,10
0.1,10,100,45,Unscaled,Gaussian,absolute_residual,0.86625,1186486416203.0469,16.12227323074016,0.0,True,7200,800,10
0.1,10,100,45,Empirical_copula,Gaussian,absolute_residual,0.81875,487425635.20471144,22.766621593998618,0.0010170936584472656,True,7200,800,10
0.1,10,100,46,TSCP_R,Gaussian,absolute_residual,0.9175,1997357286.5683658,23.382823380896284,0.0040094852447509766,True,7200,800,10
0.1,10,100,46,Point_CHR,Gaussian,absolute_residual,0.84,1013674751.8225573,21.889210358127226,0.0,True,7200,800,10
0.1,10,100,46,Unscaled,Gaussian,absolute_residual,0.905,2440261016625.913,17.32780804313062,0.0,True,7200,800,10
0.1,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.81375,762429663.0598115,21.496583964331233,0.0019991397857666016,True,7200,800,10
0.1,10,100,47,TSCP_R,Gaussian,absolute_residual,0.9375,2842398328.2711954,32.93733239739231,0.003005504608154297,True,7200,800,10
0.1,10,100,47,Point_CHR,Gaussian,absolute_residual,0.95375,4323073891.208309,37.879942433919396,0.0,True,7200,800,10
0.1,10,100,47,Unscaled,Gaussian,absolute_residual,0.94,12847779752017.555,20.458924906729024,0.0,True,7200,800,10
0.1,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.8675,835520490.5621781,24.637375457076068,0.001001119613647461,True,7200,800,10
0.1,10,100,48,TSCP_R,Gaussian,absolute_residual,0.90875,1287819206.2907536,27.114726702282738,0.0040051937103271484,True,7200,800,10
0.1,10,100,48,Point_CHR,Gaussian,absolute_residual,0.89875,1099274504.5007586,26.341459444563156,0.0,True,7200,800,10
0.1,10,100,48,Unscaled,Gaussian,absolute_residual,0.9125,2807452315007.3677,17.572406405382168,0.0,True,7200,800,10
0.1,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.8425,696090847.4260591,23.61747104251544,0.002000093460083008,True,7200,800,10
0.1,10,100,49,TSCP_R,Gaussian,absolute_residual,0.88375,1149235744.6911166,27.33255812271755,0.0029985904693603516,True,7200,800,10
0.1,10,100,49,Point_CHR,Gaussian,absolute_residual,0.88125,1586443600.2494073,31.411935108081313,0.0010030269622802734,True,7200,800,10
0.1,10,100,49,Unscaled,Gaussian,absolute_residual,0.92875,7546673870409.544,19.39883094168129,0.0,True,7200,800,10
0.1,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.77875,453264283.7722928,24.766187388393384,0.001012563705444336,True,7200,800,10
0.1,10,100,50,TSCP_R,Gaussian,absolute_residual,0.9075,1713345691.2153947,29.861357282066734,0.004005908966064453,True,7200,800,10
0.1,10,100,50,Point_CHR,Gaussian,absolute_residual,0.9225,2986219011.1260786,34.523557001791886,0.0,True,7200,800,10
0.1,10,100,50,Unscaled,Gaussian,absolute_residual,0.95125,9106982074971.854,19.766849159083037,0.0,True,7200,800,10
0.1,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.86,858707596.9383807,24.38810993530848,0.0009999275207519531,True,7200,800,10
0.1,10,100,51,TSCP_R,Gaussian,absolute_residual,0.8775,1427447127.5058236,25.433325033913295,0.002995729446411133,True,7200,800,10
0.1,10,100,51,Point_CHR,Gaussian,absolute_residual,0.8825,1715495811.736015,24.610260451602773,0.0009961128234863281,True,7200,800,10
0.1,10,100,51,Unscaled,Gaussian,absolute_residual,0.885,3204905823640.6553,17.806621493940256,0.0,True,7200,800,10
0.1,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.79,631837814.3436134,23.409901441212696,0.002001523971557617,True,7200,800,10
0.1,10,100,52,TSCP_R,Gaussian,absolute_residual,0.90125,1677944836.4547591,25.12886909565083,0.003004789352416992,True,7200,800,10
0.1,10,100,52,Point_CHR,Gaussian,absolute_residual,0.92,2669079438.7225285,27.353330260237065,0.0,True,7200,800,10
0.1,10,100,52,Unscaled,Gaussian,absolute_residual,0.89625,3882668774767.942,18.151521495791794,0.00099945068359375,True,7200,800,10
0.1,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.8275,945793174.0194817,23.068650617493475,0.0010037422180175781,True,7200,800,10
0.1,10,100,53,TSCP_R,Gaussian,absolute_residual,0.92125,2448623753.3778048,30.568740093931766,0.0040013790130615234,True,7200,800,10
0.1,10,100,53,Point_CHR,Gaussian,absolute_residual,0.9175,2814041926.778246,34.7816577017519,0.0,True,7200,800,10
0.1,10,100,53,Unscaled,Gaussian,absolute_residual,0.95,12191062014212.938,20.35186222924336,0.0,True,7200,800,10
0.1,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.80375,771229247.9901769,29.253610874221902,0.0009992122650146484,True,7200,800,10
0.1,10,100,54,TSCP_R,Gaussian,absolute_residual,0.9225,2199568682.8261847,26.965399130742828,0.004005908966064453,True,7200,800,10
0.1,10,100,54,Point_CHR,Gaussian,absolute_residual,0.90375,2410096808.4285603,27.777197781925906,0.0,True,7200,800,10
0.1,10,100,54,Unscaled,Gaussian,absolute_residual,0.91,4623359666464.422,18.471227954421792,0.0,True,7200,800,10
0.1,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.83125,871619042.161352,23.878147055675306,0.002000093460083008,True,7200,800,10
0.1,10,100,55,TSCP_R,Gaussian,absolute_residual,0.92875,2261487077.1372304,24.28550428006471,0.0039997100830078125,True,7200,800,10
0.1,10,100,55,Point_CHR,Gaussian,absolute_residual,0.9175,3063604774.946837,24.844421635295312,0.0009984970092773438,True,7200,800,10
0.1,10,100,55,Unscaled,Gaussian,absolute_residual,0.9075,2322193381709.381,17.242087245170133,0.0,True,7200,800,10
0.1,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.84625,787935705.6281992,20.0131626700564,0.0009989738464355469,True,7200,800,10
0.1,10,100,56,TSCP_R,Gaussian,absolute_residual,0.935,2326813861.7564287,26.169583662165,0.003997325897216797,True,7200,800,10
0.1,10,100,56,Point_CHR,Gaussian,absolute_residual,0.9625,6172611922.747423,29.190757190300857,0.0,True,7200,800,10
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.8475,1290708347797.7625,16.258587472591714,0.0,True,7200,800,10
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.795,732914929.4191402,25.453485395694386,0.002064228057861328,True,7200,800,10
0.1,10,100,57,TSCP_R,Gaussian,absolute_residual,0.8625,912069338.7053672,25.12401000028325,0.004010438919067383,True,7200,800,10
0.1,10,100,57,Point_CHR,Gaussian,absolute_residual,0.87875,1228410002.7846756,22.76273461041498,0.0,True,7200,800,10
0.1,10,100,57,Unscaled,Gaussian,absolute_residual,0.8975,3064553418911.73,17.727060202642654,0.0,True,7200,800,10
0.1,10,100,57,Empirical_copula,Gaussian,absolute_residual,0.7975,614627642.8294076,24.09496768754759,0.000997781753540039,True,7200,800,10
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,0.9225,1754292736.8266842,27.65086604681035,0.0030107498168945312,True,7200,800,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,0.89,1627534435.1144445,29.217621748303273,0.0009920597076416016,True,7200,800,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,0.93,5622172881038.135,18.8360753722809,0.0,True,7200,800,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,0.82125,677619845.3533714,24.949776088266535,0.0009937286376953125,True,7200,800,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,0.83625,762696525.8383428,24.52738899028158,0.003999471664428711,True,7200,800,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,0.86125,1016926780.6964034,26.14080309632351,0.0,True,7200,800,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,0.865,2157442844761.9426,17.11567100383899,0.0,True,7200,800,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,0.7675,395755350.73702306,21.5418946415241,0.000997781753540039,True,7200,800,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,0.89,1411729309.743253,24.06485473682629,0.003999233245849609,True,7200,800,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,0.9025,2309427367.473748,26.21237476241496,0.0,True,7200,800,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,0.88875,2500076410384.263,17.369820410690526,0.0,True,7200,800,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,0.7775,580057001.9495779,20.06355284664742,0.002001523971557617,True,7200,800,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,0.89875,1819927908.5703804,27.823010642060773,0.003996133804321289,True,7200,800,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,0.89125,1514407856.8280609,26.171337561938024,0.0,True,7200,800,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,0.88125,2663609740729.083,17.480226650437782,0.0,True,7200,800,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,0.78,587641590.6782563,29.636811942411256,0.0010082721710205078,True,7200,800,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,0.92875,2002259579.2983823,28.875019725181616,0.0040018558502197266,True,7200,800,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,0.8925,1405470237.829339,28.58514649176488,0.0009970664978027344,True,7200,800,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,0.90875,4122452293205.478,18.260621886567005,0.0,True,7200,800,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,0.82875,610578475.5750867,25.419976778000667,0.0010104179382324219,True,7200,800,10
