alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,df,redraw_train_test,n_train,n_test
0.1,10,500,79,Point_CHR,t,absolute_residual,9,5.278174838710164,3.0,True,7200,800
0.1,10,500,79,Point_CHR,t,absolute_residual,10,6.182796180690514,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,1,6.650517966236315,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,2,4.949490017212849,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,3,5.006631406779883,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,4,4.839875616757033,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,5,5.7515766916168705,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,6,4.460943872671569,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,7,5.381540207448749,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,8,6.982445568145646,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,9,5.278174838710164,3.0,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,10,6.393656527569492,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,1,6.415816765619779,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,2,7.880530581284611,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,3,5.759237582734352,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,4,5.081151209693486,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,5,4.703141561100906,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,6,4.636912592507314,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,7,5.742423463930447,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,8,6.230876277028578,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,9,7.399863813956941,3.0,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,10,4.490008904294109,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,1,6.626089823447479,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,2,6.846735862770181,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,3,6.00854816321751,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,4,6.045423671037511,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,5,6.443175515875099,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,6,5.334969376898436,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,7,5.893057755947531,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,8,5.650897621350721,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,9,5.635803650334708,3.0,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,10,5.422042484160283,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,1,6.786092001984775,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,2,6.32754647201839,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,3,5.668417070819423,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,4,4.2715442245770525,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,5,4.603887086072291,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,6,4.491182559279793,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,7,6.146135891412977,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,8,6.151922182304318,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,9,4.939751891497384,3.0,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,10,4.30641803295153,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,1,6.195242501930138,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,2,6.548767377738936,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,3,5.632319784924745,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,4,5.996252268694162,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,5,6.35699712890701,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,6,6.075539525184103,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,7,6.56152774116892,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,8,5.570617755120937,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,9,6.036131801282942,3.0,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,10,6.897033498467451,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,1,5.305770899862194,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,2,6.7487929108108045,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,3,5.773150276294496,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,4,5.832641993169105,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,5,6.854337000223534,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,6,6.2760914344476575,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,7,6.568595763518581,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,8,5.859460907645266,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,9,7.663906637704027,3.0,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,10,6.356460927415503,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,1,4.7751159857781875,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,2,7.718719765618006,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,3,6.300812567636983,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,4,5.832641993169105,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,5,6.16309458601517,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,6,5.620881568910876,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,7,7.132977288431025,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,8,5.734117235903413,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,9,5.586616967554271,3.0,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,10,6.887212231013695,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,1,5.502576455824356,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,2,7.146584894151559,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,3,5.881809660352166,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,4,5.861757263860553,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,5,4.767530007647075,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,6,5.593100114701187,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,7,5.226461098266098,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,8,6.491329789972526,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,9,5.50401918525946,3.0,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,10,5.428587713038304,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,1,6.557363782788074,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,2,5.343607790261696,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,3,4.974339339661379,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,4,5.481100556231446,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,5,5.466499422617202,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,6,5.291055244963001,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,7,5.417633842302093,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,8,6.150705063855712,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,9,6.40472510278798,3.0,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,10,5.657604766633029,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,1,4.854118807630641,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,2,5.857870213214174,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,3,5.471018376016183,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,4,5.885376748548739,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,5,5.022389335363745,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,6,4.790288832277881,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,7,6.056730058030551,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,8,5.955150083166084,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,9,5.714813201687635,3.0,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,10,5.428206433202034,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,1,5.745032255822183,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,2,5.61459324771408,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,3,7.450867264098809,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,4,5.49390798466397,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,5,7.824084909444438,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,6,6.3696047176698745,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,7,6.647413205587392,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,8,6.1137213860951904,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,9,6.703066510637551,3.0,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,10,5.079606096419361,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,1,5.525148545852694,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,2,6.4809779142389345,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,3,5.838727708234777,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,4,5.950557660493793,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,5,6.306498159214414,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,6,6.395173531177727,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,7,6.767230059798909,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,8,5.4416787884701945,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,9,6.124203167758003,3.0,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,10,6.271453001545207,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,1,6.120581597030007,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,2,5.301138448434116,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,3,7.495120220563951,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,4,5.944246379832106,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,5,6.241757654138647,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,6,5.785597082913508,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,7,5.589105119479125,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,8,5.63047195482743,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,9,6.1714342248211524,3.0,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,10,4.647404563444949,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,1,5.4362831457524825,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,2,6.474873468366418,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,3,5.950083880728468,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,4,6.473823775177967,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,5,5.1987794389018145,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,6,6.365443586776211,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,7,5.950952070037577,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,8,6.551104918801276,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,9,5.541612667498485,3.0,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,10,5.6945785975390635,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,1,5.816988915742093,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,2,6.186307127375199,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,3,5.595804439657057,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,4,6.050694979236189,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,5,5.131764147083906,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,6,4.834600476019833,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,7,6.876699540244796,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,8,6.802236746190459,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,9,5.813086753586628,3.0,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,10,5.851282473489023,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,1,4.540614873346024,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,2,6.215722958944717,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,3,5.476191254877056,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,4,6.089043227059796,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,5,5.58693319934909,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,6,5.5734968821919555,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,7,6.045227934169149,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,8,5.807352568586813,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,9,5.826435292048842,3.0,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,10,5.304444098078424,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,1,5.773597097220661,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,2,5.157423635378972,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,3,6.621158334082978,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,4,4.932063154919651,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,5,4.762881961461385,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,6,5.423332847675859,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,7,5.632301871483594,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,8,6.092187874277336,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,9,5.556462490203257,3.0,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,10,5.376623267858984,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,1,5.786048036745804,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,2,5.689095370132234,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,3,5.72122074618478,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,4,5.133853708243516,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,5,4.648165969149803,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,6,5.222427827666404,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,7,6.47941712052782,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,8,4.576546242903145,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,9,5.269659441056982,3.0,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,10,5.396512201201688,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,1,6.017706929729044,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,2,6.046095797709535,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,3,5.537922326814384,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,4,4.537098017643095,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,5,4.546350393214752,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,6,5.851264661038773,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,7,5.782702201764424,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,8,6.413745786474351,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,9,5.19131024540947,3.0,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,10,4.91461075140842,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,1,5.611986782210348,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,2,5.50775428695135,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,3,6.837332125183797,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,4,5.451187975885022,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,5,5.941118857706743,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,6,4.670995342520689,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,7,7.954298480814462,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,8,8.790835868963882,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,9,5.035683966643943,3.0,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,10,4.463014204715298,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,1,6.950886099377435,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,2,5.953037112732389,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,3,6.0789074369817815,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,4,6.5704251147788995,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,5,5.84520674207802,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,6,5.827305322147523,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,7,5.456324839363517,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,8,6.594042171748397,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,9,6.737287419512333,3.0,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,10,5.154696638192133,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,1,4.73806616225913,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,2,6.296510371903032,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,3,6.031043280474501,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,4,5.761849420410865,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,5,5.84520674207802,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,6,5.34863773959612,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,7,8.336112758453265,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,8,5.637308621222092,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,9,6.0322037089506075,3.0,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,10,5.173098800472253,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,1,6.107999818113385,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,2,6.962069368189967,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,3,6.225065315464774,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,4,5.948061701987077,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,5,6.040579891957752,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,6,5.5137470311297285,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,7,6.185578122937605,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,8,5.790473302123245,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,9,5.581132349806385,3.0,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,10,4.632373564625472,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,1,4.728930923625004,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,2,5.1861701945903915,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,3,5.8512066762548445,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,4,6.055019305135524,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,5,4.9075843211664605,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,6,5.474296003466972,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,7,5.968172263526261,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,8,5.306304087911765,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,9,5.382387046667139,3.0,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,10,4.5360879028851535,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,1,6.994511789575087,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,2,7.451298714589491,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,3,6.37120406443082,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,4,4.830607738542651,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,5,6.467794163992373,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,6,5.474512377644973,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,7,5.616426354949304,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,8,4.6426460326859305,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,9,5.7064032269367395,3.0,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,10,3.801116394437411,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,1,5.726320289355855,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,2,5.314237616444137,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,3,6.739149645459426,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,4,5.609100692467803,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,5,5.814295051269573,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,6,7.202306253309796,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,7,4.52716434756176,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,8,6.015428964169505,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,9,5.1805980971563095,3.0,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,10,5.211691178181216,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,1,6.347751611099066,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,2,5.888638740868492,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,3,6.7418316012203725,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,4,5.825043598735997,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,5,5.774021088185582,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,6,6.178857586734919,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,7,5.857461715314253,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,8,5.763818882509809,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,9,5.6275286593191804,3.0,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,10,5.908499504817732,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,1,5.601417955757364,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,2,5.436494246315576,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,3,6.739044900144876,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,4,5.7009213559869725,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,5,6.581211538969662,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,6,6.3773987539523365,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,7,3.7414361840184824,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,8,6.129723559652689,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,9,4.863584715996894,3.0,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,10,4.81585513971767,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,1,4.7625339771078625,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,2,11.822095124081251,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,3,5.251905291625055,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,4,5.245722699256714,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,5,5.3193321826333015,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,6,6.149018010196404,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,7,5.5178491524226745,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,8,5.065383632689436,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,9,4.9635600521492025,3.0,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,10,6.258650748597524,3.0,True,7200,800
0.1,10,500,89,Point_CHR,t,absolute_residual,1,4.673152447969791,3.0,True,7200,800
