alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test
0.1,2,100,7,TSCP_R,Gaussian,absolute_residual,0.9566666666666667,10.522369263579021,4.332416230825583,0.0010020732879638672,True,2400,600
0.1,2,100,7,Point_CHR,Gaussian,absolute_residual,0.93,8.810353071521002,4.327755871616705,0.0,True,2400,600
0.1,2,100,7,Unscaled,Gaussian,absolute_residual,0.9416666666666667,13.315065766634353,3.6489814697576026,0.0,True,2400,600
0.1,2,100,8,TSCP_R,Gaussian,absolute_residual,0.9016666666666666,8.704784489436316,3.938100620890502,0.0010008811950683594,True,2400,600
0.1,2,100,8,Point_CHR,Gaussian,absolute_residual,0.915,8.779455746402606,4.236347931610652,0.0,True,2400,600
0.1,2,100,8,Unscaled,Gaussian,absolute_residual,0.905,12.373234858338106,3.517560924609282,0.0,True,2400,600
0.1,2,100,9,TSCP_R,Gaussian,absolute_residual,0.855,6.800369002903297,3.3663901004226826,0.0009968280792236328,True,2400,600
0.1,2,100,9,Point_CHR,Gaussian,absolute_residual,0.8833333333333333,7.745124729074256,3.2697803332083817,0.0,True,2400,600
0.1,2,100,9,Unscaled,Gaussian,absolute_residual,0.8766666666666667,9.409211527024977,3.067443809921378,0.0,True,2400,600
0.1,2,100,10,TSCP_R,Gaussian,absolute_residual,0.865,7.142543002393952,4.221303548866641,0.0,True,2400,600
0.1,2,100,10,Point_CHR,Gaussian,absolute_residual,0.8966666666666666,7.739639449858687,4.218092646387289,0.0,True,2400,600
0.1,2,100,10,Unscaled,Gaussian,absolute_residual,0.925,12.758042762611575,3.5718402487529555,0.0,True,2400,600
0.1,2,100,11,TSCP_R,Gaussian,absolute_residual,0.925,8.4132927628296,3.6928045052704217,0.0,True,2400,600
0.1,2,100,11,Point_CHR,Gaussian,absolute_residual,0.9433333333333334,9.46244818674948,3.9561827600913433,0.00099945068359375,True,2400,600
0.1,2,100,11,Unscaled,Gaussian,absolute_residual,0.9,10.444609483291362,3.231812105195994,0.0,True,2400,600
0.1,2,100,12,TSCP_R,Gaussian,absolute_residual,0.8933333333333333,7.53245372464647,3.955980596869348,0.0,True,2400,600
0.1,2,100,12,Point_CHR,Gaussian,absolute_residual,0.9133333333333333,8.378159605308385,3.924767323417692,0.0010004043579101562,True,2400,600
0.1,2,100,12,Unscaled,Gaussian,absolute_residual,0.855,9.200688901723183,3.0332637375808886,0.0,True,2400,600
0.1,2,100,13,TSCP_R,Gaussian,absolute_residual,0.8933333333333333,7.994082486196812,4.301576097561282,0.0,True,2400,600
0.1,2,100,13,Point_CHR,Gaussian,absolute_residual,0.925,9.418217344002338,4.6941002484375005,0.0009996891021728516,True,2400,600
0.1,2,100,13,Unscaled,Gaussian,absolute_residual,0.935,14.89376516456181,3.859244118290758,0.0,True,2400,600
0.1,2,100,14,TSCP_R,Gaussian,absolute_residual,0.8866666666666667,6.992382178885974,3.6417189549822666,0.0010068416595458984,True,2400,600
0.1,2,100,14,Point_CHR,Gaussian,absolute_residual,0.8916666666666667,7.445655462525114,3.959699852246814,0.0,True,2400,600
0.1,2,100,14,Unscaled,Gaussian,absolute_residual,0.885,9.217602113161622,3.036050413474984,0.0,True,2400,600
0.1,2,100,15,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.079872562382636,3.9550689706589903,0.001009225845336914,True,2400,600
0.1,2,100,15,Point_CHR,Gaussian,absolute_residual,0.9116666666666666,7.797469593443846,4.426103700328205,0.0,True,2400,600
0.1,2,100,15,Unscaled,Gaussian,absolute_residual,0.94,12.981663362006444,3.603007543984115,0.0,True,2400,600
0.1,2,100,16,TSCP_R,Gaussian,absolute_residual,0.8766666666666667,7.0265088621353025,3.518056805483528,0.0009889602661132812,True,2400,600
0.1,2,100,16,Point_CHR,Gaussian,absolute_residual,0.8583333333333333,6.83282744977028,3.312413951410348,0.0,True,2400,600
0.1,2,100,16,Unscaled,Gaussian,absolute_residual,0.845,8.862623037151,2.977015793903519,0.0,True,2400,600
0.1,2,100,17,TSCP_R,Gaussian,absolute_residual,0.9133333333333333,8.494028070859287,4.093750288468443,0.001001119613647461,True,2400,600
0.1,2,100,17,Point_CHR,Gaussian,absolute_residual,0.9366666666666666,9.627584347924268,4.072030942850777,0.0,True,2400,600
0.1,2,100,17,Unscaled,Gaussian,absolute_residual,0.93,13.001159155171244,3.605712017781127,0.0,True,2400,600
0.1,2,100,18,TSCP_R,Gaussian,absolute_residual,0.9016666666666666,7.765447004909048,4.194890542623707,0.0010137557983398438,True,2400,600
0.1,2,100,18,Point_CHR,Gaussian,absolute_residual,0.8583333333333333,7.032695439270081,3.674403341656095,0.0,True,2400,600
0.1,2,100,18,Unscaled,Gaussian,absolute_residual,0.8683333333333333,12.009397099494409,3.46545770418489,0.0,True,2400,600
0.1,2,100,19,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.433619054338879,3.7750568848892105,0.0010058879852294922,True,2400,600
0.1,2,100,19,Point_CHR,Gaussian,absolute_residual,0.9233333333333333,7.509700608120715,4.057393607139731,0.0,True,2400,600
0.1,2,100,19,Unscaled,Gaussian,absolute_residual,0.89,10.657527757327184,3.264586919860947,0.0,True,2400,600
0.1,2,100,20,TSCP_R,Gaussian,absolute_residual,0.895,7.811257857078051,4.165673665378495,0.0009989738464355469,True,2400,600
0.1,2,100,20,Point_CHR,Gaussian,absolute_residual,0.8833333333333333,7.314357708018647,3.644512559510908,0.0,True,2400,600
0.1,2,100,20,Unscaled,Gaussian,absolute_residual,0.86,9.943940326785345,3.1534013900525486,0.0,True,2400,600
0.1,2,100,21,TSCP_R,Gaussian,absolute_residual,0.93,9.00301260498108,4.160579583120283,0.0,True,2400,600
0.1,2,100,21,Point_CHR,Gaussian,absolute_residual,0.8466666666666667,6.418482068828771,3.7352431151472127,0.001007080078125,True,2400,600
0.1,2,100,21,Unscaled,Gaussian,absolute_residual,0.9116666666666666,11.961788501211077,3.4585818627308904,0.0,True,2400,600
0.1,2,100,22,TSCP_R,Gaussian,absolute_residual,0.9233333333333333,8.873266929187649,3.9820055598301156,0.0,True,2400,600
0.1,2,100,22,Point_CHR,Gaussian,absolute_residual,0.92,8.126230128536392,3.9150038220853403,0.0010063648223876953,True,2400,600
0.1,2,100,22,Unscaled,Gaussian,absolute_residual,0.895,9.654701627788777,3.107201575017105,0.0,True,2400,600
0.1,2,100,23,TSCP_R,Gaussian,absolute_residual,0.875,6.842280678355674,3.6004470953568593,0.0010066032409667969,True,2400,600
0.1,2,100,23,Point_CHR,Gaussian,absolute_residual,0.8666666666666667,6.655582245238799,3.5372195301372678,0.0,True,2400,600
0.1,2,100,23,Unscaled,Gaussian,absolute_residual,0.8883333333333333,10.727838275051734,3.275337887157863,0.0,True,2400,600
0.1,2,100,24,TSCP_R,Gaussian,absolute_residual,0.865,7.187273716951948,3.823821977428937,0.0009949207305908203,True,2400,600
0.1,2,100,24,Point_CHR,Gaussian,absolute_residual,0.8566666666666667,6.632932184707313,3.5084040150142872,0.0,True,2400,600
0.1,2,100,24,Unscaled,Gaussian,absolute_residual,0.915,11.844309773916542,3.441556301140015,0.0,True,2400,600
0.1,2,100,25,TSCP_R,Gaussian,absolute_residual,0.9433333333333334,9.390121922060462,4.360930615338714,0.0010075569152832031,True,2400,600
0.1,2,100,25,Point_CHR,Gaussian,absolute_residual,0.945,9.409173001907629,4.31474914663416,0.0,True,2400,600
0.1,2,100,25,Unscaled,Gaussian,absolute_residual,0.9,10.612765406865831,3.2577239611216036,0.0,True,2400,600
0.1,2,100,26,TSCP_R,Gaussian,absolute_residual,0.8366666666666667,6.16697722082053,3.2939328782387625,0.0010066032409667969,True,2400,600
0.1,2,100,26,Point_CHR,Gaussian,absolute_residual,0.9066666666666666,8.17585094231788,3.7100040312203055,0.0,True,2400,600
0.1,2,100,26,Unscaled,Gaussian,absolute_residual,0.8516666666666667,8.402654237348765,2.8987332125169374,0.0,True,2400,600
0.1,2,100,27,TSCP_R,Gaussian,absolute_residual,0.87,6.921560566921714,3.4977153350376478,0.0010080337524414062,True,2400,600
0.1,2,100,27,Point_CHR,Gaussian,absolute_residual,0.95,11.003122383908401,4.7209298842009995,0.0,True,2400,600
0.1,2,100,27,Unscaled,Gaussian,absolute_residual,0.8716666666666667,10.46332220911979,3.234705892213354,0.0,True,2400,600
0.1,2,100,28,TSCP_R,Gaussian,absolute_residual,0.8883333333333333,7.112911565818557,3.6615121511731483,0.0,True,2400,600
0.1,2,100,28,Point_CHR,Gaussian,absolute_residual,0.9016666666666666,7.648886174515823,3.646004234908876,0.000997781753540039,True,2400,600
0.1,2,100,28,Unscaled,Gaussian,absolute_residual,0.9266666666666666,11.605040476467565,3.4066171602438047,0.0,True,2400,600
0.1,2,100,29,TSCP_R,Gaussian,absolute_residual,0.895,7.335752194051765,3.6565190805924104,0.0,True,2400,600
0.1,2,100,29,Point_CHR,Gaussian,absolute_residual,0.88,6.9163844682556785,3.565818282879527,0.0009992122650146484,True,2400,600
0.1,2,100,29,Unscaled,Gaussian,absolute_residual,0.915,10.18630775013825,3.1915995598035556,0.0,True,2400,600
0.1,2,100,30,TSCP_R,Gaussian,absolute_residual,0.905,7.661792999701604,4.062329511141375,0.0,True,2400,600
0.1,2,100,30,Point_CHR,Gaussian,absolute_residual,0.905,7.955476158981465,4.344784068209362,0.0009953975677490234,True,2400,600
0.1,2,100,30,Unscaled,Gaussian,absolute_residual,0.9233333333333333,11.713342474265065,3.4224760735854773,0.0,True,2400,600
0.1,2,100,31,TSCP_R,Gaussian,absolute_residual,0.93,9.60675022623497,4.682964609449419,0.0010073184967041016,True,2400,600
0.1,2,100,31,Point_CHR,Gaussian,absolute_residual,0.96,11.58310179494279,4.960271242020422,0.0,True,2400,600
0.1,2,100,31,Unscaled,Gaussian,absolute_residual,0.93,14.57381989697089,3.8175672747144733,0.0,True,2400,600
0.1,2,100,32,TSCP_R,Gaussian,absolute_residual,0.885,7.245020158552172,3.9236080570279404,0.0009958744049072266,True,2400,600
0.1,2,100,32,Point_CHR,Gaussian,absolute_residual,0.8466666666666667,6.278008012343624,3.648846501368496,0.0,True,2400,600
0.1,2,100,32,Unscaled,Gaussian,absolute_residual,0.8766666666666667,10.442872059280823,3.2315432937345623,0.0,True,2400,600
0.1,2,100,33,TSCP_R,Gaussian,absolute_residual,0.93,9.486843828016948,4.3008369953030385,0.0010061264038085938,True,2400,600
0.1,2,100,33,Point_CHR,Gaussian,absolute_residual,0.9283333333333333,9.239096076938576,4.1578740670128855,0.0,True,2400,600
0.1,2,100,33,Unscaled,Gaussian,absolute_residual,0.915,12.094801052071968,3.4777580496739517,0.0,True,2400,600
0.1,2,100,34,TSCP_R,Gaussian,absolute_residual,0.9466666666666667,8.758181043187461,4.4888940860134126,0.0009963512420654297,True,2400,600
0.1,2,100,34,Point_CHR,Gaussian,absolute_residual,0.9633333333333334,9.858097753470961,4.310417527933531,0.0,True,2400,600
0.1,2,100,34,Unscaled,Gaussian,absolute_residual,0.92,12.663943059452508,3.558643429658626,0.0,True,2400,600
0.1,2,100,35,TSCP_R,Gaussian,absolute_residual,0.8716666666666667,7.218147782179209,4.030850946875354,0.0010066032409667969,True,2400,600
0.1,2,100,35,Point_CHR,Gaussian,absolute_residual,0.86,6.797075867401773,3.813862121122139,0.0,True,2400,600
0.1,2,100,35,Unscaled,Gaussian,absolute_residual,0.8883333333333333,9.818322289085682,3.133420222230922,0.0,True,2400,600
0.1,2,100,36,TSCP_R,Gaussian,absolute_residual,0.8933333333333333,7.406688749467901,3.8880070250926373,0.0009965896606445312,True,2400,600
0.1,2,100,36,Point_CHR,Gaussian,absolute_residual,0.88,7.105426700632749,4.051174146287557,0.0,True,2400,600
0.1,2,100,36,Unscaled,Gaussian,absolute_residual,0.9166666666666666,12.651207534050856,3.556853600311778,0.0,True,2400,600
0.1,2,100,37,TSCP_R,Gaussian,absolute_residual,0.88,6.961102884759988,3.759792780981333,0.0,True,2400,600
0.1,2,100,37,Point_CHR,Gaussian,absolute_residual,0.9016666666666666,7.966921311575459,3.6629096145787217,0.0010077953338623047,True,2400,600
0.1,2,100,37,Unscaled,Gaussian,absolute_residual,0.9066666666666666,11.071744791588383,3.3274231458575243,0.0,True,2400,600
0.1,2,100,38,TSCP_R,Gaussian,absolute_residual,0.9216666666666666,8.736727934824566,4.198169553667963,0.0010073184967041016,True,2400,600
0.1,2,100,38,Point_CHR,Gaussian,absolute_residual,0.9333333333333333,9.485830902191239,5.139888039701324,0.0009996891021728516,True,2400,600
0.1,2,100,38,Unscaled,Gaussian,absolute_residual,0.9133333333333333,11.582674965095235,3.4033329201086446,0.0,True,2400,600
0.1,2,100,39,TSCP_R,Gaussian,absolute_residual,0.8783333333333333,6.7307674371916395,3.9246520189763627,0.0010042190551757812,True,2400,600
0.1,2,100,39,Point_CHR,Gaussian,absolute_residual,0.9133333333333333,8.078613715768121,4.068896963987982,0.0,True,2400,600
0.1,2,100,39,Unscaled,Gaussian,absolute_residual,0.9083333333333333,11.123714133956856,3.3352232509918815,0.0,True,2400,600
0.1,2,100,40,TSCP_R,Gaussian,absolute_residual,0.9316666666666666,8.85361657451155,4.225419003629127,0.0,True,2400,600
0.1,2,100,40,Point_CHR,Gaussian,absolute_residual,0.9616666666666667,9.980088316216797,4.792996300563393,0.0010004043579101562,True,2400,600
0.1,2,100,40,Unscaled,Gaussian,absolute_residual,0.905,11.956046539670128,3.4577516596294373,0.0,True,2400,600
0.1,2,100,41,TSCP_R,Gaussian,absolute_residual,0.8916666666666667,7.701878631523122,3.6565368888315954,0.0010077953338623047,True,2400,600
0.1,2,100,41,Point_CHR,Gaussian,absolute_residual,0.835,6.58437177449555,3.0525986995451113,0.0,True,2400,600
0.1,2,100,41,Unscaled,Gaussian,absolute_residual,0.7866666666666666,7.0889424044765645,2.662506789564407,0.0,True,2400,600
0.1,2,100,42,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.927916847510173,3.976752154164485,0.0,True,2400,600
0.1,2,100,42,Point_CHR,Gaussian,absolute_residual,0.9083333333333333,8.218678267710704,4.428956584045438,0.0010006427764892578,True,2400,600
0.1,2,100,42,Unscaled,Gaussian,absolute_residual,0.8783333333333333,10.865081141899086,3.2962222531102308,0.0,True,2400,600
0.1,2,100,43,TSCP_R,Gaussian,absolute_residual,0.94,9.3189409015096,4.249448918388389,0.0010068416595458984,True,2400,600
0.1,2,100,43,Point_CHR,Gaussian,absolute_residual,0.9383333333333334,9.725116322321847,4.174427432731139,0.0009942054748535156,True,2400,600
0.1,2,100,43,Unscaled,Gaussian,absolute_residual,0.905,12.01730204878113,3.466598051228485,0.0,True,2400,600
0.1,2,100,44,TSCP_R,Gaussian,absolute_residual,0.9533333333333334,9.179430618246036,4.285296492680735,0.0,True,2400,600
0.1,2,100,44,Point_CHR,Gaussian,absolute_residual,0.97,10.234820963335823,4.360845082766758,0.0009975433349609375,True,2400,600
0.1,2,100,44,Unscaled,Gaussian,absolute_residual,0.9333333333333333,12.703823562214632,3.56424235458458,0.0,True,2400,600
0.1,2,100,45,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.088712239382291,3.7342940897019994,0.0,True,2400,600
0.1,2,100,45,Point_CHR,Gaussian,absolute_residual,0.9133333333333333,7.155107253400595,3.9007914461774877,0.00099945068359375,True,2400,600
0.1,2,100,45,Unscaled,Gaussian,absolute_residual,0.895,10.245113294374638,3.2007988525326985,0.0,True,2400,600
0.1,2,100,46,TSCP_R,Gaussian,absolute_residual,0.9283333333333333,8.803230305009683,4.160961311740572,0.0010066032409667969,True,2400,600
0.1,2,100,46,Point_CHR,Gaussian,absolute_residual,0.9383333333333334,9.381923610536129,4.082835793606579,0.0010001659393310547,True,2400,600
0.1,2,100,46,Unscaled,Gaussian,absolute_residual,0.94,12.767337347508741,3.5731411037781227,0.0,True,2400,600
0.1,2,100,47,TSCP_R,Gaussian,absolute_residual,0.93,9.331906598121739,4.382484856308531,0.0009996891021728516,True,2400,600
0.1,2,100,47,Point_CHR,Gaussian,absolute_residual,0.9366666666666666,9.535147491520604,4.316760987903032,0.0,True,2400,600
0.1,2,100,47,Unscaled,Gaussian,absolute_residual,0.9233333333333333,13.652658477856267,3.6949504026246776,0.0,True,2400,600
0.1,2,100,48,TSCP_R,Gaussian,absolute_residual,0.895,7.565095503299494,4.013709801111561,0.0009999275207519531,True,2400,600
0.1,2,100,48,Point_CHR,Gaussian,absolute_residual,0.8933333333333333,7.538775356054234,3.9437642830835844,0.0,True,2400,600
0.1,2,100,48,Unscaled,Gaussian,absolute_residual,0.9116666666666666,12.676788164822625,3.560447747801198,0.0,True,2400,600
0.1,2,100,49,TSCP_R,Gaussian,absolute_residual,0.9133333333333333,8.559897242218554,4.19726007936031,0.0,True,2400,600
0.1,2,100,49,Point_CHR,Gaussian,absolute_residual,0.92,8.719280695816131,4.1167761430720295,0.001007080078125,True,2400,600
0.1,2,100,49,Unscaled,Gaussian,absolute_residual,0.9433333333333334,14.04948483442378,3.7482642428761315,0.0,True,2400,600
0.1,2,100,50,TSCP_R,Gaussian,absolute_residual,0.9016666666666666,7.421666372078007,4.116897568006817,0.0009911060333251953,True,2400,600
0.1,2,100,50,Point_CHR,Gaussian,absolute_residual,0.9033333333333333,7.463052957123736,3.964514268452551,0.0,True,2400,600
0.1,2,100,50,Unscaled,Gaussian,absolute_residual,0.8983333333333333,12.150076015507386,3.4856959155249596,0.0,True,2400,600
0.1,2,100,51,TSCP_R,Gaussian,absolute_residual,0.9133333333333333,7.7330475590290755,3.994829797464994,0.0010004043579101562,True,2400,600
0.1,2,100,51,Point_CHR,Gaussian,absolute_residual,0.8883333333333333,7.03967146006455,3.9049078375620425,0.0,True,2400,600
0.1,2,100,51,Unscaled,Gaussian,absolute_residual,0.9216666666666666,11.472285866949045,3.387076300727376,0.0,True,2400,600
0.1,2,100,52,TSCP_R,Gaussian,absolute_residual,0.8666666666666667,7.164192085413078,3.8960517700262525,0.0,True,2400,600
0.1,2,100,52,Point_CHR,Gaussian,absolute_residual,0.8016666666666666,5.667684354467836,3.419790663149774,0.0010063648223876953,True,2400,600
0.1,2,100,52,Unscaled,Gaussian,absolute_residual,0.9016666666666666,13.49881609932262,3.674073502166583,0.0,True,2400,600
0.1,2,100,53,TSCP_R,Gaussian,absolute_residual,0.905,7.705854384589293,4.007420361445478,0.0010018348693847656,True,2400,600
0.1,2,100,53,Point_CHR,Gaussian,absolute_residual,0.895,7.228017361246502,3.695647863165778,0.0,True,2400,600
0.1,2,100,53,Unscaled,Gaussian,absolute_residual,0.8766666666666667,9.648036453954935,3.10612885340498,0.0,True,2400,600
0.1,2,100,54,TSCP_R,Gaussian,absolute_residual,0.945,9.950901313027328,4.239673729889307,0.0,True,2400,600
0.1,2,100,54,Point_CHR,Gaussian,absolute_residual,0.9616666666666667,12.151927971649092,4.694616705281192,0.001007080078125,True,2400,600
0.1,2,100,54,Unscaled,Gaussian,absolute_residual,0.925,13.105570270382172,3.6201616359469604,0.0,True,2400,600
0.1,2,100,55,TSCP_R,Gaussian,absolute_residual,0.8866666666666667,7.929253099111891,4.051772817167683,0.0010025501251220703,True,2400,600
0.1,2,100,55,Point_CHR,Gaussian,absolute_residual,0.7933333333333333,5.443375137194416,3.196133222828453,0.001010894775390625,True,2400,600
0.1,2,100,55,Unscaled,Gaussian,absolute_residual,0.9,10.432404090569593,3.2299232329220446,0.0,True,2400,600
0.1,2,100,56,TSCP_R,Gaussian,absolute_residual,0.91,7.809186423186973,3.7808885176837617,0.0010113716125488281,True,2400,600
0.1,2,100,56,Point_CHR,Gaussian,absolute_residual,0.9433333333333334,9.974994891185062,3.8384563008419588,0.0009944438934326172,True,2400,600
0.1,2,100,56,Unscaled,Gaussian,absolute_residual,0.9083333333333333,11.039121211012628,3.3225173003330815,0.0,True,2400,600
0.1,2,100,57,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,8.655678969751598,3.8602392086520947,0.0009999275207519531,True,2400,600
0.1,2,100,57,Point_CHR,Gaussian,absolute_residual,0.955,10.836095602023228,4.342836285432364,0.0,True,2400,600
0.1,2,100,57,Unscaled,Gaussian,absolute_residual,0.8916666666666667,11.050740446220274,3.324265399486069,0.0010142326354980469,True,2400,600
0.1,2,100,58,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,8.371576809385388,4.041212628320684,0.0009982585906982422,True,2400,600
0.1,2,100,58,Point_CHR,Gaussian,absolute_residual,0.9183333333333333,8.008116130507586,4.312016514315436,0.0010068416595458984,True,2400,600
0.1,2,100,58,Unscaled,Gaussian,absolute_residual,0.875,10.412879682424112,3.2268993914319846,0.0,True,2400,600
0.1,2,100,59,TSCP_R,Gaussian,absolute_residual,0.895,7.303689136096061,3.618628884392264,0.001007080078125,True,2400,600
0.1,2,100,59,Point_CHR,Gaussian,absolute_residual,0.7966666666666666,5.3519965336864646,3.1359002925195822,0.0,True,2400,600
0.1,2,100,59,Unscaled,Gaussian,absolute_residual,0.84,8.455457257855015,2.9078268961296536,0.0,True,2400,600
0.1,2,100,60,TSCP_R,Gaussian,absolute_residual,0.9083333333333333,7.1647881750767475,4.06557833559542,0.0009984970092773438,True,2400,600
0.1,2,100,60,Point_CHR,Gaussian,absolute_residual,0.9216666666666666,7.683403318833018,4.029780825366235,0.0,True,2400,600
0.1,2,100,60,Unscaled,Gaussian,absolute_residual,0.9083333333333333,11.45458315575125,3.384462018659871,0.0,True,2400,600
0.1,2,100,61,TSCP_R,Gaussian,absolute_residual,0.875,7.118968848601941,3.5484080668787796,0.0009982585906982422,True,2400,600
0.1,2,100,61,Point_CHR,Gaussian,absolute_residual,0.8833333333333333,7.579140455089478,3.492648693639238,0.0,True,2400,600
0.1,2,100,61,Unscaled,Gaussian,absolute_residual,0.8616666666666667,9.13607448968395,3.0225940001402685,0.0,True,2400,600
0.1,2,100,62,TSCP_R,Gaussian,absolute_residual,0.87,6.93521757572945,3.647648862554782,0.0010018348693847656,True,2400,600
0.1,2,100,62,Point_CHR,Gaussian,absolute_residual,0.7983333333333333,5.410263188766097,3.003921443706182,0.0,True,2400,600
0.1,2,100,62,Unscaled,Gaussian,absolute_residual,0.845,8.335331022592289,2.887097335143429,0.0,True,2400,600
0.1,2,100,63,TSCP_R,Gaussian,absolute_residual,0.905,7.366395955693618,3.872223165268575,0.0009944438934326172,True,2400,600
0.1,2,100,63,Point_CHR,Gaussian,absolute_residual,0.8833333333333333,6.633909235246283,3.577450412314209,0.0,True,2400,600
0.1,2,100,63,Unscaled,Gaussian,absolute_residual,0.8933333333333333,9.900637811675255,3.1465278978066054,0.0,True,2400,600
0.1,2,100,64,TSCP_R,Gaussian,absolute_residual,0.9383333333333334,8.532632222868648,4.378711101137554,0.001007080078125,True,2400,600
0.1,2,100,64,Point_CHR,Gaussian,absolute_residual,0.9216666666666666,7.835959980296513,4.281091572626343,0.0,True,2400,600
0.1,2,100,64,Unscaled,Gaussian,absolute_residual,0.9566666666666667,15.796034743531271,3.974422567308523,0.0009965896606445312,True,2400,600
0.1,2,100,65,TSCP_R,Gaussian,absolute_residual,0.84,6.263969126389501,3.270420000042165,0.0010075569152832031,True,2400,600
0.1,2,100,65,Point_CHR,Gaussian,absolute_residual,0.81,5.9008089550303335,3.0117774737929484,0.0009987354278564453,True,2400,600
0.1,2,100,65,Unscaled,Gaussian,absolute_residual,0.8133333333333334,7.9332425150797645,2.816601234658496,0.0,True,2400,600
0.1,2,100,66,TSCP_R,Gaussian,absolute_residual,0.8883333333333333,7.090049520398407,3.715623376509622,0.000993490219116211,True,2400,600
0.1,2,100,66,Point_CHR,Gaussian,absolute_residual,0.8683333333333333,6.795752183711055,3.7379273688066412,0.0,True,2400,600
0.1,2,100,66,Unscaled,Gaussian,absolute_residual,0.91,11.519501926425848,3.3940391757352844,0.0,True,2400,600
0.1,2,100,67,TSCP_R,Gaussian,absolute_residual,0.9083333333333333,8.989911513178205,4.258166595425658,0.0010106563568115234,True,2400,600
0.1,2,100,67,Point_CHR,Gaussian,absolute_residual,0.945,11.134207816321702,4.376467979286125,0.0,True,2400,600
0.1,2,100,67,Unscaled,Gaussian,absolute_residual,0.92,13.778609109672205,3.711954890576151,0.0,True,2400,600
0.1,2,100,68,TSCP_R,Gaussian,absolute_residual,0.9383333333333334,8.678692425763192,4.140830281211842,0.0009946823120117188,True,2400,600
0.1,2,100,68,Point_CHR,Gaussian,absolute_residual,0.9166666666666666,7.857769908432604,3.842083101649634,0.0,True,2400,600
0.1,2,100,68,Unscaled,Gaussian,absolute_residual,0.9183333333333333,11.185782782694623,3.3445153285184124,0.0,True,2400,600
0.1,2,100,69,TSCP_R,Gaussian,absolute_residual,0.8966666666666666,7.773945659538428,3.853960884244775,0.0010008811950683594,True,2400,600
0.1,2,100,69,Point_CHR,Gaussian,absolute_residual,0.955,9.82868556424313,4.361414740648868,0.0,True,2400,600
0.1,2,100,69,Unscaled,Gaussian,absolute_residual,0.8833333333333333,11.431160471017046,3.3809999217712274,0.0,True,2400,600
0.1,2,100,70,TSCP_R,Gaussian,absolute_residual,0.9366666666666666,8.71631232746976,3.962548912730016,0.0009987354278564453,True,2400,600
0.1,2,100,70,Point_CHR,Gaussian,absolute_residual,0.915,8.582530713071646,4.3422921864829025,0.0,True,2400,600
0.1,2,100,70,Unscaled,Gaussian,absolute_residual,0.9233333333333333,11.871562469981269,3.445513382644344,0.0,True,2400,600
0.1,2,100,71,TSCP_R,Gaussian,absolute_residual,0.945,9.277740544040443,4.311945912860891,0.0010056495666503906,True,2400,600
0.1,2,100,71,Point_CHR,Gaussian,absolute_residual,0.95,10.055798696185809,4.699061551514001,0.0,True,2400,600
0.1,2,100,71,Unscaled,Gaussian,absolute_residual,0.8883333333333333,9.967747112767439,3.1571739123411366,0.0,True,2400,600
0.1,2,100,72,TSCP_R,Gaussian,absolute_residual,0.8883333333333333,7.786700557691155,4.05946735733132,0.001010894775390625,True,2400,600
0.1,2,100,72,Point_CHR,Gaussian,absolute_residual,0.9,8.359133237812141,4.4506345055041185,0.0,True,2400,600
0.1,2,100,72,Unscaled,Gaussian,absolute_residual,0.88,11.027590198721818,3.320781564439585,0.0,True,2400,600
0.1,2,100,73,TSCP_R,Gaussian,absolute_residual,0.9116666666666666,7.9979500912532435,3.894829705543745,0.0009953975677490234,True,2400,600
0.1,2,100,73,Point_CHR,Gaussian,absolute_residual,0.8883333333333333,7.296455271013029,3.8990279364446874,0.0,True,2400,600
0.1,2,100,73,Unscaled,Gaussian,absolute_residual,0.93,11.52430702474144,3.3947469750691934,0.0,True,2400,600
0.1,2,100,74,TSCP_R,Gaussian,absolute_residual,0.9116666666666666,8.112569899103365,3.9094976047444465,0.0010008811950683594,True,2400,600
0.1,2,100,74,Point_CHR,Gaussian,absolute_residual,0.9033333333333333,7.957145605344143,3.8077966577334887,0.0,True,2400,600
0.1,2,100,74,Unscaled,Gaussian,absolute_residual,0.8666666666666667,10.690995046944398,3.2697087098003697,0.0,True,2400,600
0.1,2,100,75,TSCP_R,Gaussian,absolute_residual,0.8783333333333333,6.849067255142949,3.905377989012938,0.0,True,2400,600
0.1,2,100,75,Point_CHR,Gaussian,absolute_residual,0.8983333333333333,7.930710163150034,4.553298525662028,0.001007080078125,True,2400,600
0.1,2,100,75,Unscaled,Gaussian,absolute_residual,0.8866666666666667,11.943161377169082,3.455887928907574,0.0,True,2400,600
0.1,2,100,76,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,8.082516171250234,3.8644413236993715,0.0020105838775634766,True,2400,600
0.1,2,100,76,Point_CHR,Gaussian,absolute_residual,0.895,7.345622450383869,3.3315457219872116,0.0009970664978027344,True,2400,600
