dataset,trial,n_cal,n_test,n_dim,coordinate,target,branch,binary_candidates,backward_candidates
stock,83,15,64,6,5,Abs. Win Rate,binary,4,0
stock,83,15,64,6,6,Rel. Win Rate,binary,4,0
stock,84,15,64,6,1,Annual Return,binary,4,0
stock,84,15,64,6,2,Excess Return,binary,4,0
stock,84,15,64,6,3,Systematic Risk,binary,4,0
stock,84,15,64,6,4,Total Risk,binary,4,0
stock,84,15,64,6,5,Abs. Win Rate,binary,4,0
stock,84,15,64,6,6,Rel. Win Rate,binary,4,0
stock,85,15,64,6,1,Annual Return,binary,5,0
stock,85,15,64,6,2,Excess Return,binary,4,0
stock,85,15,64,6,3,Systematic Risk,binary,4,0
stock,85,15,64,6,4,Total Risk,binary,4,0
stock,85,15,64,6,5,Abs. Win Rate,binary,5,0
stock,85,15,64,6,6,Rel. Win Rate,binary,4,0
stock,86,15,64,6,1,Annual Return,binary,4,0
stock,86,15,64,6,2,Excess Return,binary,4,0
stock,86,15,64,6,3,Systematic Risk,binary,4,0
stock,86,15,64,6,4,Total Risk,binary,4,0
stock,86,15,64,6,5,Abs. Win Rate,binary,4,0
stock,86,15,64,6,6,Rel. Win Rate,binary,4,0
stock,87,15,64,6,1,Annual Return,binary,4,0
stock,87,15,64,6,2,Excess Return,binary,4,0
stock,87,15,64,6,3,Systematic Risk,binary,4,0
stock,87,15,64,6,4,Total Risk,binary,3,0
stock,87,15,64,6,5,Abs. Win Rate,binary,4,0
stock,87,15,64,6,6,Rel. Win Rate,binary,4,0
stock,88,15,64,6,1,Annual Return,binary,4,0
stock,88,15,64,6,2,Excess Return,binary,4,0
stock,88,15,64,6,3,Systematic Risk,binary,4,0
stock,88,15,64,6,4,Total Risk,binary,4,0
stock,88,15,64,6,5,Abs. Win Rate,binary,5,0
stock,88,15,64,6,6,Rel. Win Rate,binary,4,0
stock,89,15,64,6,1,Annual Return,binary,4,0
stock,89,15,64,6,2,Excess Return,binary,4,0
stock,89,15,64,6,3,Systematic Risk,binary,4,0
stock,89,15,64,6,4,Total Risk,binary,5,0
stock,89,15,64,6,5,Abs. Win Rate,binary,4,0
stock,89,15,64,6,6,Rel. Win Rate,binary,4,0
stock,90,15,64,6,1,Annual Return,binary,4,0
stock,90,15,64,6,2,Excess Return,binary,4,0
stock,90,15,64,6,3,Systematic Risk,binary,4,0
stock,90,15,64,6,4,Total Risk,binary,4,0
stock,90,15,64,6,5,Abs. Win Rate,binary,4,0
stock,90,15,64,6,6,Rel. Win Rate,binary,4,0
stock,91,15,64,6,1,Annual Return,binary,4,0
stock,91,15,64,6,2,Excess Return,binary,4,0
stock,91,15,64,6,3,Systematic Risk,binary,3,0
stock,91,15,64,6,4,Total Risk,binary,3,0
stock,91,15,64,6,5,Abs. Win Rate,binary,4,0
stock,91,15,64,6,6,Rel. Win Rate,binary,4,0
stock,92,15,64,6,1,Annual Return,binary,4,0
stock,92,15,64,6,2,Excess Return,binary,4,0
stock,92,15,64,6,3,Systematic Risk,binary,4,0
stock,92,15,64,6,4,Total Risk,binary,4,0
stock,92,15,64,6,5,Abs. Win Rate,binary,5,0
stock,92,15,64,6,6,Rel. Win Rate,binary,5,0
stock,93,15,64,6,1,Annual Return,binary,4,0
stock,93,15,64,6,2,Excess Return,binary,4,0
stock,93,15,64,6,3,Systematic Risk,binary,4,0
stock,93,15,64,6,4,Total Risk,binary,4,0
stock,93,15,64,6,5,Abs. Win Rate,binary,4,0
stock,93,15,64,6,6,Rel. Win Rate,binary,4,0
stock,94,15,64,6,1,Annual Return,binary,4,0
stock,94,15,64,6,2,Excess Return,binary,4,0
stock,94,15,64,6,3,Systematic Risk,binary,4,0
stock,94,15,64,6,4,Total Risk,binary,3,0
stock,94,15,64,6,5,Abs. Win Rate,binary,4,0
stock,94,15,64,6,6,Rel. Win Rate,binary,4,0
stock,95,15,64,6,1,Annual Return,binary,4,0
stock,95,15,64,6,2,Excess Return,binary,4,0
stock,95,15,64,6,3,Systematic Risk,binary,4,0
stock,95,15,64,6,4,Total Risk,binary,4,0
stock,95,15,64,6,5,Abs. Win Rate,binary,4,0
stock,95,15,64,6,6,Rel. Win Rate,binary,4,0
stock,96,15,64,6,1,Annual Return,binary,5,0
stock,96,15,64,6,2,Excess Return,binary,4,0
stock,96,15,64,6,3,Systematic Risk,binary,4,0
stock,96,15,64,6,4,Total Risk,binary,4,0
stock,96,15,64,6,5,Abs. Win Rate,binary,4,0
stock,96,15,64,6,6,Rel. Win Rate,binary,4,0
stock,97,15,64,6,1,Annual Return,binary,4,0
stock,97,15,64,6,2,Excess Return,binary,4,0
stock,97,15,64,6,3,Systematic Risk,binary,4,0
stock,97,15,64,6,4,Total Risk,binary,4,0
stock,97,15,64,6,5,Abs. Win Rate,binary,4,0
stock,97,15,64,6,6,Rel. Win Rate,binary,4,0
stock,98,15,64,6,1,Annual Return,binary,4,0
stock,98,15,64,6,2,Excess Return,binary,4,0
stock,98,15,64,6,3,Systematic Risk,binary,4,0
stock,98,15,64,6,4,Total Risk,binary,4,0
stock,98,15,64,6,5,Abs. Win Rate,binary,4,0
stock,98,15,64,6,6,Rel. Win Rate,binary,4,0
stock,99,15,64,6,1,Annual Return,binary,4,0
stock,99,15,64,6,2,Excess Return,binary,4,0
stock,99,15,64,6,3,Systematic Risk,binary,4,0
stock,99,15,64,6,4,Total Risk,binary,4,0
stock,99,15,64,6,5,Abs. Win Rate,binary,4,0
stock,99,15,64,6,6,Rel. Win Rate,binary,4,0
stock,100,15,64,6,1,Annual Return,binary,4,0
stock,100,15,64,6,2,Excess Return,binary,4,0
stock,100,15,64,6,3,Systematic Risk,binary,4,0
stock,100,15,64,6,4,Total Risk,binary,4,0
stock,100,15,64,6,5,Abs. Win Rate,binary,4,0
stock,100,15,64,6,6,Rel. Win Rate,binary,4,0
stock,101,15,64,6,1,Annual Return,binary,4,0
stock,101,15,64,6,2,Excess Return,binary,4,0
stock,101,15,64,6,3,Systematic Risk,binary,3,0
stock,101,15,64,6,4,Total Risk,binary,4,0
stock,101,15,64,6,5,Abs. Win Rate,binary,4,0
stock,101,15,64,6,6,Rel. Win Rate,binary,4,0
stock,102,15,64,6,1,Annual Return,binary,4,0
stock,102,15,64,6,2,Excess Return,binary,4,0
stock,102,15,64,6,3,Systematic Risk,binary,4,0
stock,102,15,64,6,4,Total Risk,binary,4,0
stock,102,15,64,6,5,Abs. Win Rate,binary,4,0
stock,102,15,64,6,6,Rel. Win Rate,binary,4,0
stock,103,15,64,6,1,Annual Return,binary,4,0
stock,103,15,64,6,2,Excess Return,binary,4,0
stock,103,15,64,6,3,Systematic Risk,binary,4,0
stock,103,15,64,6,4,Total Risk,binary,4,0
stock,103,15,64,6,5,Abs. Win Rate,binary,4,0
stock,103,15,64,6,6,Rel. Win Rate,binary,4,0
stock,104,15,64,6,1,Annual Return,binary,4,0
stock,104,15,64,6,2,Excess Return,binary,4,0
stock,104,15,64,6,3,Systematic Risk,binary,4,0
stock,104,15,64,6,4,Total Risk,binary,4,0
stock,104,15,64,6,5,Abs. Win Rate,binary,4,0
stock,104,15,64,6,6,Rel. Win Rate,binary,4,0
stock,105,15,64,6,1,Annual Return,binary,5,0
stock,105,15,64,6,2,Excess Return,binary,4,0
stock,105,15,64,6,3,Systematic Risk,binary,4,0
stock,105,15,64,6,4,Total Risk,binary,4,0
stock,105,15,64,6,5,Abs. Win Rate,binary,4,0
stock,105,15,64,6,6,Rel. Win Rate,binary,4,0
stock,106,15,64,6,1,Annual Return,binary,4,0
stock,106,15,64,6,2,Excess Return,binary,4,0
stock,106,15,64,6,3,Systematic Risk,binary,4,0
stock,106,15,64,6,4,Total Risk,binary,4,0
stock,106,15,64,6,5,Abs. Win Rate,binary,4,0
stock,106,15,64,6,6,Rel. Win Rate,binary,4,0
stock,107,15,64,6,1,Annual Return,binary,4,0
stock,107,15,64,6,2,Excess Return,binary,4,0
stock,107,15,64,6,3,Systematic Risk,binary,4,0
stock,107,15,64,6,4,Total Risk,binary,4,0
stock,107,15,64,6,5,Abs. Win Rate,binary,4,0
stock,107,15,64,6,6,Rel. Win Rate,binary,4,0
stock,108,15,64,6,1,Annual Return,binary,4,0
stock,108,15,64,6,2,Excess Return,binary,4,0
stock,108,15,64,6,3,Systematic Risk,binary,4,0
stock,108,15,64,6,4,Total Risk,binary,4,0
stock,108,15,64,6,5,Abs. Win Rate,binary,4,0
stock,108,15,64,6,6,Rel. Win Rate,binary,4,0
stock,109,15,64,6,1,Annual Return,binary,4,0
stock,109,15,64,6,2,Excess Return,binary,4,0
stock,109,15,64,6,3,Systematic Risk,binary,4,0
stock,109,15,64,6,4,Total Risk,binary,4,0
stock,109,15,64,6,5,Abs. Win Rate,binary,4,0
stock,109,15,64,6,6,Rel. Win Rate,binary,4,0
stock,110,15,64,6,1,Annual Return,binary,4,0
stock,110,15,64,6,2,Excess Return,binary,4,0
stock,110,15,64,6,3,Systematic Risk,binary,4,0
stock,110,15,64,6,4,Total Risk,binary,4,0
stock,110,15,64,6,5,Abs. Win Rate,binary,4,0
stock,110,15,64,6,6,Rel. Win Rate,binary,4,0
stock,111,15,64,6,1,Annual Return,binary,4,0
stock,111,15,64,6,2,Excess Return,binary,4,0
stock,111,15,64,6,3,Systematic Risk,binary,4,0
stock,111,15,64,6,4,Total Risk,binary,4,0
stock,111,15,64,6,5,Abs. Win Rate,binary,4,0
stock,111,15,64,6,6,Rel. Win Rate,binary,4,0
stock,112,15,64,6,1,Annual Return,binary,4,0
stock,112,15,64,6,2,Excess Return,binary,4,0
stock,112,15,64,6,3,Systematic Risk,binary,4,0
stock,112,15,64,6,4,Total Risk,binary,3,0
stock,112,15,64,6,5,Abs. Win Rate,binary,4,0
stock,112,15,64,6,6,Rel. Win Rate,binary,4,0
stock,113,15,64,6,1,Annual Return,binary,4,0
stock,113,15,64,6,2,Excess Return,binary,4,0
stock,113,15,64,6,3,Systematic Risk,binary,4,0
stock,113,15,64,6,4,Total Risk,binary,3,0
stock,113,15,64,6,5,Abs. Win Rate,binary,4,0
stock,113,15,64,6,6,Rel. Win Rate,binary,4,0
stock,114,15,64,6,1,Annual Return,binary,4,0
stock,114,15,64,6,2,Excess Return,binary,4,0
stock,114,15,64,6,3,Systematic Risk,binary,3,0
stock,114,15,64,6,4,Total Risk,binary,4,0
stock,114,15,64,6,5,Abs. Win Rate,binary,4,0
stock,114,15,64,6,6,Rel. Win Rate,binary,4,0
stock,115,15,64,6,1,Annual Return,binary,4,0
stock,115,15,64,6,2,Excess Return,binary,4,0
stock,115,15,64,6,3,Systematic Risk,binary,4,0
stock,115,15,64,6,4,Total Risk,binary,3,0
stock,115,15,64,6,5,Abs. Win Rate,binary,5,0
stock,115,15,64,6,6,Rel. Win Rate,binary,4,0
stock,116,15,64,6,1,Annual Return,binary,4,0
stock,116,15,64,6,2,Excess Return,binary,4,0
stock,116,15,64,6,3,Systematic Risk,binary,4,0
stock,116,15,64,6,4,Total Risk,binary,4,0
stock,116,15,64,6,5,Abs. Win Rate,binary,4,0
stock,116,15,64,6,6,Rel. Win Rate,binary,4,0
stock,117,15,64,6,1,Annual Return,binary,4,0
stock,117,15,64,6,2,Excess Return,binary,4,0
stock,117,15,64,6,3,Systematic Risk,binary,4,0
stock,117,15,64,6,4,Total Risk,binary,4,0
stock,117,15,64,6,5,Abs. Win Rate,binary,4,0
stock,117,15,64,6,6,Rel. Win Rate,binary,4,0
stock,118,15,64,6,1,Annual Return,binary,5,0
stock,118,15,64,6,2,Excess Return,binary,3,0
stock,118,15,64,6,3,Systematic Risk,binary,4,0
stock,118,15,64,6,4,Total Risk,binary,4,0
stock,118,15,64,6,5,Abs. Win Rate,binary,4,0
stock,118,15,64,6,6,Rel. Win Rate,binary,4,0
stock,119,15,64,6,1,Annual Return,binary,5,0
stock,119,15,64,6,2,Excess Return,binary,4,0
stock,119,15,64,6,3,Systematic Risk,binary,4,0
stock,119,15,64,6,4,Total Risk,binary,4,0
stock,119,15,64,6,5,Abs. Win Rate,binary,4,0
stock,119,15,64,6,6,Rel. Win Rate,binary,4,0
stock,120,15,64,6,1,Annual Return,binary,4,0
stock,120,15,64,6,2,Excess Return,binary,4,0
stock,120,15,64,6,3,Systematic Risk,binary,4,0
stock,120,15,64,6,4,Total Risk,binary,4,0
stock,120,15,64,6,5,Abs. Win Rate,binary,4,0
stock,120,15,64,6,6,Rel. Win Rate,binary,4,0
stock,121,15,64,6,1,Annual Return,binary,4,0
stock,121,15,64,6,2,Excess Return,binary,4,0
stock,121,15,64,6,3,Systematic Risk,binary,4,0
stock,121,15,64,6,4,Total Risk,binary,4,0
stock,121,15,64,6,5,Abs. Win Rate,binary,4,0
stock,121,15,64,6,6,Rel. Win Rate,binary,4,0
stock,122,15,64,6,1,Annual Return,binary,4,0
stock,122,15,64,6,2,Excess Return,binary,4,0
stock,122,15,64,6,3,Systematic Risk,binary,4,0
stock,122,15,64,6,4,Total Risk,binary,4,0
stock,122,15,64,6,5,Abs. Win Rate,binary,4,0
stock,122,15,64,6,6,Rel. Win Rate,binary,4,0
stock,123,15,64,6,1,Annual Return,binary,4,0
stock,123,15,64,6,2,Excess Return,binary,4,0
stock,123,15,64,6,3,Systematic Risk,binary,4,0
stock,123,15,64,6,4,Total Risk,binary,4,0
stock,123,15,64,6,5,Abs. Win Rate,binary,4,0
stock,123,15,64,6,6,Rel. Win Rate,binary,4,0
stock,124,15,64,6,1,Annual Return,binary,4,0
stock,124,15,64,6,2,Excess Return,binary,5,0
stock,124,15,64,6,3,Systematic Risk,binary,4,0
stock,124,15,64,6,4,Total Risk,binary,3,0
stock,124,15,64,6,5,Abs. Win Rate,binary,4,0
stock,124,15,64,6,6,Rel. Win Rate,binary,5,0
stock,125,15,64,6,1,Annual Return,binary,5,0
stock,125,15,64,6,2,Excess Return,binary,4,0
stock,125,15,64,6,3,Systematic Risk,binary,4,0
stock,125,15,64,6,4,Total Risk,binary,4,0
stock,125,15,64,6,5,Abs. Win Rate,binary,4,0
stock,125,15,64,6,6,Rel. Win Rate,binary,4,0
stock,126,15,64,6,1,Annual Return,binary,4,0
stock,126,15,64,6,2,Excess Return,binary,4,0
stock,126,15,64,6,3,Systematic Risk,binary,4,0
stock,126,15,64,6,4,Total Risk,binary,4,0
stock,126,15,64,6,5,Abs. Win Rate,binary,4,0
stock,126,15,64,6,6,Rel. Win Rate,binary,4,0
stock,127,15,64,6,1,Annual Return,binary,4,0
stock,127,15,64,6,2,Excess Return,binary,4,0
stock,127,15,64,6,3,Systematic Risk,binary,4,0
stock,127,15,64,6,4,Total Risk,binary,4,0
stock,127,15,64,6,5,Abs. Win Rate,binary,4,0
stock,127,15,64,6,6,Rel. Win Rate,binary,4,0
stock,128,15,64,6,1,Annual Return,binary,5,0
stock,128,15,64,6,2,Excess Return,binary,4,0
stock,128,15,64,6,3,Systematic Risk,binary,3,0
stock,128,15,64,6,4,Total Risk,binary,4,0
stock,128,15,64,6,5,Abs. Win Rate,binary,4,0
stock,128,15,64,6,6,Rel. Win Rate,binary,4,0
stock,129,15,64,6,1,Annual Return,binary,4,0
stock,129,15,64,6,2,Excess Return,binary,4,0
stock,129,15,64,6,3,Systematic Risk,binary,4,0
stock,129,15,64,6,4,Total Risk,binary,4,0
stock,129,15,64,6,5,Abs. Win Rate,binary,4,0
stock,129,15,64,6,6,Rel. Win Rate,binary,4,0
stock,130,15,64,6,1,Annual Return,binary,4,0
stock,130,15,64,6,2,Excess Return,binary,4,0
stock,130,15,64,6,3,Systematic Risk,binary,4,0
stock,130,15,64,6,4,Total Risk,binary,4,0
stock,130,15,64,6,5,Abs. Win Rate,binary,4,0
stock,130,15,64,6,6,Rel. Win Rate,binary,4,0
stock,131,15,64,6,1,Annual Return,binary,4,0
stock,131,15,64,6,2,Excess Return,binary,4,0
stock,131,15,64,6,3,Systematic Risk,binary,4,0
stock,131,15,64,6,4,Total Risk,binary,4,0
stock,131,15,64,6,5,Abs. Win Rate,binary,4,0
stock,131,15,64,6,6,Rel. Win Rate,binary,4,0
stock,132,15,64,6,1,Annual Return,binary,4,0
stock,132,15,64,6,2,Excess Return,binary,4,0
stock,132,15,64,6,3,Systematic Risk,binary,4,0
stock,132,15,64,6,4,Total Risk,binary,3,0
stock,132,15,64,6,5,Abs. Win Rate,binary,4,0
stock,132,15,64,6,6,Rel. Win Rate,binary,4,0
stock,133,15,64,6,1,Annual Return,binary,4,0
stock,133,15,64,6,2,Excess Return,binary,4,0
stock,133,15,64,6,3,Systematic Risk,binary,4,0
stock,133,15,64,6,4,Total Risk,binary,4,0
stock,133,15,64,6,5,Abs. Win Rate,binary,4,0
stock,133,15,64,6,6,Rel. Win Rate,binary,4,0
stock,134,15,64,6,1,Annual Return,binary,4,0
stock,134,15,64,6,2,Excess Return,binary,4,0
stock,134,15,64,6,3,Systematic Risk,binary,4,0
stock,134,15,64,6,4,Total Risk,binary,4,0
stock,134,15,64,6,5,Abs. Win Rate,binary,4,0
stock,134,15,64,6,6,Rel. Win Rate,binary,4,0
stock,135,15,64,6,1,Annual Return,binary,4,0
stock,135,15,64,6,2,Excess Return,binary,4,0
stock,135,15,64,6,3,Systematic Risk,binary,4,0
stock,135,15,64,6,4,Total Risk,binary,4,0
stock,135,15,64,6,5,Abs. Win Rate,binary,4,0
stock,135,15,64,6,6,Rel. Win Rate,binary,4,0
stock,136,15,64,6,1,Annual Return,binary,4,0
stock,136,15,64,6,2,Excess Return,binary,4,0
stock,136,15,64,6,3,Systematic Risk,binary,4,0
stock,136,15,64,6,4,Total Risk,binary,4,0
stock,136,15,64,6,5,Abs. Win Rate,binary,5,0
stock,136,15,64,6,6,Rel. Win Rate,binary,4,0
stock,137,15,64,6,1,Annual Return,binary,5,0
stock,137,15,64,6,2,Excess Return,binary,4,0
stock,137,15,64,6,3,Systematic Risk,binary,4,0
stock,137,15,64,6,4,Total Risk,binary,4,0
stock,137,15,64,6,5,Abs. Win Rate,binary,4,0
stock,137,15,64,6,6,Rel. Win Rate,binary,4,0
stock,138,15,64,6,1,Annual Return,binary,4,0
stock,138,15,64,6,2,Excess Return,binary,4,0
stock,138,15,64,6,3,Systematic Risk,binary,4,0
stock,138,15,64,6,4,Total Risk,binary,4,0
stock,138,15,64,6,5,Abs. Win Rate,binary,4,0
stock,138,15,64,6,6,Rel. Win Rate,binary,4,0
stock,139,15,64,6,1,Annual Return,binary,4,0
stock,139,15,64,6,2,Excess Return,binary,4,0
stock,139,15,64,6,3,Systematic Risk,binary,4,0
stock,139,15,64,6,4,Total Risk,binary,4,0
stock,139,15,64,6,5,Abs. Win Rate,binary,4,0
stock,139,15,64,6,6,Rel. Win Rate,binary,4,0
stock,140,15,64,6,1,Annual Return,binary,4,0
stock,140,15,64,6,2,Excess Return,binary,4,0
stock,140,15,64,6,3,Systematic Risk,binary,4,0
stock,140,15,64,6,4,Total Risk,binary,4,0
stock,140,15,64,6,5,Abs. Win Rate,binary,4,0
stock,140,15,64,6,6,Rel. Win Rate,binary,4,0
stock,141,15,64,6,1,Annual Return,binary,4,0
stock,141,15,64,6,2,Excess Return,binary,4,0
stock,141,15,64,6,3,Systematic Risk,binary,4,0
stock,141,15,64,6,4,Total Risk,binary,4,0
stock,141,15,64,6,5,Abs. Win Rate,binary,4,0
stock,141,15,64,6,6,Rel. Win Rate,binary,4,0
stock,142,15,64,6,1,Annual Return,binary,4,0
stock,142,15,64,6,2,Excess Return,binary,4,0
stock,142,15,64,6,3,Systematic Risk,binary,3,0
stock,142,15,64,6,4,Total Risk,binary,4,0
stock,142,15,64,6,5,Abs. Win Rate,binary,4,0
stock,142,15,64,6,6,Rel. Win Rate,binary,4,0
stock,143,15,64,6,1,Annual Return,binary,4,0
stock,143,15,64,6,2,Excess Return,binary,4,0
stock,143,15,64,6,3,Systematic Risk,binary,4,0
stock,143,15,64,6,4,Total Risk,binary,4,0
stock,143,15,64,6,5,Abs. Win Rate,binary,4,0
stock,143,15,64,6,6,Rel. Win Rate,binary,4,0
stock,144,15,64,6,1,Annual Return,binary,4,0
stock,144,15,64,6,2,Excess Return,binary,4,0
stock,144,15,64,6,3,Systematic Risk,binary,4,0
stock,144,15,64,6,4,Total Risk,binary,4,0
stock,144,15,64,6,5,Abs. Win Rate,binary,3,0
stock,144,15,64,6,6,Rel. Win Rate,binary,4,0
stock,145,15,64,6,1,Annual Return,binary,5,0
stock,145,15,64,6,2,Excess Return,binary,3,0
stock,145,15,64,6,3,Systematic Risk,binary,3,0
stock,145,15,64,6,4,Total Risk,binary,4,0
stock,145,15,64,6,5,Abs. Win Rate,binary,4,0
stock,145,15,64,6,6,Rel. Win Rate,binary,4,0
stock,146,15,64,6,1,Annual Return,binary,4,0
stock,146,15,64,6,2,Excess Return,binary,4,0
stock,146,15,64,6,3,Systematic Risk,binary,4,0
stock,146,15,64,6,4,Total Risk,binary,4,0
stock,146,15,64,6,5,Abs. Win Rate,binary,4,0
stock,146,15,64,6,6,Rel. Win Rate,binary,4,0
stock,147,15,64,6,1,Annual Return,binary,5,0
stock,147,15,64,6,2,Excess Return,binary,3,0
stock,147,15,64,6,3,Systematic Risk,binary,4,0
stock,147,15,64,6,4,Total Risk,binary,4,0
stock,147,15,64,6,5,Abs. Win Rate,binary,4,0
stock,147,15,64,6,6,Rel. Win Rate,binary,4,0
stock,148,15,64,6,1,Annual Return,binary,4,0
stock,148,15,64,6,2,Excess Return,binary,4,0
stock,148,15,64,6,3,Systematic Risk,binary,4,0
stock,148,15,64,6,4,Total Risk,binary,4,0
stock,148,15,64,6,5,Abs. Win Rate,binary,4,0
stock,148,15,64,6,6,Rel. Win Rate,binary,4,0
stock,149,15,64,6,1,Annual Return,binary,4,0
stock,149,15,64,6,2,Excess Return,binary,4,0
stock,149,15,64,6,3,Systematic Risk,binary,4,0
stock,149,15,64,6,4,Total Risk,binary,4,0
stock,149,15,64,6,5,Abs. Win Rate,binary,4,0
stock,149,15,64,6,6,Rel. Win Rate,binary,4,0
stock,150,15,64,6,1,Annual Return,binary,4,0
stock,150,15,64,6,2,Excess Return,binary,4,0
stock,150,15,64,6,3,Systematic Risk,binary,5,0
stock,150,15,64,6,4,Total Risk,binary,4,0
stock,150,15,64,6,5,Abs. Win Rate,binary,4,0
stock,150,15,64,6,6,Rel. Win Rate,binary,4,0
stock,151,15,64,6,1,Annual Return,binary,4,0
stock,151,15,64,6,2,Excess Return,binary,4,0
stock,151,15,64,6,3,Systematic Risk,binary,4,0
stock,151,15,64,6,4,Total Risk,binary,4,0
stock,151,15,64,6,5,Abs. Win Rate,binary,4,0
stock,151,15,64,6,6,Rel. Win Rate,binary,4,0
stock,152,15,64,6,1,Annual Return,binary,4,0
stock,152,15,64,6,2,Excess Return,binary,4,0
stock,152,15,64,6,3,Systematic Risk,binary,4,0
stock,152,15,64,6,4,Total Risk,binary,3,0
stock,152,15,64,6,5,Abs. Win Rate,binary,4,0
stock,152,15,64,6,6,Rel. Win Rate,binary,4,0
stock,153,15,64,6,1,Annual Return,binary,4,0
stock,153,15,64,6,2,Excess Return,binary,4,0
stock,153,15,64,6,3,Systematic Risk,binary,4,0
stock,153,15,64,6,4,Total Risk,binary,4,0
stock,153,15,64,6,5,Abs. Win Rate,binary,4,0
stock,153,15,64,6,6,Rel. Win Rate,binary,4,0
stock,154,15,64,6,1,Annual Return,binary,4,0
stock,154,15,64,6,2,Excess Return,binary,4,0
stock,154,15,64,6,3,Systematic Risk,binary,4,0
stock,154,15,64,6,4,Total Risk,binary,4,0
stock,154,15,64,6,5,Abs. Win Rate,binary,4,0
stock,154,15,64,6,6,Rel. Win Rate,binary,4,0
stock,155,15,64,6,1,Annual Return,binary,4,0
stock,155,15,64,6,2,Excess Return,binary,4,0
stock,155,15,64,6,3,Systematic Risk,binary,4,0
stock,155,15,64,6,4,Total Risk,binary,4,0
stock,155,15,64,6,5,Abs. Win Rate,binary,4,0
stock,155,15,64,6,6,Rel. Win Rate,binary,4,0
stock,156,15,64,6,1,Annual Return,binary,4,0
stock,156,15,64,6,2,Excess Return,binary,4,0
stock,156,15,64,6,3,Systematic Risk,binary,4,0
stock,156,15,64,6,4,Total Risk,binary,4,0
stock,156,15,64,6,5,Abs. Win Rate,binary,4,0
stock,156,15,64,6,6,Rel. Win Rate,binary,4,0
stock,157,15,64,6,1,Annual Return,binary,4,0
stock,157,15,64,6,2,Excess Return,binary,4,0
stock,157,15,64,6,3,Systematic Risk,binary,4,0
stock,157,15,64,6,4,Total Risk,binary,4,0
stock,157,15,64,6,5,Abs. Win Rate,binary,4,0
stock,157,15,64,6,6,Rel. Win Rate,binary,4,0
stock,158,15,64,6,1,Annual Return,binary,5,0
stock,158,15,64,6,2,Excess Return,binary,4,0
stock,158,15,64,6,3,Systematic Risk,binary,4,0
stock,158,15,64,6,4,Total Risk,binary,4,0
stock,158,15,64,6,5,Abs. Win Rate,binary,5,0
stock,158,15,64,6,6,Rel. Win Rate,binary,5,0
stock,159,15,64,6,1,Annual Return,binary,5,0
stock,159,15,64,6,2,Excess Return,binary,4,0
stock,159,15,64,6,3,Systematic Risk,binary,4,0
stock,159,15,64,6,4,Total Risk,binary,4,0
stock,159,15,64,6,5,Abs. Win Rate,binary,4,0
stock,159,15,64,6,6,Rel. Win Rate,binary,4,0
stock,160,15,64,6,1,Annual Return,binary,4,0
stock,160,15,64,6,2,Excess Return,binary,4,0
stock,160,15,64,6,3,Systematic Risk,binary,4,0
stock,160,15,64,6,4,Total Risk,binary,4,0
stock,160,15,64,6,5,Abs. Win Rate,binary,4,0
stock,160,15,64,6,6,Rel. Win Rate,binary,4,0
stock,161,15,64,6,1,Annual Return,binary,4,0
stock,161,15,64,6,2,Excess Return,binary,4,0
stock,161,15,64,6,3,Systematic Risk,binary,4,0
stock,161,15,64,6,4,Total Risk,binary,4,0
stock,161,15,64,6,5,Abs. Win Rate,binary,4,0
stock,161,15,64,6,6,Rel. Win Rate,binary,4,0
stock,162,15,64,6,1,Annual Return,binary,4,0
stock,162,15,64,6,2,Excess Return,binary,4,0
stock,162,15,64,6,3,Systematic Risk,binary,4,0
stock,162,15,64,6,4,Total Risk,binary,4,0
stock,162,15,64,6,5,Abs. Win Rate,binary,4,0
stock,162,15,64,6,6,Rel. Win Rate,binary,4,0
stock,163,15,64,6,1,Annual Return,binary,4,0
stock,163,15,64,6,2,Excess Return,binary,4,0
stock,163,15,64,6,3,Systematic Risk,binary,4,0
stock,163,15,64,6,4,Total Risk,binary,4,0
stock,163,15,64,6,5,Abs. Win Rate,binary,4,0
stock,163,15,64,6,6,Rel. Win Rate,binary,4,0
stock,164,15,64,6,1,Annual Return,binary,4,0
stock,164,15,64,6,2,Excess Return,binary,4,0
stock,164,15,64,6,3,Systematic Risk,binary,4,0
stock,164,15,64,6,4,Total Risk,binary,4,0
stock,164,15,64,6,5,Abs. Win Rate,binary,4,0
stock,164,15,64,6,6,Rel. Win Rate,binary,4,0
stock,165,15,64,6,1,Annual Return,binary,4,0
stock,165,15,64,6,2,Excess Return,binary,4,0
stock,165,15,64,6,3,Systematic Risk,binary,4,0
stock,165,15,64,6,4,Total Risk,binary,4,0
stock,165,15,64,6,5,Abs. Win Rate,binary,4,0
stock,165,15,64,6,6,Rel. Win Rate,binary,4,0
stock,166,15,64,6,1,Annual Return,binary,4,0
stock,166,15,64,6,2,Excess Return,binary,4,0
stock,166,15,64,6,3,Systematic Risk,binary,4,0
stock,166,15,64,6,4,Total Risk,binary,4,0
stock,166,15,64,6,5,Abs. Win Rate,binary,4,0
stock,166,15,64,6,6,Rel. Win Rate,binary,4,0
stock,167,15,64,6,1,Annual Return,binary,4,0
stock,167,15,64,6,2,Excess Return,binary,4,0
stock,167,15,64,6,3,Systematic Risk,binary,4,0
stock,167,15,64,6,4,Total Risk,binary,4,0
