dataset,trial,n_cal,n_test,n_dim,alpha,fallback,any_backward,backward_coordinates,binary_coordinates,binary_candidates,backward_candidates,regime,runtime_ms,zero_scale_coordinates
stock,71,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1415,0
stock,72,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0044,0
stock,72,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9423,0
stock,72,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8459,0
stock,72,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.6239,0
stock,72,15,64,6,0.9,1,0,0,0,0,0,fallback,0.131,0
stock,73,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9108,0
stock,73,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.8741,0
stock,73,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7875,0
stock,73,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.8087,0
stock,73,15,64,6,0.9,0,0,0,6,21,0,binary_only,0.3221,0
stock,74,15,64,6,0.1,0,0,0,6,25,0,binary_only,0.9899,0
stock,74,15,64,6,0.3,0,0,0,6,25,0,binary_only,0.9284,0
stock,74,15,64,6,0.5,0,0,0,6,25,0,binary_only,0.7748,0
stock,74,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6554,0
stock,74,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.5462,0
stock,75,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9525,0
stock,75,15,64,6,0.3,0,0,0,6,23,0,binary_only,1.1761,0
stock,75,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.6395,0
stock,75,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.5523,0
stock,75,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1191,0
stock,76,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0094,0
stock,76,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9214,0
stock,76,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8258,0
stock,76,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6966,0
stock,76,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1105,0
stock,77,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9758,0
stock,77,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0186,0
stock,77,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8255,0
stock,77,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.642,0
stock,77,15,64,6,0.9,0,0,0,6,24,0,binary_only,0.5745,0
stock,78,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9638,0
stock,78,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9292,0
stock,78,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7581,0
stock,78,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.5747,0
stock,78,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1337,0
stock,79,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.1337,0
stock,79,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.0204,0
stock,79,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8417,0
stock,79,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.6897,0
stock,79,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.5668,0
stock,80,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.205,0
stock,80,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9664,0
stock,80,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.9375,0
stock,80,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.8195,0
stock,80,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.5877,0
stock,81,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0437,0
stock,81,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9631,0
stock,81,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6921,0
stock,81,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.5394,0
stock,81,15,64,6,0.9,1,0,0,0,0,0,fallback,0.119,0
stock,82,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0117,0
stock,82,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9557,0
stock,82,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8117,0
stock,82,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.5591,0
stock,82,15,64,6,0.9,0,0,0,6,20,0,binary_only,0.345,0
stock,83,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9692,0
stock,83,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.878,0
stock,83,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.6988,0
stock,83,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6214,0
stock,83,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1055,0
stock,84,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0134,0
stock,84,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9347,0
stock,84,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8009,0
stock,84,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6808,0
stock,84,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1141,0
stock,85,15,64,6,0.1,0,0,0,6,26,0,binary_only,1.0181,0
stock,85,15,64,6,0.3,0,0,0,6,26,0,binary_only,1.0273,0
stock,85,15,64,6,0.5,0,0,0,6,26,0,binary_only,0.8486,0
stock,85,15,64,6,0.7,0,0,0,6,26,0,binary_only,0.796,0
stock,85,15,64,6,0.9,0,0,0,6,25,0,binary_only,0.6347,0
stock,86,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9859,0
stock,86,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0777,0
stock,86,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.9656,0
stock,86,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.6375,0
stock,86,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1131,0
stock,87,15,64,6,0.1,0,0,0,6,23,0,binary_only,1.1268,0
stock,87,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.8844,0
stock,87,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.8154,0
stock,87,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6636,0
stock,87,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1171,0
stock,88,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0843,0
stock,88,15,64,6,0.3,0,0,0,6,25,0,binary_only,0.885,0
stock,88,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.6941,0
stock,88,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.9101,0
stock,88,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.5449,0
stock,89,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0435,0
stock,89,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.1538,0
stock,89,15,64,6,0.5,0,0,0,6,25,0,binary_only,1.1046,0
stock,89,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6575,0
stock,89,15,64,6,0.9,0,0,0,6,24,0,binary_only,0.7812,0
stock,90,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.96,0
stock,90,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9401,0
stock,90,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6748,0
stock,90,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.7735,0
stock,90,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1171,0
stock,91,15,64,6,0.1,0,0,0,6,22,0,binary_only,0.9432,0
stock,91,15,64,6,0.3,0,0,0,6,22,0,binary_only,0.9238,0
stock,91,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.6827,0
stock,91,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.909,0
stock,91,15,64,6,0.9,0,0,0,6,20,0,binary_only,0.421,0
stock,92,15,64,6,0.1,0,0,0,6,26,0,binary_only,1.0252,0
stock,92,15,64,6,0.3,0,0,0,6,26,0,binary_only,1.0203,0
stock,92,15,64,6,0.5,0,0,0,6,26,0,binary_only,0.883,0
stock,92,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.5978,0
stock,92,15,64,6,0.9,0,0,0,6,21,0,binary_only,0.5166,0
stock,93,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0131,0
stock,93,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0595,0
stock,93,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8238,0
stock,93,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6837,0
stock,93,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.469,0
stock,94,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9218,0
stock,94,15,64,6,0.3,0,0,0,6,23,0,binary_only,1.0093,0
stock,94,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.659,0
stock,94,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6622,0
stock,94,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1094,0
stock,95,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9823,0
stock,95,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9588,0
stock,95,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7877,0
stock,95,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.5666,0
stock,95,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1077,0
stock,96,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0388,0
stock,96,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.0343,0
stock,96,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.724,0
stock,96,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6897,0
stock,96,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1263,0
stock,97,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9736,0
stock,97,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.973,0
stock,97,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7655,0
stock,97,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6327,0
stock,97,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1378,0
stock,98,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.1144,0
stock,98,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0028,0
stock,98,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8354,0
stock,98,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6395,0
stock,98,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1116,0
stock,99,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9721,0
stock,99,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0007,0
stock,99,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8312,0
stock,99,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.572,0
stock,99,15,64,6,0.9,1,0,0,0,0,0,fallback,0.107,0
stock,100,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9835,0
stock,100,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.2677,0
stock,100,15,64,6,0.5,0,0,0,6,24,0,binary_only,1.2252,0
stock,100,15,64,6,0.7,0,0,0,6,20,0,binary_only,0.4812,0
stock,100,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1202,0
stock,101,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9844,0
stock,101,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.8891,0
stock,101,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.8379,0
stock,101,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.5572,0
stock,101,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1103,0
stock,102,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0441,0
stock,102,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9523,0
stock,102,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8361,0
stock,102,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.7087,0
stock,102,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.6678,0
stock,103,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9951,0
stock,103,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9414,0
stock,103,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8896,0
stock,103,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6011,0
stock,103,15,64,6,0.9,0,0,0,6,24,0,binary_only,0.5492,0
stock,104,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9192,0
stock,104,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9252,0
stock,104,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7549,0
stock,104,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.9178,0
stock,104,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1115,0
stock,105,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0427,0
stock,105,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.0264,0
stock,105,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6829,0
stock,105,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6532,0
stock,105,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.5528,0
stock,106,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9788,0
stock,106,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9101,0
stock,106,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.707,0
stock,106,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6427,0
stock,106,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1092,0
stock,107,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9634,0
stock,107,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9223,0
stock,107,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7188,0
stock,107,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6768,0
stock,107,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1122,0
stock,108,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9699,0
stock,108,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.2482,0
stock,108,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.751,0
stock,108,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.5763,0
stock,108,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1092,0
stock,109,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9877,0
stock,109,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9846,0
stock,109,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.6923,0
stock,109,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.5343,0
stock,109,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1193,0
stock,110,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9835,0
stock,110,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9913,0
stock,110,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8061,0
stock,110,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6779,0
stock,110,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.495,0
stock,111,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0602,0
stock,111,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.2254,0
stock,111,15,64,6,0.5,0,0,0,6,24,0,binary_only,1.3137,0
stock,111,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.6333,0
stock,111,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1164,0
stock,112,15,64,6,0.1,0,0,0,6,23,0,binary_only,1.0155,0
stock,112,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.9928,0
stock,112,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.753,0
stock,112,15,64,6,0.7,0,0,0,6,20,0,binary_only,0.5398,0
stock,112,15,64,6,0.9,1,0,0,0,0,0,fallback,0.107,0
stock,113,15,64,6,0.1,0,0,0,6,23,0,binary_only,1.0026,0
stock,113,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.9935,0
stock,113,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7182,0
stock,113,15,64,6,0.7,1,0,0,0,0,0,fallback,0.1159,0
stock,113,15,64,6,0.9,1,0,0,0,0,0,fallback,0.186,0
stock,114,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9775,0
stock,114,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.9058,0
stock,114,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7101,0
stock,114,15,64,6,0.7,0,0,0,6,19,0,binary_only,0.4138,0
stock,114,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1184,0
stock,115,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.959,0
stock,115,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.899,0
stock,115,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7721,0
stock,115,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.59,0
stock,115,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1148,0
stock,116,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9971,0
stock,116,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9712,0
stock,116,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6371,0
stock,116,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.584,0
stock,116,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1101,0
stock,117,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0028,0
stock,117,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9224,0
stock,117,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8722,0
stock,117,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6755,0
stock,117,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1153,0
stock,118,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9677,0
stock,118,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9243,0
stock,118,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7218,0
stock,118,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.5783,0
stock,118,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1197,0
stock,119,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0258,0
stock,119,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.0052,0
stock,119,15,64,6,0.5,0,0,0,6,25,0,binary_only,0.7377,0
stock,119,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.5615,0
stock,119,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1163,0
stock,120,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0481,0
stock,120,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9917,0
stock,120,15,64,6,0.5,0,0,0,6,23,0,binary_only,1.0957,0
stock,120,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.5195,0
stock,120,15,64,6,0.9,1,0,0,0,0,0,fallback,0.11,0
stock,121,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9944,0
stock,121,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9888,0
stock,121,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.8712,0
stock,121,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.5357,0
stock,121,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.7026,0
stock,122,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9812,0
stock,122,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9363,0
stock,122,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7455,0
stock,122,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6507,0
stock,122,15,64,6,0.9,0,0,0,6,21,0,binary_only,0.5147,0
stock,123,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9519,0
stock,123,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9705,0
stock,123,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.8216,0
stock,123,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.5674,0
stock,123,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1203,0
stock,124,15,64,6,0.1,0,0,0,6,25,0,binary_only,0.967,0
stock,124,15,64,6,0.3,0,0,0,6,25,0,binary_only,0.9148,0
stock,124,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8393,0
stock,124,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.4809,0
stock,124,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1309,0
stock,125,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0368,0
stock,125,15,64,6,0.3,0,0,0,6,25,0,binary_only,0.983,0
stock,125,15,64,6,0.5,0,0,0,6,25,0,binary_only,0.8281,0
stock,125,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.8274,0
stock,125,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.5443,0
stock,126,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9807,0
stock,126,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.8909,0
stock,126,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7683,0
stock,126,15,64,6,0.7,0,0,0,6,21,0,binary_only,0.58,0
stock,126,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1235,0
stock,127,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9502,0
stock,127,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.8586,0
stock,127,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6932,0
stock,127,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.6086,0
stock,127,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1369,0
stock,128,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0121,0
stock,128,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9004,0
stock,128,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8127,0
stock,128,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6202,0
stock,128,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1073,0
stock,129,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9841,0
stock,129,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.8647,0
stock,129,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8628,0
stock,129,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.8194,0
stock,129,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1223,0
stock,130,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9581,0
stock,130,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9675,0
stock,130,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8793,0
stock,130,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.7064,0
stock,130,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1076,0
stock,131,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0426,0
stock,131,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9483,0
stock,131,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7693,0
stock,131,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.5643,0
stock,131,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1096,0
stock,132,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9526,0
stock,132,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.9389,0
stock,132,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.6815,0
stock,132,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.8119,0
stock,132,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.5587,0
stock,133,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0732,0
stock,133,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9746,0
stock,133,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8378,0
stock,133,15,64,6,0.7,1,0,0,0,0,0,fallback,0.1094,0
stock,133,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1134,0
stock,134,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0947,0
stock,134,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9598,0
stock,134,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8334,0
stock,134,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.7616,0
stock,134,15,64,6,0.9,0,0,0,6,24,0,binary_only,0.5809,0
stock,135,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0144,0
stock,135,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0188,0
stock,135,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.849,0
stock,135,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.8085,0
stock,135,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1204,0
stock,136,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0308,0
stock,136,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.1705,0
stock,136,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8639,0
stock,136,15,64,6,0.7,0,0,0,6,25,0,binary_only,0.7625,0
stock,136,15,64,6,0.9,0,0,0,6,24,0,binary_only,0.6074,0
stock,137,15,64,6,0.1,0,0,0,6,25,0,binary_only,1.0485,0
stock,137,15,64,6,0.3,0,0,0,6,25,0,binary_only,1.0395,0
stock,137,15,64,6,0.5,0,0,0,6,25,0,binary_only,0.8462,0
stock,137,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.7456,0
stock,137,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1582,0
stock,138,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9235,0
stock,138,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9607,0
stock,138,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7578,0
stock,138,15,64,6,0.7,0,0,0,6,24,0,binary_only,0.6577,0
stock,138,15,64,6,0.9,0,0,0,6,19,0,binary_only,0.301,0
stock,139,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9506,0
stock,139,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9458,0
stock,139,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.8214,0
stock,139,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.7379,0
stock,139,15,64,6,0.9,0,0,0,6,22,0,binary_only,0.4579,0
stock,140,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9877,0
stock,140,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.9699,0
stock,140,15,64,6,0.5,0,0,0,6,23,0,binary_only,0.7544,0
stock,140,15,64,6,0.7,0,0,0,6,22,0,binary_only,0.6109,0
stock,140,15,64,6,0.9,1,0,0,0,0,0,fallback,0.113,0
stock,141,15,64,6,0.1,0,0,0,6,24,0,binary_only,0.9551,0
stock,141,15,64,6,0.3,0,0,0,6,24,0,binary_only,1.0184,0
stock,141,15,64,6,0.5,0,0,0,6,24,0,binary_only,0.7358,0
stock,141,15,64,6,0.7,0,0,0,6,19,0,binary_only,0.3347,0
stock,141,15,64,6,0.9,1,0,0,0,0,0,fallback,0.1089,0
stock,142,15,64,6,0.1,0,0,0,6,23,0,binary_only,0.9481,0
stock,142,15,64,6,0.3,0,0,0,6,23,0,binary_only,0.9176,0
stock,142,15,64,6,0.5,0,0,0,6,22,0,binary_only,0.8918,0
stock,142,15,64,6,0.7,0,0,0,6,23,0,binary_only,0.5853,0
stock,142,15,64,6,0.9,0,0,0,6,23,0,binary_only,0.6057,0
stock,143,15,64,6,0.1,0,0,0,6,24,0,binary_only,1.0166,0
stock,143,15,64,6,0.3,0,0,0,6,24,0,binary_only,0.8457,0
