alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,7,8.865907600598597,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,8,7.41717682316842,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,9,4.520323279397303,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,10,2.9246006490115315,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,1,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,2,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,3,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,4,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,5,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,6,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,7,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,8,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,9,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,10,18.33056013012133,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,1,18.64937498954351,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,2,22.60816221706314,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,3,21.630856635201333,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,4,15.135669917703362,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,5,15.084162772076368,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,6,12.51115178573608,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,7,9.043798282653938,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,8,7.2670990794171,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,9,4.542076260345745,0.6,equicorrelated,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,10,2.838464559367342,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,1,20.688046368629152,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,2,20.845288455511493,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,3,18.144953483755778,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,4,14.346687563589365,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,5,13.763084762267983,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,6,11.430930763906744,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,7,7.782699533088641,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,8,6.184894875633427,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,9,3.9413293995676484,0.6,equicorrelated,True,7200,800
0.2,10,100,142,TSCP_R,Gaussian,absolute_residual,10,2.2044447070721827,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,1,21.52745838788431,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,2,24.462988768800106,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,3,18.816216394314903,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,4,13.26471910027427,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,5,14.451165750799463,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,6,15.005603471211945,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,7,8.27825302812212,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,8,6.430232693079679,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,9,3.6570515283708023,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Point_CHR,Gaussian,absolute_residual,10,1.9266576832279299,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,1,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,2,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,3,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,4,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,5,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,6,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,7,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,8,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,9,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Unscaled,Gaussian,absolute_residual,10,16.158492855522937,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,1,18.130099858223478,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,2,19.86252576067548,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,3,16.158492855493577,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,4,14.730409455637211,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,5,12.767424564835848,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,6,11.21852167369296,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,7,7.669495962611295,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,8,5.734899688287657,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,9,3.9242070271701195,0.6,equicorrelated,True,7200,800
0.2,10,100,142,Empirical_copula,Gaussian,absolute_residual,10,2.2264060439896536,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,1,22.12600222874528,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,2,21.626700055564353,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,3,15.315640759059514,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,4,17.004089165222634,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,5,14.179455004939506,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,6,13.00307698375075,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,7,9.677446122827595,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,8,6.90499811399947,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,9,4.836410132454789,0.6,equicorrelated,True,7200,800
0.05,10,100,143,TSCP_R,Gaussian,absolute_residual,10,2.731390155759722,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,1,24.437348318539335,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,2,23.30818057076211,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,3,16.79373805371701,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,4,15.869789260885113,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,5,15.646377292629374,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,6,16.683734036559297,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,7,11.535401845590203,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,8,7.792168347563626,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,9,5.61618521587484,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Point_CHR,Gaussian,absolute_residual,10,3.07486351110827,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,1,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,2,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,3,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,4,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,5,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,6,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,7,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,8,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,9,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Unscaled,Gaussian,absolute_residual,10,17.95212378814498,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,1,20.733413956243414,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,2,20.629425802501697,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,3,15.756484743446967,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,4,15.869789260885113,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,5,15.697461159765048,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,6,14.154306439184927,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,7,8.892401990325817,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,8,6.87201892457049,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,9,4.656591818410238,0.6,equicorrelated,True,7200,800
0.05,10,100,143,Empirical_copula,Gaussian,absolute_residual,10,2.4890477716801813,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,1,20.85448216417803,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,2,20.465316603890738,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,3,14.492167827618845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,4,15.885008582293192,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,5,13.445068026277,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,6,12.249148699787732,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,7,9.04562090459738,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,8,6.539162405646001,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,9,4.574800025063739,0.6,equicorrelated,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,10,2.5403793087440913,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,1,20.807348838488924,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,2,20.828107156422213,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,3,14.481258306165962,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,4,14.80451452657957,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,5,13.409887123906,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,6,11.870992924944742,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,7,9.054520421757278,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,8,6.672120691077278,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,9,4.525354864026708,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,10,2.7109930116158125,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,1,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,2,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,3,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,4,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,5,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,6,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,7,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,8,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,9,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,10,16.331871836155845,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,1,18.821816689424217,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,2,17.952123788081508,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,3,13.794945996847929,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,4,14.527700567520764,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,5,12.107291494120322,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,6,12.849928709040723,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,7,8.884647227122803,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,8,6.672120691077278,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,9,4.555725808795984,0.6,equicorrelated,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,10,2.40092300939995,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,1,18.396525037851866,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,2,18.220262977930076,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,3,12.900324162249582,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,4,14.23651592276028,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,5,12.025435133343453,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,6,10.791740790981788,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,7,8.146624247704569,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,8,5.784653751522727,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,9,4.069085293775068,0.6,equicorrelated,True,7200,800
0.2,10,100,143,TSCP_R,Gaussian,absolute_residual,10,2.2465846552907984,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,1,20.006534604703795,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,2,19.053667176261136,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,3,14.416429942716302,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,4,14.459334163922488,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,5,13.390824957918003,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,6,9.574073683389598,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,7,8.315448017687391,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,8,5.813304582834842,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,9,3.9569433907944886,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Point_CHR,Gaussian,absolute_residual,10,2.2142331104493547,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,1,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,2,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,3,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,4,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,5,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,6,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,7,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,8,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,9,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Unscaled,Gaussian,absolute_residual,10,14.817025315917714,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,1,17.30566774994795,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,2,17.16677321376104,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,3,12.251362978743535,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,4,12.734801816795837,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,5,10.268921343668676,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,6,10.380571963930564,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,7,7.827163950744893,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,8,5.975011783844906,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,9,4.081079102073222,0.6,equicorrelated,True,7200,800
0.2,10,100,143,Empirical_copula,Gaussian,absolute_residual,10,2.344303451705528,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,1,29.576188261295776,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,2,26.71964536539369,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,3,22.52786851141854,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,4,20.930496535698573,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,5,19.314116319198185,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,6,15.01812322311644,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,7,11.93188632331932,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,8,7.858120844853763,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,9,5.9524624216422675,0.6,equicorrelated,True,7200,800
0.05,10,100,144,TSCP_R,Gaussian,absolute_residual,10,2.5498995923743815,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,1,33.37228666212781,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,2,32.26013119963148,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,3,23.87384593944652,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,4,23.27477673011747,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,5,19.480049030698996,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,6,16.683661281299884,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,7,13.400311900044409,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,8,7.112152574892217,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,9,5.980136006013426,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Point_CHR,Gaussian,absolute_residual,10,2.5993546305913866,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,1,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,2,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,3,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,4,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,5,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,6,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,7,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,8,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,9,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Unscaled,Gaussian,absolute_residual,10,24.589572097942725,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,1,31.15768028349543,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,2,26.70802168007044,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,3,18.71392552742239,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,4,18.159544784194516,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,5,19.237668726155878,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,6,14.919061447969893,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,7,10.768545145756311,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,8,7.578222846032347,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,9,5.040490059595374,0.6,equicorrelated,True,7200,800
0.05,10,100,144,Empirical_copula,Gaussian,absolute_residual,10,2.382303319015782,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,1,25.339119192299343,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,2,23.144184628657605,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,3,19.406685711597483,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,4,17.917884860992245,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,5,16.645467013485874,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,6,12.941546015435879,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,7,10.230385786306485,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,8,6.8119115121548575,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,9,5.0925487442996635,0.6,equicorrelated,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,10,2.1872438789663624,0.6,equicorrelated,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,1,26.895153942253913,0.6,equicorrelated,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,2,21.031088210677083,0.6,equicorrelated,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,3,19.055322848286682,0.6,equicorrelated,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,4,17.5564416708875,0.6,equicorrelated,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,5,18.05934776954565,0.6,equicorrelated,True,7200,800
