alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,5,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,6,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,7,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,8,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,9,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,10,20.43076168288266,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,1,29.871161444311618,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,2,27.790624985579477,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,3,24.667526386917437,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,4,17.13939211016835,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,5,16.50247891808265,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,6,13.476247882751055,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,7,10.085999927658708,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,8,6.719143584019081,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,9,4.819081150777637,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,10,2.463617455273069,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,1,29.73534529501901,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,2,26.835932257633736,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,3,22.762213734512294,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,4,19.838728645217667,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,5,17.502407243423967,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,6,14.841814947918873,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,7,11.278705175209616,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,8,8.156163161856497,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,9,5.504411329379931,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,10,2.6027958075946964,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,1,29.560529828698733,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,2,26.00819046379659,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,3,21.908505955305102,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,4,21.324863619639647,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,5,16.20226222029859,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,6,16.174165068915514,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,7,11.730186589117285,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,8,9.183858166752483,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,9,5.76206239050703,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,10,2.6258503086681024,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,1,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,2,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,3,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,4,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,5,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,6,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,7,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,8,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,9,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,10,22.12826504568945,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,1,29.86166939251786,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,2,33.09293096376615,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,3,23.614150106887237,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,4,20.8413942280704,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,5,22.097073701532086,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,6,13.269266791379389,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,7,10.37122102170624,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,8,8.120171460937392,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,9,5.427158969118295,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,10,2.5085902284498225,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,1,23.23403713913843,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,2,22.805416407459575,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,3,20.759283681879374,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,4,18.186267483468605,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,5,16.38665611542541,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,6,13.044684148434083,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,7,10.414706316028976,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,8,7.76506669156498,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,9,5.367844680873924,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,10,2.6683929776333652,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,1,23.004810678209726,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,2,22.679686391254783,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,3,19.70811187559095,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,4,18.704562588534234,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,5,15.060525318579275,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,6,13.770616433600543,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,7,11.664512691872904,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,8,8.49677365918525,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,9,6.001595670157746,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,10,2.7318860795859368,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,1,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,2,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,3,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,4,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,5,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,6,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,7,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,8,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,9,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,10,18.253071414345925,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,1,24.188903113309237,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,2,21.68323977937697,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,3,24.87867792304671,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,4,20.360405076669302,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,5,17.08178047635475,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,6,13.002251368800101,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,7,9.623799737887392,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,8,6.9027564558860774,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,9,5.189928285758443,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,10,2.5130008948498954,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,1,25.662394386739148,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,2,23.641914644197364,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,3,21.846940871738486,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,4,18.73168700081337,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,5,16.491886770460383,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,6,12.951802050799992,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,7,10.802384828020779,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,8,7.4208203905717465,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,9,5.45206135411314,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,10,2.7278623880495387,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,1,22.526899947793417,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,2,24.15773333778011,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,3,19.95548521450256,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,4,17.335538174777717,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,5,15.306919982269768,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,6,14.04232857347587,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,7,11.882596407367075,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,8,7.846956735189507,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,9,5.309685410497757,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,10,3.0824607868906106,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,1,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,2,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,3,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,4,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,5,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,6,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,7,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,8,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,9,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,10,19.41859521417398,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,1,29.836843054271554,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,2,22.972301614727677,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,3,26.01199324104487,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,4,20.684860628528817,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,5,17.865261547213308,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,6,12.098048176990527,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,7,9.92193612349434,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,8,7.781590976146186,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,9,5.201743242812714,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,10,2.588362259437446,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,1,27.881388640648744,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,2,27.079640004328972,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,3,22.12322770390674,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,4,18.399572014872273,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,5,16.428766773178026,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,6,13.404311845236936,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,7,10.507958428533973,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,8,7.925253504077994,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,9,5.446709699536085,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,10,2.5297634016550132,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,1,25.226888005877598,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,2,24.19556774556936,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,3,20.18067543660058,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,4,15.569914064531455,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,5,15.191881834719577,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,6,12.48528205595732,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,7,9.825586933207633,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,8,7.925052540661249,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,9,5.563125782554657,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,10,2.502324104194103,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,1,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,2,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,3,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,4,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,5,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,6,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,7,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,8,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,9,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,10,20.312327279749834,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,1,29.88279590259789,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,2,29.114157628075304,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,3,23.76906107076755,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,4,20.563345932032355,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,5,16.777513275215465,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,6,12.91905189759731,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,7,10.50655830699284,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,8,7.571094494982162,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,9,4.744614360291212,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,10,2.421758881859091,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,1,27.993164487903005,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,2,24.718739452788363,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,3,21.435852114397296,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,4,18.687875867607932,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,5,16.371698126278254,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,6,12.656754589749326,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,7,10.639339783175256,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,8,7.772646158500692,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,9,5.461718051558716,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,10,2.6401309543661675,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,1,28.73641127711037,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,2,22.125363796330138,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,3,21.530658600784434,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,4,18.155741742393513,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,5,16.579595959663415,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,6,13.676268869680712,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,7,13.06730714061468,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,8,8.49239994355883,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,9,5.648861957760405,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,10,2.679166160884855,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,1,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,2,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,3,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,4,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,5,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,6,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,7,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,8,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,9,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,10,19.956861917232757,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,1,31.286036941254768,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,2,27.148381635609528,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,3,22.48377160860282,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,4,20.439617483624502,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,5,17.073026392354922,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,6,12.035967396092481,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,7,9.818513205179178,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,8,7.379949756285819,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,9,5.178592346425348,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,10,2.577575185691657,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,1,29.549135613710494,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,2,25.995573531566162,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,3,22.620683133999623,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,4,18.073321068305336,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,5,17.873906253332464,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,6,12.577238303834125,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,7,10.28481403300412,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,8,8.369578180753255,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,9,5.125955244098906,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,10,2.5790777060645778,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,1,27.72428507930052,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,2,29.510983498318957,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,3,17.31341160223338,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,4,19.094335465121006,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,5,15.488775478806103,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,6,12.422905226369087,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,7,9.544918879652963,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,8,9.494775481661273,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,9,5.486209304287351,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,10,2.768886116042805,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,1,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,2,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,3,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,4,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,5,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,6,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,7,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,8,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,9,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,10,21.844528382358387,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,1,30.548956201829377,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,2,28.878563510485613,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,3,22.620134778852737,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,4,19.677370327225074,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,5,18.85138974565069,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,6,11.539336056761716,0.5,1.5,True,7200,800
