dataset,trial,n_cal,n_test,n_dim,alpha,repeat,runtime_ms,regime
scm1d,20,490,1961,16,0.1,3,6.9875,binary_only
scm1d,20,490,1961,16,0.1,4,7.0379,binary_only
scm1d,20,490,1961,16,0.1,5,7.8619,binary_only
scm1d,20,490,1961,16,0.1,6,10.7517,binary_only
scm1d,21,490,1961,16,0.1,0,7.1863,binary_only
scm1d,21,490,1961,16,0.1,1,7.3322,binary_only
scm1d,21,490,1961,16,0.1,2,7.2811,binary_only
scm1d,21,490,1961,16,0.1,3,7.4264,binary_only
scm1d,21,490,1961,16,0.1,4,7.2532,binary_only
scm1d,21,490,1961,16,0.1,5,7.3635,binary_only
scm1d,21,490,1961,16,0.1,6,7.2255,binary_only
scm1d,22,490,1961,16,0.1,0,7.2235,binary_only
scm1d,22,490,1961,16,0.1,1,7.2581,binary_only
scm1d,22,490,1961,16,0.1,2,7.2072,binary_only
scm1d,22,490,1961,16,0.1,3,7.9994,binary_only
scm1d,22,490,1961,16,0.1,4,7.9461,binary_only
scm1d,22,490,1961,16,0.1,5,7.0808,binary_only
scm1d,22,490,1961,16,0.1,6,9.2326,binary_only
scm1d,23,490,1961,16,0.1,0,7.1913,binary_only
scm1d,23,490,1961,16,0.1,1,7.8158,binary_only
scm1d,23,490,1961,16,0.1,2,7.0727,binary_only
scm1d,23,490,1961,16,0.1,3,6.9056,binary_only
scm1d,23,490,1961,16,0.1,4,6.6668,binary_only
scm1d,23,490,1961,16,0.1,5,6.8788,binary_only
scm1d,23,490,1961,16,0.1,6,6.5921,binary_only
scm1d,24,490,1961,16,0.1,0,6.9261,binary_only
scm1d,24,490,1961,16,0.1,1,6.9199,binary_only
scm1d,24,490,1961,16,0.1,2,6.9077,binary_only
scm1d,24,490,1961,16,0.1,3,7.0011,binary_only
scm1d,24,490,1961,16,0.1,4,6.8794,binary_only
scm1d,24,490,1961,16,0.1,5,7.2525,binary_only
scm1d,24,490,1961,16,0.1,6,6.8279,binary_only
scm1d,25,490,1961,16,0.1,0,7.777,binary_only
scm1d,25,490,1961,16,0.1,1,8.8747,binary_only
scm1d,25,490,1961,16,0.1,2,7.7954,binary_only
scm1d,25,490,1961,16,0.1,3,7.5097,binary_only
scm1d,25,490,1961,16,0.1,4,8.0286,binary_only
scm1d,25,490,1961,16,0.1,5,8.8164,binary_only
scm1d,25,490,1961,16,0.1,6,8.4735,binary_only
scm1d,26,490,1961,16,0.1,0,7.4229,binary_only
scm1d,26,490,1961,16,0.1,1,7.6475,binary_only
scm1d,26,490,1961,16,0.1,2,7.1983,binary_only
scm1d,26,490,1961,16,0.1,3,7.3572,binary_only
scm1d,26,490,1961,16,0.1,4,7.3164,binary_only
scm1d,26,490,1961,16,0.1,5,7.6186,binary_only
scm1d,26,490,1961,16,0.1,6,9.5297,binary_only
scm1d,27,490,1961,16,0.1,0,7.7004,binary_only
scm1d,27,490,1961,16,0.1,1,7.1659,binary_only
scm1d,27,490,1961,16,0.1,2,7.3805,binary_only
scm1d,27,490,1961,16,0.1,3,7.7261,binary_only
scm1d,27,490,1961,16,0.1,4,7.4947,binary_only
scm1d,27,490,1961,16,0.1,5,7.1398,binary_only
scm1d,27,490,1961,16,0.1,6,7.7502,binary_only
scm1d,28,490,1961,16,0.1,0,7.2389,binary_only
scm1d,28,490,1961,16,0.1,1,7.2641,binary_only
scm1d,28,490,1961,16,0.1,2,7.6784,binary_only
scm1d,28,490,1961,16,0.1,3,7.1906,binary_only
scm1d,28,490,1961,16,0.1,4,6.9966,binary_only
scm1d,28,490,1961,16,0.1,5,6.8493,binary_only
scm1d,28,490,1961,16,0.1,6,7.4212,binary_only
scm1d,29,490,1961,16,0.1,0,7.1032,binary_only
scm1d,29,490,1961,16,0.1,1,7.1798,binary_only
scm1d,29,490,1961,16,0.1,2,6.9806,binary_only
scm1d,29,490,1961,16,0.1,3,6.9008,binary_only
scm1d,29,490,1961,16,0.1,4,6.9329,binary_only
scm1d,29,490,1961,16,0.1,5,7.528,binary_only
scm1d,29,490,1961,16,0.1,6,7.1253,binary_only
scm1d,30,490,1961,16,0.1,0,6.8224,binary_only
scm1d,30,490,1961,16,0.1,1,7.3733,binary_only
scm1d,30,490,1961,16,0.1,2,7.5182,binary_only
scm1d,30,490,1961,16,0.1,3,7.5211,binary_only
scm1d,30,490,1961,16,0.1,4,8.2459,binary_only
scm1d,30,490,1961,16,0.1,5,7.0876,binary_only
scm1d,30,490,1961,16,0.1,6,7.2821,binary_only
scm1d,31,490,1961,16,0.1,0,6.8614,binary_only
scm1d,31,490,1961,16,0.1,1,7.2742,binary_only
scm1d,31,490,1961,16,0.1,2,6.784,binary_only
scm1d,31,490,1961,16,0.1,3,6.8659,binary_only
scm1d,31,490,1961,16,0.1,4,7.0423,binary_only
scm1d,31,490,1961,16,0.1,5,7.1411,binary_only
scm1d,31,490,1961,16,0.1,6,7.4588,binary_only
scm1d,32,490,1961,16,0.1,0,6.9269,binary_only
scm1d,32,490,1961,16,0.1,1,7.6549,binary_only
scm1d,32,490,1961,16,0.1,2,7.0726,binary_only
scm1d,32,490,1961,16,0.1,3,7.6531,binary_only
scm1d,32,490,1961,16,0.1,4,7.1208,binary_only
scm1d,32,490,1961,16,0.1,5,7.1791,binary_only
scm1d,32,490,1961,16,0.1,6,6.9296,binary_only
scm1d,33,490,1961,16,0.1,0,7.3615,binary_only
scm1d,33,490,1961,16,0.1,1,6.7759,binary_only
scm1d,33,490,1961,16,0.1,2,6.8948,binary_only
scm1d,33,490,1961,16,0.1,3,6.7765,binary_only
scm1d,33,490,1961,16,0.1,4,7.1587,binary_only
scm1d,33,490,1961,16,0.1,5,6.9007,binary_only
scm1d,33,490,1961,16,0.1,6,6.9967,binary_only
scm1d,34,490,1961,16,0.1,0,7.213,binary_only
scm1d,34,490,1961,16,0.1,1,7.3145,binary_only
scm1d,34,490,1961,16,0.1,2,7.3851,binary_only
scm1d,34,490,1961,16,0.1,3,6.9779,binary_only
scm1d,34,490,1961,16,0.1,4,7.0471,binary_only
scm1d,34,490,1961,16,0.1,5,7.0968,binary_only
scm1d,34,490,1961,16,0.1,6,7.0546,binary_only
scm1d,35,490,1961,16,0.1,0,6.8203,binary_only
scm1d,35,490,1961,16,0.1,1,6.8139,binary_only
scm1d,35,490,1961,16,0.1,2,6.9337,binary_only
scm1d,35,490,1961,16,0.1,3,7.0493,binary_only
scm1d,35,490,1961,16,0.1,4,7.0858,binary_only
scm1d,35,490,1961,16,0.1,5,6.5062,binary_only
scm1d,35,490,1961,16,0.1,6,6.6541,binary_only
scm1d,36,490,1961,16,0.1,0,7.7476,binary_only
scm1d,36,490,1961,16,0.1,1,7.2671,binary_only
scm1d,36,490,1961,16,0.1,2,7.3927,binary_only
scm1d,36,490,1961,16,0.1,3,7.0447,binary_only
scm1d,36,490,1961,16,0.1,4,7.2306,binary_only
scm1d,36,490,1961,16,0.1,5,8.2518,binary_only
scm1d,36,490,1961,16,0.1,6,7.758,binary_only
scm1d,37,490,1961,16,0.1,0,7.327,binary_only
scm1d,37,490,1961,16,0.1,1,6.8902,binary_only
scm1d,37,490,1961,16,0.1,2,7.1173,binary_only
scm1d,37,490,1961,16,0.1,3,6.7344,binary_only
scm1d,37,490,1961,16,0.1,4,7.1865,binary_only
scm1d,37,490,1961,16,0.1,5,6.9078,binary_only
scm1d,37,490,1961,16,0.1,6,6.9557,binary_only
scm1d,38,490,1961,16,0.1,0,7.6628,binary_only
scm1d,38,490,1961,16,0.1,1,7.7069,binary_only
scm1d,38,490,1961,16,0.1,2,7.5008,binary_only
scm1d,38,490,1961,16,0.1,3,7.2753,binary_only
scm1d,38,490,1961,16,0.1,4,7.4305,binary_only
scm1d,38,490,1961,16,0.1,5,7.1988,binary_only
scm1d,38,490,1961,16,0.1,6,8.0026,binary_only
scm1d,39,490,1961,16,0.1,0,7.2544,binary_only
scm1d,39,490,1961,16,0.1,1,7.242,binary_only
scm1d,39,490,1961,16,0.1,2,7.1929,binary_only
scm1d,39,490,1961,16,0.1,3,7.0967,binary_only
scm1d,39,490,1961,16,0.1,4,7.14,binary_only
scm1d,39,490,1961,16,0.1,5,7.5291,binary_only
scm1d,39,490,1961,16,0.1,6,7.4479,binary_only
scm1d,40,490,1961,16,0.1,0,6.6072,binary_only
scm1d,40,490,1961,16,0.1,1,6.755,binary_only
scm1d,40,490,1961,16,0.1,2,6.6932,binary_only
scm1d,40,490,1961,16,0.1,3,6.9363,binary_only
scm1d,40,490,1961,16,0.1,4,6.9675,binary_only
scm1d,40,490,1961,16,0.1,5,6.7447,binary_only
scm1d,40,490,1961,16,0.1,6,6.8963,binary_only
scm1d,41,490,1961,16,0.1,0,6.9527,binary_only
scm1d,41,490,1961,16,0.1,1,8.7749,binary_only
scm1d,41,490,1961,16,0.1,2,7.156,binary_only
scm1d,41,490,1961,16,0.1,3,7.2209,binary_only
scm1d,41,490,1961,16,0.1,4,6.7757,binary_only
scm1d,41,490,1961,16,0.1,5,7.9741,binary_only
scm1d,41,490,1961,16,0.1,6,7.162,binary_only
scm1d,42,490,1961,16,0.1,0,6.6974,binary_only
scm1d,42,490,1961,16,0.1,1,7.0358,binary_only
scm1d,42,490,1961,16,0.1,2,7.0165,binary_only
scm1d,42,490,1961,16,0.1,3,7.0923,binary_only
scm1d,42,490,1961,16,0.1,4,7.0732,binary_only
scm1d,42,490,1961,16,0.1,5,6.8503,binary_only
scm1d,42,490,1961,16,0.1,6,7.4378,binary_only
scm1d,43,490,1961,16,0.1,0,6.519,binary_only
scm1d,43,490,1961,16,0.1,1,6.7049,binary_only
scm1d,43,490,1961,16,0.1,2,6.4239,binary_only
scm1d,43,490,1961,16,0.1,3,6.66,binary_only
scm1d,43,490,1961,16,0.1,4,6.5127,binary_only
scm1d,43,490,1961,16,0.1,5,6.6927,binary_only
scm1d,43,490,1961,16,0.1,6,6.5528,binary_only
scm1d,44,490,1961,16,0.1,0,6.7638,binary_only
scm1d,44,490,1961,16,0.1,1,7.1091,binary_only
scm1d,44,490,1961,16,0.1,2,6.9133,binary_only
scm1d,44,490,1961,16,0.1,3,7.1204,binary_only
scm1d,44,490,1961,16,0.1,4,6.8884,binary_only
scm1d,44,490,1961,16,0.1,5,7.3799,binary_only
scm1d,44,490,1961,16,0.1,6,7.255,binary_only
scm1d,45,490,1961,16,0.1,0,7.4927,binary_only
scm1d,45,490,1961,16,0.1,1,7.9936,binary_only
scm1d,45,490,1961,16,0.1,2,7.2573,binary_only
scm1d,45,490,1961,16,0.1,3,6.4264,binary_only
scm1d,45,490,1961,16,0.1,4,6.2886,binary_only
scm1d,45,490,1961,16,0.1,5,6.3053,binary_only
scm1d,45,490,1961,16,0.1,6,6.7233,binary_only
scm1d,46,490,1961,16,0.1,0,6.9119,binary_only
scm1d,46,490,1961,16,0.1,1,6.8519,binary_only
scm1d,46,490,1961,16,0.1,2,7.9727,binary_only
scm1d,46,490,1961,16,0.1,3,7.9432,binary_only
scm1d,46,490,1961,16,0.1,4,7.2382,binary_only
scm1d,46,490,1961,16,0.1,5,6.8431,binary_only
scm1d,46,490,1961,16,0.1,6,6.9454,binary_only
scm1d,47,490,1961,16,0.1,0,7.6024,binary_only
scm1d,47,490,1961,16,0.1,1,6.7294,binary_only
scm1d,47,490,1961,16,0.1,2,7.0925,binary_only
scm1d,47,490,1961,16,0.1,3,7.0643,binary_only
scm1d,47,490,1961,16,0.1,4,7.3807,binary_only
scm1d,47,490,1961,16,0.1,5,6.971,binary_only
scm1d,47,490,1961,16,0.1,6,7.3466,binary_only
scm1d,48,490,1961,16,0.1,0,6.8014,binary_only
scm1d,48,490,1961,16,0.1,1,6.8899,binary_only
scm1d,48,490,1961,16,0.1,2,6.8288,binary_only
scm1d,48,490,1961,16,0.1,3,7.0223,binary_only
scm1d,48,490,1961,16,0.1,4,7.2025,binary_only
scm1d,48,490,1961,16,0.1,5,7.0953,binary_only
scm1d,48,490,1961,16,0.1,6,6.999,binary_only
scm1d,49,490,1961,16,0.1,0,7.5006,binary_only
scm1d,49,490,1961,16,0.1,1,7.3048,binary_only
scm1d,49,490,1961,16,0.1,2,7.2075,binary_only
scm1d,49,490,1961,16,0.1,3,7.3916,binary_only
scm1d,49,490,1961,16,0.1,4,7.6832,binary_only
scm1d,49,490,1961,16,0.1,5,7.4736,binary_only
scm1d,49,490,1961,16,0.1,6,7.5072,binary_only
scm1d,50,490,1961,16,0.1,0,7.074,binary_only
scm1d,50,490,1961,16,0.1,1,7.3457,binary_only
scm1d,50,490,1961,16,0.1,2,7.1741,binary_only
scm1d,50,490,1961,16,0.1,3,8.4636,binary_only
scm1d,50,490,1961,16,0.1,4,8.0666,binary_only
scm1d,50,490,1961,16,0.1,5,7.1775,binary_only
scm1d,50,490,1961,16,0.1,6,7.0245,binary_only
scm1d,51,490,1961,16,0.1,0,7.4665,binary_only
scm1d,51,490,1961,16,0.1,1,7.206,binary_only
scm1d,51,490,1961,16,0.1,2,7.0728,binary_only
scm1d,51,490,1961,16,0.1,3,7.3101,binary_only
scm1d,51,490,1961,16,0.1,4,8.0859,binary_only
scm1d,51,490,1961,16,0.1,5,7.6908,binary_only
scm1d,51,490,1961,16,0.1,6,7.4516,binary_only
scm1d,52,490,1961,16,0.1,0,7.5937,binary_only
scm1d,52,490,1961,16,0.1,1,7.3265,binary_only
scm1d,52,490,1961,16,0.1,2,7.9583,binary_only
scm1d,52,490,1961,16,0.1,3,7.7031,binary_only
scm1d,52,490,1961,16,0.1,4,7.7426,binary_only
scm1d,52,490,1961,16,0.1,5,7.3939,binary_only
scm1d,52,490,1961,16,0.1,6,7.9008,binary_only
scm1d,53,490,1961,16,0.1,0,6.9371,binary_only
scm1d,53,490,1961,16,0.1,1,6.8699,binary_only
scm1d,53,490,1961,16,0.1,2,6.9587,binary_only
scm1d,53,490,1961,16,0.1,3,6.8791,binary_only
scm1d,53,490,1961,16,0.1,4,7.0418,binary_only
scm1d,53,490,1961,16,0.1,5,6.7829,binary_only
scm1d,53,490,1961,16,0.1,6,6.8164,binary_only
scm1d,54,490,1961,16,0.1,0,7.9756,binary_only
scm1d,54,490,1961,16,0.1,1,8.1881,binary_only
scm1d,54,490,1961,16,0.1,2,7.7385,binary_only
scm1d,54,490,1961,16,0.1,3,7.3698,binary_only
scm1d,54,490,1961,16,0.1,4,7.3683,binary_only
scm1d,54,490,1961,16,0.1,5,7.3518,binary_only
scm1d,54,490,1961,16,0.1,6,7.399,binary_only
scm1d,55,490,1961,16,0.1,0,8.388,binary_only
scm1d,55,490,1961,16,0.1,1,8.1005,binary_only
scm1d,55,490,1961,16,0.1,2,8.4693,binary_only
scm1d,55,490,1961,16,0.1,3,7.0548,binary_only
scm1d,55,490,1961,16,0.1,4,7.9751,binary_only
scm1d,55,490,1961,16,0.1,5,10.3283,binary_only
scm1d,55,490,1961,16,0.1,6,7.9573,binary_only
scm1d,56,490,1961,16,0.1,0,6.8259,binary_only
scm1d,56,490,1961,16,0.1,1,6.3496,binary_only
scm1d,56,490,1961,16,0.1,2,7.4841,binary_only
scm1d,56,490,1961,16,0.1,3,6.9082,binary_only
scm1d,56,490,1961,16,0.1,4,6.9948,binary_only
scm1d,56,490,1961,16,0.1,5,6.8044,binary_only
scm1d,56,490,1961,16,0.1,6,6.68,binary_only
scm1d,57,490,1961,16,0.1,0,13.7152,binary_only
scm1d,57,490,1961,16,0.1,1,7.2821,binary_only
scm1d,57,490,1961,16,0.1,2,7.1758,binary_only
scm1d,57,490,1961,16,0.1,3,7.1363,binary_only
scm1d,57,490,1961,16,0.1,4,7.1508,binary_only
scm1d,57,490,1961,16,0.1,5,7.2056,binary_only
scm1d,57,490,1961,16,0.1,6,7.1602,binary_only
scm1d,58,490,1961,16,0.1,0,6.9052,binary_only
scm1d,58,490,1961,16,0.1,1,7.4912,binary_only
scm1d,58,490,1961,16,0.1,2,6.9627,binary_only
scm1d,58,490,1961,16,0.1,3,6.9879,binary_only
scm1d,58,490,1961,16,0.1,4,6.9081,binary_only
scm1d,58,490,1961,16,0.1,5,7.2387,binary_only
scm1d,58,490,1961,16,0.1,6,7.9899,binary_only
scm1d,59,490,1961,16,0.1,0,7.058,binary_only
scm1d,59,490,1961,16,0.1,1,6.9127,binary_only
scm1d,59,490,1961,16,0.1,2,6.5847,binary_only
scm1d,59,490,1961,16,0.1,3,6.8621,binary_only
scm1d,59,490,1961,16,0.1,4,6.4356,binary_only
scm1d,59,490,1961,16,0.1,5,6.5855,binary_only
scm1d,59,490,1961,16,0.1,6,6.8094,binary_only
scm1d,60,490,1961,16,0.1,0,6.9669,binary_only
scm1d,60,490,1961,16,0.1,1,6.5277,binary_only
scm1d,60,490,1961,16,0.1,2,7.2996,binary_only
scm1d,60,490,1961,16,0.1,3,7.163,binary_only
scm1d,60,490,1961,16,0.1,4,6.9023,binary_only
scm1d,60,490,1961,16,0.1,5,7.638,binary_only
scm1d,60,490,1961,16,0.1,6,6.6357,binary_only
scm1d,61,490,1961,16,0.1,0,7.2716,binary_only
scm1d,61,490,1961,16,0.1,1,7.4083,binary_only
scm1d,61,490,1961,16,0.1,2,7.9779,binary_only
scm1d,61,490,1961,16,0.1,3,7.3497,binary_only
scm1d,61,490,1961,16,0.1,4,7.1877,binary_only
scm1d,61,490,1961,16,0.1,5,7.2294,binary_only
scm1d,61,490,1961,16,0.1,6,7.0204,binary_only
scm1d,62,490,1961,16,0.1,0,7.5403,binary_only
scm1d,62,490,1961,16,0.1,1,7.3803,binary_only
scm1d,62,490,1961,16,0.1,2,7.3082,binary_only
scm1d,62,490,1961,16,0.1,3,6.9584,binary_only
scm1d,62,490,1961,16,0.1,4,7.3468,binary_only
scm1d,62,490,1961,16,0.1,5,7.2672,binary_only
scm1d,62,490,1961,16,0.1,6,7.1832,binary_only
scm1d,63,490,1961,16,0.1,0,7.8139,binary_only
scm1d,63,490,1961,16,0.1,1,8.2741,binary_only
scm1d,63,490,1961,16,0.1,2,7.7106,binary_only
scm1d,63,490,1961,16,0.1,3,8.1525,binary_only
scm1d,63,490,1961,16,0.1,4,7.7295,binary_only
scm1d,63,490,1961,16,0.1,5,7.8921,binary_only
scm1d,63,490,1961,16,0.1,6,7.3051,binary_only
scm1d,64,490,1961,16,0.1,0,7.0815,binary_only
scm1d,64,490,1961,16,0.1,1,7.4238,binary_only
scm1d,64,490,1961,16,0.1,2,6.898,binary_only
scm1d,64,490,1961,16,0.1,3,7.3552,binary_only
scm1d,64,490,1961,16,0.1,4,6.9439,binary_only
scm1d,64,490,1961,16,0.1,5,7.2162,binary_only
scm1d,64,490,1961,16,0.1,6,7.0939,binary_only
scm1d,65,490,1961,16,0.1,0,7.1564,binary_only
scm1d,65,490,1961,16,0.1,1,7.2079,binary_only
scm1d,65,490,1961,16,0.1,2,7.9413,binary_only
scm1d,65,490,1961,16,0.1,3,7.4088,binary_only
scm1d,65,490,1961,16,0.1,4,7.8696,binary_only
scm1d,65,490,1961,16,0.1,5,7.0788,binary_only
scm1d,65,490,1961,16,0.1,6,7.206,binary_only
scm1d,66,490,1961,16,0.1,0,7.0246,binary_only
scm1d,66,490,1961,16,0.1,1,7.2131,binary_only
scm1d,66,490,1961,16,0.1,2,6.9787,binary_only
scm1d,66,490,1961,16,0.1,3,6.7917,binary_only
scm1d,66,490,1961,16,0.1,4,6.9721,binary_only
scm1d,66,490,1961,16,0.1,5,7.1046,binary_only
scm1d,66,490,1961,16,0.1,6,6.9815,binary_only
scm1d,67,490,1961,16,0.1,0,7.5441,binary_only
scm1d,67,490,1961,16,0.1,1,8.5698,binary_only
scm1d,67,490,1961,16,0.1,2,7.8523,binary_only
scm1d,67,490,1961,16,0.1,3,7.5111,binary_only
scm1d,67,490,1961,16,0.1,4,7.5061,binary_only
scm1d,67,490,1961,16,0.1,5,7.463,binary_only
scm1d,67,490,1961,16,0.1,6,7.5133,binary_only
scm1d,68,490,1961,16,0.1,0,7.5281,binary_only
scm1d,68,490,1961,16,0.1,1,6.659,binary_only
scm1d,68,490,1961,16,0.1,2,6.7714,binary_only
scm1d,68,490,1961,16,0.1,3,6.738,binary_only
scm1d,68,490,1961,16,0.1,4,6.8902,binary_only
scm1d,68,490,1961,16,0.1,5,6.9691,binary_only
scm1d,68,490,1961,16,0.1,6,6.82,binary_only
scm1d,69,490,1961,16,0.1,0,6.8057,binary_only
scm1d,69,490,1961,16,0.1,1,6.7123,binary_only
scm1d,69,490,1961,16,0.1,2,6.997,binary_only
scm1d,69,490,1961,16,0.1,3,7.3479,binary_only
scm1d,69,490,1961,16,0.1,4,7.2617,binary_only
scm1d,69,490,1961,16,0.1,5,7.0555,binary_only
scm1d,69,490,1961,16,0.1,6,6.9633,binary_only
scm1d,70,490,1961,16,0.1,0,7.4705,binary_only
scm1d,70,490,1961,16,0.1,1,7.5619,binary_only
scm1d,70,490,1961,16,0.1,2,7.6364,binary_only
scm1d,70,490,1961,16,0.1,3,7.5094,binary_only
scm1d,70,490,1961,16,0.1,4,8.5092,binary_only
scm1d,70,490,1961,16,0.1,5,7.6502,binary_only
scm1d,70,490,1961,16,0.1,6,7.8695,binary_only
scm1d,71,490,1961,16,0.1,0,7.5232,binary_only
scm1d,71,490,1961,16,0.1,1,7.3461,binary_only
scm1d,71,490,1961,16,0.1,2,7.8047,binary_only
scm1d,71,490,1961,16,0.1,3,7.476,binary_only
scm1d,71,490,1961,16,0.1,4,7.4569,binary_only
scm1d,71,490,1961,16,0.1,5,7.2837,binary_only
scm1d,71,490,1961,16,0.1,6,7.3554,binary_only
scm1d,72,490,1961,16,0.1,0,7.2293,binary_only
scm1d,72,490,1961,16,0.1,1,7.2904,binary_only
scm1d,72,490,1961,16,0.1,2,7.1119,binary_only
scm1d,72,490,1961,16,0.1,3,6.9183,binary_only
scm1d,72,490,1961,16,0.1,4,7.2158,binary_only
scm1d,72,490,1961,16,0.1,5,7.3938,binary_only
scm1d,72,490,1961,16,0.1,6,7.421,binary_only
scm1d,73,490,1961,16,0.1,0,8.0039,binary_only
scm1d,73,490,1961,16,0.1,1,7.4714,binary_only
scm1d,73,490,1961,16,0.1,2,7.413,binary_only
scm1d,73,490,1961,16,0.1,3,7.5467,binary_only
scm1d,73,490,1961,16,0.1,4,7.1566,binary_only
scm1d,73,490,1961,16,0.1,5,7.0926,binary_only
scm1d,73,490,1961,16,0.1,6,7.0134,binary_only
scm1d,74,490,1961,16,0.1,0,7.6004,binary_only
scm1d,74,490,1961,16,0.1,1,8.4677,binary_only
scm1d,74,490,1961,16,0.1,2,7.2564,binary_only
scm1d,74,490,1961,16,0.1,3,7.4118,binary_only
scm1d,74,490,1961,16,0.1,4,7.2295,binary_only
scm1d,74,490,1961,16,0.1,5,7.3656,binary_only
scm1d,74,490,1961,16,0.1,6,7.2875,binary_only
scm1d,75,490,1961,16,0.1,0,7.7534,binary_only
scm1d,75,490,1961,16,0.1,1,7.9288,binary_only
scm1d,75,490,1961,16,0.1,2,7.2677,binary_only
scm1d,75,490,1961,16,0.1,3,7.2636,binary_only
scm1d,75,490,1961,16,0.1,4,7.3934,binary_only
scm1d,75,490,1961,16,0.1,5,6.9936,binary_only
scm1d,75,490,1961,16,0.1,6,7.0671,binary_only
scm1d,76,490,1961,16,0.1,0,7.1654,binary_only
scm1d,76,490,1961,16,0.1,1,6.8775,binary_only
scm1d,76,490,1961,16,0.1,2,6.9524,binary_only
scm1d,76,490,1961,16,0.1,3,6.9207,binary_only
scm1d,76,490,1961,16,0.1,4,7.2768,binary_only
scm1d,76,490,1961,16,0.1,5,7.0118,binary_only
scm1d,76,490,1961,16,0.1,6,6.6721,binary_only
scm1d,77,490,1961,16,0.1,0,7.0041,binary_only
scm1d,77,490,1961,16,0.1,1,7.1073,binary_only
scm1d,77,490,1961,16,0.1,2,6.7604,binary_only
scm1d,77,490,1961,16,0.1,3,6.6411,binary_only
scm1d,77,490,1961,16,0.1,4,6.9019,binary_only
scm1d,77,490,1961,16,0.1,5,6.7781,binary_only
scm1d,77,490,1961,16,0.1,6,6.9659,binary_only
scm1d,78,490,1961,16,0.1,0,7.0156,binary_only
scm1d,78,490,1961,16,0.1,1,7.7099,binary_only
scm1d,78,490,1961,16,0.1,2,6.7418,binary_only
scm1d,78,490,1961,16,0.1,3,6.729,binary_only
scm1d,78,490,1961,16,0.1,4,6.8941,binary_only
scm1d,78,490,1961,16,0.1,5,6.6277,binary_only
scm1d,78,490,1961,16,0.1,6,6.6145,binary_only
scm1d,79,490,1961,16,0.1,0,7.3858,binary_only
scm1d,79,490,1961,16,0.1,1,7.4402,binary_only
scm1d,79,490,1961,16,0.1,2,7.2246,binary_only
scm1d,79,490,1961,16,0.1,3,7.3998,binary_only
scm1d,79,490,1961,16,0.1,4,7.5671,binary_only
scm1d,79,490,1961,16,0.1,5,7.5599,binary_only
scm1d,79,490,1961,16,0.1,6,7.6445,binary_only
scm1d,80,490,1961,16,0.1,0,6.997,binary_only
scm1d,80,490,1961,16,0.1,1,8.2317,binary_only
scm1d,80,490,1961,16,0.1,2,7.1523,binary_only
scm1d,80,490,1961,16,0.1,3,7.3946,binary_only
scm1d,80,490,1961,16,0.1,4,7.2881,binary_only
scm1d,80,490,1961,16,0.1,5,7.9083,binary_only
scm1d,80,490,1961,16,0.1,6,7.2766,binary_only
scm1d,81,490,1961,16,0.1,0,9.0101,binary_only
scm1d,81,490,1961,16,0.1,1,8.5341,binary_only
scm1d,81,490,1961,16,0.1,2,8.3877,binary_only
scm1d,81,490,1961,16,0.1,3,7.5082,binary_only
scm1d,81,490,1961,16,0.1,4,7.5142,binary_only
scm1d,81,490,1961,16,0.1,5,7.2586,binary_only
scm1d,81,490,1961,16,0.1,6,7.1713,binary_only
scm1d,82,490,1961,16,0.1,0,6.7698,binary_only
scm1d,82,490,1961,16,0.1,1,7.0895,binary_only
scm1d,82,490,1961,16,0.1,2,6.8238,binary_only
scm1d,82,490,1961,16,0.1,3,6.7808,binary_only
scm1d,82,490,1961,16,0.1,4,7.1561,binary_only
scm1d,82,490,1961,16,0.1,5,6.7973,binary_only
scm1d,82,490,1961,16,0.1,6,6.8609,binary_only
scm1d,83,490,1961,16,0.1,0,7.6899,binary_only
scm1d,83,490,1961,16,0.1,1,7.0374,binary_only
scm1d,83,490,1961,16,0.1,2,7.234,binary_only
scm1d,83,490,1961,16,0.1,3,7.0722,binary_only
scm1d,83,490,1961,16,0.1,4,7.5299,binary_only
scm1d,83,490,1961,16,0.1,5,7.0964,binary_only
scm1d,83,490,1961,16,0.1,6,7.1128,binary_only
scm1d,84,490,1961,16,0.1,0,7.3775,binary_only
scm1d,84,490,1961,16,0.1,1,7.2084,binary_only
scm1d,84,490,1961,16,0.1,2,7.4295,binary_only
scm1d,84,490,1961,16,0.1,3,8.3118,binary_only
scm1d,84,490,1961,16,0.1,4,8.2258,binary_only
scm1d,84,490,1961,16,0.1,5,7.2677,binary_only
scm1d,84,490,1961,16,0.1,6,7.7274,binary_only
scm1d,85,490,1961,16,0.1,0,8.1353,binary_only
scm1d,85,490,1961,16,0.1,1,8.9458,binary_only
scm1d,85,490,1961,16,0.1,2,7.9282,binary_only
scm1d,85,490,1961,16,0.1,3,7.152,binary_only
scm1d,85,490,1961,16,0.1,4,7.5088,binary_only
scm1d,85,490,1961,16,0.1,5,7.2203,binary_only
scm1d,85,490,1961,16,0.1,6,7.3872,binary_only
scm1d,86,490,1961,16,0.1,0,7.2646,binary_only
scm1d,86,490,1961,16,0.1,1,7.1849,binary_only
scm1d,86,490,1961,16,0.1,2,6.9136,binary_only
scm1d,86,490,1961,16,0.1,3,7.468,binary_only
scm1d,86,490,1961,16,0.1,4,7.4799,binary_only
scm1d,86,490,1961,16,0.1,5,7.6289,binary_only
scm1d,86,490,1961,16,0.1,6,6.8902,binary_only
