dataset,trial,n_cal,n_test,n_dim,method,covered_count,joint_coverage,residual_volume,infinite_region
energy,183,38,154,2,Point_CHR,136,0.8831168831168831,4.7150791663216465,0
energy,183,38,154,2,TSCP_R,136,0.8831168831168831,4.67335687285657,0
energy,184,38,154,2,Empirical_copula,136,0.8831168831168831,4.1614939500002786,0
energy,184,38,154,2,Unscaled,140,0.9090909090909091,13.397796090711282,0
energy,184,38,154,2,Point_CHR,129,0.8376623376623377,3.0945992327719254,0
energy,184,38,154,2,TSCP_R,140,0.9090909090909091,5.361335507891883,0
energy,185,38,154,2,Empirical_copula,136,0.8831168831168831,6.9798163049997966,0
energy,185,38,154,2,Unscaled,151,0.9805194805194806,23.602107240800088,0
energy,185,38,154,2,Point_CHR,145,0.9415584415584416,8.113749590151418,0
energy,185,38,154,2,TSCP_R,145,0.9415584415584416,8.67472085785352,0
energy,186,38,154,2,Empirical_copula,131,0.8506493506493507,3.6064907600003835,0
energy,186,38,154,2,Unscaled,144,0.935064935064935,17.395572640392274,0
energy,186,38,154,2,Point_CHR,125,0.8116883116883117,2.5948523395867293,0
energy,186,38,154,2,TSCP_R,132,0.8571428571428571,4.08321508992854,0
energy,187,38,154,2,Empirical_copula,129,0.8376623376623377,3.600695257500144,0
energy,187,38,154,2,Unscaled,142,0.922077922077922,16.46208902253537,0
energy,187,38,154,2,Point_CHR,129,0.8376623376623377,3.4819235900657133,0
energy,187,38,154,2,TSCP_R,140,0.9090909090909091,7.368617717909641,0
energy,188,38,154,2,Empirical_copula,149,0.9675324675324676,8.373969449999656,0
energy,188,38,154,2,Unscaled,149,0.9675324675324676,15.425256250435808,0
energy,188,38,154,2,Point_CHR,149,0.9675324675324676,6.439412070296811,0
energy,188,38,154,2,TSCP_R,151,0.9805194805194806,9.080708994299997,0
energy,189,38,154,2,Empirical_copula,144,0.935064935064935,5.54775891750016,0
energy,189,38,154,2,Unscaled,151,0.9805194805194806,26.829292090235743,0
energy,189,38,154,2,Point_CHR,148,0.961038961038961,8.14328942877308,0
energy,189,38,154,2,TSCP_R,145,0.9415584415584416,6.540175705133289,0
energy,190,38,154,2,Empirical_copula,139,0.9025974025974026,5.416101449999622,0
energy,190,38,154,2,Unscaled,149,0.9675324675324676,20.574388810751245,0
energy,190,38,154,2,Point_CHR,140,0.9090909090909091,7.528898017630555,0
energy,190,38,154,2,TSCP_R,140,0.9090909090909091,6.395074341687852,0
energy,191,38,154,2,Empirical_copula,123,0.7987012987012987,3.502327934999885,0
energy,191,38,154,2,Unscaled,132,0.8571428571428571,9.90549729027903,0
energy,191,38,154,2,Point_CHR,128,0.8311688311688312,4.298841950151969,0
energy,191,38,154,2,TSCP_R,127,0.8246753246753247,3.9591615848296464,0
energy,192,38,154,2,Empirical_copula,113,0.7337662337662337,2.520063479999905,0
energy,192,38,154,2,Unscaled,133,0.8636363636363636,10.353271522914204,0
energy,192,38,154,2,Point_CHR,131,0.8506493506493507,5.530081051515591,0
energy,192,38,154,2,TSCP_R,123,0.7987012987012987,3.149331029282919,0
energy,193,38,154,2,Empirical_copula,138,0.8961038961038961,3.607395749999547,0
energy,193,38,154,2,Unscaled,146,0.948051948051948,15.249806010581766,0
energy,193,38,154,2,Point_CHR,138,0.8961038961038961,3.593746822869073,0
energy,193,38,154,2,TSCP_R,144,0.935064935064935,4.784303593868399,0
energy,194,38,154,2,Empirical_copula,153,0.9935064935064936,8.368027570000331,0
energy,194,38,154,2,Unscaled,151,0.9805194805194806,25.94221422297472,0
energy,194,38,154,2,Point_CHR,145,0.9415584415584416,6.763224547869449,0
energy,194,38,154,2,TSCP_R,153,0.9935064935064936,8.19452550528826,0
energy,195,38,154,2,Empirical_copula,139,0.9025974025974026,5.7561507300004955,0
energy,195,38,154,2,Unscaled,138,0.8961038961038961,14.245340490097941,0
energy,195,38,154,2,Point_CHR,147,0.9545454545454546,7.087934781292263,0
energy,195,38,154,2,TSCP_R,144,0.935064935064935,6.801125938590348,0
energy,196,38,154,2,Empirical_copula,144,0.935064935064935,6.484694937500083,0
energy,196,38,154,2,Unscaled,148,0.961038961038961,29.883168903189883,0
energy,196,38,154,2,Point_CHR,148,0.961038961038961,9.608968503242618,0
energy,196,38,154,2,TSCP_R,147,0.9545454545454546,8.939146878829998,0
energy,197,38,154,2,Empirical_copula,134,0.8701298701298701,3.5931407275004483,0
energy,197,38,154,2,Unscaled,140,0.9090909090909091,12.095440622825182,0
energy,197,38,154,2,Point_CHR,136,0.8831168831168831,3.7076786953821537,0
energy,197,38,154,2,TSCP_R,142,0.922077922077922,4.448745978638341,0
energy,198,38,154,2,Empirical_copula,136,0.8831168831168831,3.2731797474998374,0
energy,198,38,154,2,Unscaled,128,0.8311688311688312,7.993342562700443,0
energy,198,38,154,2,Point_CHR,131,0.8506493506493507,2.9687175611497563,0
energy,198,38,154,2,TSCP_R,142,0.922077922077922,3.5258133052802267,0
energy,199,38,154,2,Empirical_copula,145,0.9415584415584416,10.46944993500008,0
energy,199,38,154,2,Unscaled,145,0.9415584415584416,14.576742202533202,0
energy,199,38,154,2,Point_CHR,144,0.935064935064935,5.672789025795376,0
energy,199,38,154,2,TSCP_R,146,0.948051948051948,7.7286220436141875,0
student,0,32,131,3,Empirical_copula,128,0.9770992366412213,436.27081050000004,0
student,0,32,131,3,Unscaled,129,0.9847328244274809,444.19494700774436,0
student,0,32,131,3,Point_CHR,131,1.0,720.1052121812219,0
student,0,32,131,3,TSCP_R,131,1.0,791.0264902844123,0
student,1,32,131,3,Empirical_copula,112,0.8549618320610687,61.785335999999994,0
student,1,32,131,3,Unscaled,114,0.8702290076335878,66.67646637773572,0
student,1,32,131,3,Point_CHR,128,0.9770992366412213,454.1176010177451,0
student,1,32,131,3,TSCP_R,114,0.8702290076335878,70.07585855272646,0
student,2,32,131,3,Empirical_copula,118,0.9007633587786259,92.66470675,0
student,2,32,131,3,Unscaled,124,0.9465648854961832,132.26123237599774,0
student,2,32,131,3,Point_CHR,131,1.0,1524.88867832562,0
student,2,32,131,3,TSCP_R,126,0.9618320610687023,206.73679664249917,0
student,3,32,131,3,Empirical_copula,102,0.7786259541984732,57.56084949999998,0
student,3,32,131,3,Unscaled,107,0.816793893129771,75.95567787736137,0
student,3,32,131,3,Point_CHR,90,0.6870229007633588,36.47994547807227,0
student,3,32,131,3,TSCP_R,108,0.8244274809160306,71.046300347044,0
student,4,32,131,3,Empirical_copula,119,0.9083969465648855,147.13683600000002,0
student,4,32,131,3,Unscaled,130,0.9923664122137404,544.3378921402226,0
student,4,32,131,3,Point_CHR,131,1.0,3000.6531296144085,0
student,4,32,131,3,TSCP_R,130,0.9923664122137404,711.4003937008347,0
student,5,32,131,3,Empirical_copula,119,0.9083969465648855,87.54787125000003,0
student,5,32,131,3,Unscaled,119,0.9083969465648855,107.51066888158425,0
student,5,32,131,3,Point_CHR,130,0.9923664122137404,1402.2455383356557,0
student,5,32,131,3,TSCP_R,125,0.9541984732824428,158.54791591344215,0
student,6,32,131,3,Empirical_copula,118,0.9007633587786259,122.38914187500002,0
student,6,32,131,3,Unscaled,118,0.9007633587786259,125.37537513121971,0
student,6,32,131,3,Point_CHR,118,0.9007633587786259,126.52567766743385,0
student,6,32,131,3,TSCP_R,120,0.916030534351145,150.98879246724718,0
student,7,32,131,3,Empirical_copula,116,0.8854961832061069,65.90969999999999,0
student,7,32,131,3,Unscaled,125,0.9541984732824428,155.28710938345586,0
student,7,32,131,3,Point_CHR,128,0.9770992366412213,752.3679463966837,0
student,7,32,131,3,TSCP_R,126,0.9618320610687023,229.87329106049012,0
student,8,32,131,3,Empirical_copula,85,0.648854961832061,28.089345750000007,0
student,8,32,131,3,Unscaled,89,0.6793893129770993,33.698267002900664,0
student,8,32,131,3,Point_CHR,125,0.9541984732824428,241.1991641211578,0
student,8,32,131,3,TSCP_R,91,0.6946564885496184,36.711923337924034,0
student,9,32,131,3,Empirical_copula,122,0.9312977099236641,166.67769799999996,0
student,9,32,131,3,Unscaled,123,0.9389312977099237,196.6297183814077,0
student,9,32,131,3,Point_CHR,130,0.9923664122137404,1380.3192950312798,0
student,9,32,131,3,TSCP_R,129,0.9847328244274809,300.93838089635557,0
student,10,32,131,3,Empirical_copula,113,0.8625954198473282,80.71244250000002,0
student,10,32,131,3,Unscaled,117,0.8931297709923665,86.6442656253749,0
student,10,32,131,3,Point_CHR,115,0.8778625954198473,84.48539590629156,0
student,10,32,131,3,TSCP_R,117,0.8931297709923665,95.03259076056241,0
student,11,32,131,3,Empirical_copula,109,0.8320610687022901,62.08183800000001,0
student,11,32,131,3,Unscaled,115,0.8778625954198473,81.46429537929112,0
student,11,32,131,3,Point_CHR,120,0.916030534351145,129.93637364717554,0
student,11,32,131,3,TSCP_R,117,0.8931297709923665,95.25036170840777,0
student,12,32,131,3,Empirical_copula,109,0.8320610687022901,55.81901850000001,0
student,12,32,131,3,Unscaled,114,0.8702290076335878,75.68696700408573,0
student,12,32,131,3,Point_CHR,120,0.916030534351145,395.2996524916482,0
student,12,32,131,3,TSCP_R,113,0.8625954198473282,84.27797545606242,0
student,13,32,131,3,Empirical_copula,124,0.9465648854961832,171.84012300000003,0
student,13,32,131,3,Unscaled,125,0.9541984732824428,201.74558963498419,0
student,13,32,131,3,Point_CHR,128,0.9770992366412213,656.6988505241249,0
student,13,32,131,3,TSCP_R,126,0.9618320610687023,244.61432844773122,0
student,14,32,131,3,Empirical_copula,89,0.6793893129770993,28.586304,0
student,14,32,131,3,Unscaled,110,0.8396946564885496,60.23628800029419,0
student,14,32,131,3,Point_CHR,120,0.916030534351145,758.2023079257809,0
student,14,32,131,3,TSCP_R,106,0.8091603053435115,79.73356148753541,0
student,15,32,131,3,Empirical_copula,102,0.7786259541984732,38.487680000000005,0
student,15,32,131,3,Unscaled,120,0.916030534351145,85.18400000322106,0
student,15,32,131,3,Point_CHR,126,0.9618320610687023,274.2102209343045,0
student,15,32,131,3,TSCP_R,121,0.9236641221374046,84.53565714269236,0
student,16,32,131,3,Empirical_copula,101,0.7709923664122137,50.650312500000005,0
student,16,32,131,3,Unscaled,111,0.8473282442748091,70.95794400391374,0
student,16,32,131,3,Point_CHR,115,0.8778625954198473,111.53960789501996,0
student,16,32,131,3,TSCP_R,112,0.8549618320610687,78.30875353155982,0
student,17,32,131,3,Empirical_copula,111,0.8473282442748091,64.63102500000001,0
student,17,32,131,3,Unscaled,120,0.916030534351145,100.86931138010993,0
student,17,32,131,3,Point_CHR,119,0.9083969465648855,118.6607264966928,0
student,17,32,131,3,TSCP_R,120,0.916030534351145,132.84233543241322,0
student,18,32,131,3,Empirical_copula,121,0.9236641221374046,131.263890625,0
student,18,32,131,3,Unscaled,125,0.9541984732824428,218.16720800686747,0
student,18,32,131,3,Point_CHR,109,0.8320610687022901,98.90455937902003,0
student,18,32,131,3,TSCP_R,123,0.9389312977099237,251.75221377115565,0
student,19,32,131,3,Empirical_copula,122,0.9312977099236641,217.42538000000005,0
student,19,32,131,3,Unscaled,129,0.9847328244274809,493.03900000288877,0
student,19,32,131,3,Point_CHR,131,1.0,1258.414086717862,0
student,19,32,131,3,TSCP_R,128,0.9770992366412213,376.9448345231857,0
student,20,32,131,3,Empirical_copula,107,0.816793893129771,50.988564000000025,0
student,20,32,131,3,Unscaled,113,0.8625954198473282,62.099136002064746,0
student,20,32,131,3,Point_CHR,125,0.9541984732824428,217.39003772603505,0
student,20,32,131,3,TSCP_R,117,0.8931297709923665,72.93524471113419,0
student,21,32,131,3,Empirical_copula,113,0.8625954198473282,100.80235299999998,0
student,21,32,131,3,Unscaled,119,0.9083969465648855,127.26352700565292,0
student,21,32,131,3,Point_CHR,131,1.0,4391.803131610474,0
student,21,32,131,3,TSCP_R,126,0.9618320610687023,294.08701914007463,0
student,22,32,131,3,Empirical_copula,112,0.8549618320610687,83.50288650000002,0
student,22,32,131,3,Unscaled,119,0.9083969465648855,129.93864962674888,0
student,22,32,131,3,Point_CHR,121,0.9236641221374046,210.42556740245934,0
student,22,32,131,3,TSCP_R,117,0.8931297709923665,145.48446015321812,0
student,23,32,131,3,Empirical_copula,115,0.8778625954198473,143.93082825,0
student,23,32,131,3,Unscaled,119,0.9083969465648855,104.15470263070208,0
student,23,32,131,3,Point_CHR,129,0.9847328244274809,2291.106519586543,0
student,23,32,131,3,TSCP_R,124,0.9465648854961832,330.78779890005103,0
student,24,32,131,3,Empirical_copula,109,0.8320610687022901,52.078632999999996,0
student,24,32,131,3,Unscaled,109,0.8320610687022901,55.7429680004123,0
student,24,32,131,3,Point_CHR,117,0.8931297709923665,91.84030158241859,0
student,24,32,131,3,TSCP_R,111,0.8473282442748091,59.77464504609485,0
student,25,32,131,3,Empirical_copula,120,0.916030534351145,152.58078824999998,0
student,25,32,131,3,Unscaled,118,0.9007633587786259,110.24675987882533,0
student,25,32,131,3,Point_CHR,129,0.9847328244274809,1032.9947471725852,0
student,25,32,131,3,TSCP_R,123,0.9389312977099237,234.57452975518677,0
student,26,32,131,3,Empirical_copula,85,0.648854961832061,36.722713124999984,0
student,26,32,131,3,Unscaled,104,0.7938931297709924,49.836032001829786,0
student,26,32,131,3,Point_CHR,124,0.9465648854961832,256.69,0
student,26,32,131,3,TSCP_R,91,0.6946564885496184,55.938731917810024,0
student,27,32,131,3,Empirical_copula,109,0.8320610687022901,80.02421050000002,0
student,27,32,131,3,Unscaled,116,0.8854961832061069,111.2846410031261,0
student,27,32,131,3,Point_CHR,105,0.8015267175572519,81.55085086892232,0
student,27,32,131,3,TSCP_R,117,0.8931297709923665,131.93444480572282,0
student,28,32,131,3,Empirical_copula,108,0.8244274809160306,55.59474,0
student,28,32,131,3,Unscaled,122,0.9312977099236641,144.29008112871696,0
student,28,32,131,3,Point_CHR,122,0.9312977099236641,600.2814580533994,0
student,28,32,131,3,TSCP_R,119,0.9083969465648855,147.25343034301127,0
student,29,32,131,3,Empirical_copula,71,0.5419847328244275,15.276351999999997,0
student,29,32,131,3,Unscaled,88,0.6717557251908397,26.730899001870362,0
student,29,32,131,3,Point_CHR,103,0.7862595419847328,72.7039015607258,0
student,29,32,131,3,TSCP_R,84,0.6412213740458015,22.890307357731135,0
student,30,32,131,3,Empirical_copula,116,0.8854961832061069,65.92883625000002,0
student,30,32,131,3,Unscaled,116,0.8854961832061069,73.03463200431268,0
student,30,32,131,3,Point_CHR,131,1.0,2015.0775194505134,0
student,30,32,131,3,TSCP_R,119,0.9083969465648855,157.61057197170146,0
student,31,32,131,3,Empirical_copula,117,0.8931297709923665,90.20291799999998,0
student,31,32,131,3,Unscaled,117,0.8931297709923665,101.8475630063301,0
student,31,32,131,3,Point_CHR,118,0.9007633587786259,139.5164468499826,0
student,31,32,131,3,TSCP_R,117,0.8931297709923665,105.48339926781141,0
student,32,32,131,3,Empirical_copula,121,0.9236641221374046,91.72695075,0
student,32,32,131,3,Unscaled,122,0.9312977099236641,108.8729843811091,0
student,32,32,131,3,Point_CHR,123,0.9389312977099237,135.5264838482907,0
student,32,32,131,3,TSCP_R,124,0.9465648854961832,139.22661957727604,0
student,33,32,131,3,Empirical_copula,127,0.9694656488549618,161.09516699999992,0
student,33,32,131,3,Unscaled,129,0.9847328244274809,380.2902311285782,0
student,33,32,131,3,Point_CHR,130,0.9923664122137404,1168.3624872400646,0
student,33,32,131,3,TSCP_R,130,0.9923664122137404,729.4399481913456,0
student,34,32,131,3,Empirical_copula,110,0.8396946564885496,64.68867300000001,0
student,34,32,131,3,Unscaled,116,0.8854961832061069,83.4534530043606,0
student,34,32,131,3,Point_CHR,125,0.9541984732824428,411.0529257595783,0
student,34,32,131,3,TSCP_R,112,0.8549618320610687,114.19978727410037,0
student,35,32,131,3,Empirical_copula,125,0.9541984732824428,291.8853225,0
student,35,32,131,3,Unscaled,125,0.9541984732824428,295.40829601008767,0
student,35,32,131,3,Point_CHR,131,1.0,6762.670518739728,0
student,35,32,131,3,TSCP_R,125,0.9541984732824428,378.3653489441633,0
student,36,32,131,3,Empirical_copula,116,0.8854961832061069,173.24674500000003,0
student,36,32,131,3,Unscaled,117,0.8931297709923665,157.4640000040829,0
student,36,32,131,3,Point_CHR,124,0.9465648854961832,374.46271874999985,0
student,36,32,131,3,TSCP_R,124,0.9465648854961832,303.46718507465954,0
student,37,32,131,3,Empirical_copula,123,0.9389312977099237,144.98484,0
student,37,32,131,3,Unscaled,124,0.9465648854961832,160.98918400675745,0
student,37,32,131,3,Point_CHR,127,0.9694656488549618,289.44103590703446,0
student,37,32,131,3,TSCP_R,126,0.9618320610687023,198.22172677293418,0
student,38,32,131,3,Empirical_copula,108,0.8244274809160306,69.961892625,0
student,38,32,131,3,Unscaled,111,0.8473282442748091,83.16732712944922,0
student,38,32,131,3,Point_CHR,119,0.9083969465648855,180.97571502886834,0
student,38,32,131,3,TSCP_R,112,0.8549618320610687,85.71035929417788,0
student,39,32,131,3,Empirical_copula,122,0.9312977099236641,336.538125,0
student,39,32,131,3,Unscaled,128,0.9770992366412213,268.96064638062984,0
student,39,32,131,3,Point_CHR,123,0.9389312977099237,455.3551187305788,0
student,39,32,131,3,TSCP_R,123,0.9389312977099237,264.1642135824283,0
student,40,32,131,3,Empirical_copula,126,0.9618320610687023,213.61436099999995,0
student,40,32,131,3,Unscaled,125,0.9541984732824428,302.11171100598943,0
student,40,32,131,3,Point_CHR,126,0.9618320610687023,232.05824015476324,0
student,40,32,131,3,TSCP_R,126,0.9618320610687023,273.3284595317593,0
student,41,32,131,3,Empirical_copula,111,0.8473282442748091,76.26021974999999,0
student,41,32,131,3,Unscaled,118,0.9007633587786259,109.55843662605977,0
student,41,32,131,3,Point_CHR,102,0.7786259541984732,67.46526444421501,0
student,41,32,131,3,TSCP_R,118,0.9007633587786259,151.62164961670845,0
student,42,32,131,3,Empirical_copula,121,0.9236641221374046,194.34502400000002,0
student,42,32,131,3,Unscaled,123,0.9389312977099237,185.19300000432187,0
student,42,32,131,3,Point_CHR,131,1.0,5082.480727857011,0
student,42,32,131,3,TSCP_R,123,0.9389312977099237,191.6551387043333,0
student,43,32,131,3,Empirical_copula,108,0.8244274809160306,42.226099999999995,0
student,43,32,131,3,Unscaled,111,0.8473282442748091,48.62712500311101,0
student,43,32,131,3,Point_CHR,125,0.9541984732824428,271.9264864266412,0
student,43,32,131,3,TSCP_R,111,0.8473282442748091,57.9150847312244,0
student,44,32,131,3,Empirical_copula,122,0.9312977099236641,86.94855,0
student,44,32,131,3,Unscaled,122,0.9312977099236641,119.45895312822664,0
student,44,32,131,3,Point_CHR,128,0.9770992366412213,502.7103340082469,0
student,44,32,131,3,TSCP_R,122,0.9312977099236641,111.11810604055955,0
student,45,32,131,3,Empirical_copula,113,0.8625954198473282,84.09590775000001,0
student,45,32,131,3,Unscaled,114,0.8702290076335878,93.88617862843684,0
student,45,32,131,3,Point_CHR,121,0.9236641221374046,256.37212431001876,0
student,45,32,131,3,TSCP_R,114,0.8702290076335878,114.13534658896629,0
student,46,32,131,3,Empirical_copula,107,0.816793893129771,65.39895325,0
student,46,32,131,3,Unscaled,115,0.8778625954198473,91.73385100462586,0
student,46,32,131,3,Point_CHR,116,0.8854961832061069,137.7818842309107,0
student,46,32,131,3,TSCP_R,115,0.8778625954198473,98.22489305027854,0
student,47,32,131,3,Empirical_copula,117,0.8931297709923665,86.83870937500004,0
student,47,32,131,3,Unscaled,120,0.916030534351145,110.24675987606419,0
