alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,30,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9283333333333333,3920.9960065933287,16.522642413138676,,0.000997304916381836
0.1,3,30,10,CQHR,Gaussian,cqr,native,0.5,0.0,0.94,124588.09623274773,43.99696649008797,16.208575068449633,0.0
0.1,3,30,10,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9233333333333333,3644.2020390131815,19.108912491190758,,0.0009927749633789062
0.1,3,30,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9333333333333333,3952.211796373184,16.140437477516123,,0.0
0.1,3,30,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8233333333333334,1972.661027192098,15.850127728964901,,0.0010008811950683594
0.1,3,30,11,CQHR,Gaussian,cqr,native,0.5,0.0,0.9333333333333333,297354.93006081204,56.08606573789252,20.44044453238365,0.0
0.1,3,30,11,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.94,3589.0384889371703,18.85452935931046,,0.0009911060333251953
0.1,3,30,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.915,3241.9717871681028,15.245257904196869,,0.0
0.1,3,30,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.865,2104.2822747223236,18.647295440763685,,0.0
0.1,3,30,12,CQHR,Gaussian,cqr,native,0.5,0.0,0.9066666666666666,50139.67424429929,33.1731671543332,11.5168701582965,0.0
0.1,3,30,12,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.955,4187.858208627664,19.615761893621258,,0.00099945068359375
0.1,3,30,12,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.94,4322.671177709175,16.652115003412337,,0.0
0.1,3,30,12,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.875,2482.9260018880946,16.099664301659967,,0.0
0.1,3,30,13,CQHR,Gaussian,cqr,native,0.5,0.0,0.8916666666666667,83290.07460097565,30.871250522281183,9.845335883412455,0.0
0.1,3,30,13,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.97,6315.192516792252,24.814612783165217,,0.00099945068359375
0.1,3,30,13,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.97,6618.93743755204,19.194565245149075,,0.0
