alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.5,300.0,3,3.4226055846517975,15.233495873741653,33.889597332135075
0.1,3,100,5,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,1,4.611542320069376,5.269004475564373,15.149551271198124
0.1,3,100,5,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,2,4.143156274276559,5.032773098413145,14.208702471102843
0.1,3,100,5,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,3,3.4226055846517975,4.233212926709257,11.889031438070297
0.1,3,100,5,TSCP_GWC,Gaussian,cqr,shifted,0.5,300.0,1,4.611542320069376,5.269004475564373,15.149551271198124
0.1,3,100,5,TSCP_GWC,Gaussian,cqr,shifted,0.5,300.0,2,4.143156274276559,5.032773098413145,14.208702471102843
0.1,3,100,5,TSCP_GWC,Gaussian,cqr,shifted,0.5,300.0,3,3.4226055846517975,4.233212926709257,11.889031438070297
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.5,300.0,1,4.611542320069376,4.8789601367163264,14.369462593502012
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.5,300.0,2,4.143156274276559,4.8789601367163264,13.901076547709211
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.5,300.0,3,3.4226055846517975,4.8789601367163264,13.180525858084446
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.5,300.0,1,4.611542320069376,4.90117661808371,14.413895556236794
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.5,300.0,2,4.143156274276559,4.878960136685931,13.901076547648424
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.5,300.0,3,3.4226055846517975,4.861688115576208,13.1459818158042
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.5,300.0,1,4.68393288105522,12.060689351748612,28.805311584552364
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.5,300.0,2,4.436967915808118,16.304910012125518,37.04678794005916
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.5,300.0,3,3.409135282457862,11.203513945327602,25.816163173113093
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,1,4.68393288105522,5.397273030256883,15.47847894156898
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,2,4.436967915808118,4.960581401213233,14.358130718234582
0.1,3,100,6,TSCP_R,Gaussian,cqr,shifted,0.5,300.0,3,3.409135282457862,3.6833713122538256,10.77587790696551
