alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,df,redraw_train_test,n_train,n_test
0.1,10,500,55,TSCP_R,t,absolute_residual,0.90625,6316137834708.7,38.290335939145,0.005006313323974609,1.5,True,7200,800
0.1,10,500,55,Point_CHR,t,absolute_residual,0.92,4966044299623.413,24.166577279310985,0.0010001659393310547,1.5,True,7200,800
0.1,10,500,55,Empirical_copula,t,absolute_residual,0.89375,1472094579806.223,40.56045828304551,0.007996320724487305,1.5,True,7200,800
0.1,10,500,56,TSCP_R,t,absolute_residual,0.905,16215709866538.146,55.58670490899647,0.005006551742553711,1.5,True,7200,800
0.1,10,500,56,Point_CHR,t,absolute_residual,0.91,6167542914110.42,22.321721421271913,0.0009951591491699219,1.5,True,7200,800
0.1,10,500,56,Empirical_copula,t,absolute_residual,0.88625,1720569154590.971,31.809201903427404,0.00799703598022461,1.5,True,7200,800
0.1,10,500,57,TSCP_R,t,absolute_residual,0.875,30447490122527.99,74.73326215311104,0.005002260208129883,1.5,True,7200,800
0.1,10,500,57,Point_CHR,t,absolute_residual,0.87875,1462301385214.3098,20.928429749537802,0.0009975433349609375,1.5,True,7200,800
0.1,10,500,57,Empirical_copula,t,absolute_residual,0.87,1219308784511.172,25.742911370732372,0.008999347686767578,1.5,True,7200,800
0.1,10,500,58,TSCP_R,t,absolute_residual,0.89,5175636841569.088,41.404300562222204,0.0050013065338134766,1.5,True,7200,800
0.1,10,500,58,Point_CHR,t,absolute_residual,0.8875,3106807423983.745,19.904470311463918,0.0,1.5,True,7200,800
0.1,10,500,58,Empirical_copula,t,absolute_residual,0.88625,4753389618731.185,31.86554781979898,0.007997274398803711,1.5,True,7200,800
0.1,10,500,59,TSCP_R,t,absolute_residual,0.91125,18478775615187.42,35.86826949237459,0.004996299743652344,1.5,True,7200,800
0.1,10,500,59,Point_CHR,t,absolute_residual,0.92625,47367185254431.07,33.40188186683115,0.0009999275207519531,1.5,True,7200,800
0.1,10,500,59,Empirical_copula,t,absolute_residual,0.905,9074733085840.844,32.32704233649855,0.008003950119018555,1.5,True,7200,800
0.1,10,500,60,TSCP_R,t,absolute_residual,0.8975,6796577575354.29,48.573745088374686,0.0049974918365478516,1.5,True,7200,800
0.1,10,500,60,Point_CHR,t,absolute_residual,0.87875,1308881754840.6196,24.45446332749011,0.0010020732879638672,1.5,True,7200,800
0.1,10,500,60,Empirical_copula,t,absolute_residual,0.8925,4108389738721.577,25.70333298640555,0.007999658584594727,1.5,True,7200,800
0.1,10,500,61,TSCP_R,t,absolute_residual,0.88,4797573723395.787,56.608965470356054,0.006001710891723633,1.5,True,7200,800
0.1,10,500,61,Point_CHR,t,absolute_residual,0.87875,1067823592963.1614,24.066301715626764,0.0,1.5,True,7200,800
0.1,10,500,61,Empirical_copula,t,absolute_residual,0.8625,418767196599.48535,23.614493924037035,0.008005142211914062,1.5,True,7200,800
0.1,10,500,62,TSCP_R,t,absolute_residual,0.9375,24517961858545.418,31.230939253310957,0.004999399185180664,1.5,True,7200,800
0.1,10,500,62,Point_CHR,t,absolute_residual,0.935,17935576443491.86,24.16116101346345,0.00099945068359375,1.5,True,7200,800
0.1,10,500,62,Empirical_copula,t,absolute_residual,0.9225,6660451639733.636,25.471754710862577,0.0070002079010009766,1.5,True,7200,800
0.1,10,500,63,TSCP_R,t,absolute_residual,0.88,6856603196612.686,110.77079812125069,0.0039920806884765625,1.5,True,7200,800
0.1,10,500,63,Point_CHR,t,absolute_residual,0.89875,4521844622678.526,24.536762107560826,0.0010073184967041016,1.5,True,7200,800
0.1,10,500,63,Empirical_copula,t,absolute_residual,0.8575,731241364206.025,25.718922032263112,0.007999658584594727,1.5,True,7200,800
0.1,10,500,64,TSCP_R,t,absolute_residual,0.89125,8245657069915.718,31.456105071075207,0.004992485046386719,1.5,True,7200,800
0.1,10,500,64,Point_CHR,t,absolute_residual,0.8975,3341345498257.512,58.06371214462562,0.0,1.5,True,7200,800
0.1,10,500,64,Empirical_copula,t,absolute_residual,0.885,3069612394670.4917,31.282255249062672,0.008008956909179688,1.5,True,7200,800
0.1,10,500,65,TSCP_R,t,absolute_residual,0.91125,287342078217870.1,1066.6449330147782,0.004998207092285156,1.5,True,7200,800
0.1,10,500,65,Point_CHR,t,absolute_residual,0.87375,513433117265.0162,17.422488410810296,0.0009999275207519531,1.5,True,7200,800
0.1,10,500,65,Empirical_copula,t,absolute_residual,0.89125,1937355579731.9307,20.288359697806783,0.008001565933227539,1.5,True,7200,800
0.1,10,500,66,TSCP_R,t,absolute_residual,0.8675,1201046143543.0454,24.574686310876643,0.0070111751556396484,1.5,True,7200,800
0.1,10,500,66,Point_CHR,t,absolute_residual,0.8625,239515431187.00272,18.045799515814217,0.0,1.5,True,7200,800
0.1,10,500,66,Empirical_copula,t,absolute_residual,0.85375,344688611173.5993,20.322111129450875,0.0089874267578125,1.5,True,7200,800
0.1,10,500,67,TSCP_R,t,absolute_residual,0.895,11562993394355.633,35.29037742588162,0.0049974918365478516,1.5,True,7200,800
0.1,10,500,67,Point_CHR,t,absolute_residual,0.9025,3060132660303.7964,68.43030062732936,0.0009968280792236328,1.5,True,7200,800
0.1,10,500,67,Empirical_copula,t,absolute_residual,0.88625,2149990146830.7363,35.245620054204245,0.00800323486328125,1.5,True,7200,800
0.1,10,500,68,TSCP_R,t,absolute_residual,0.90875,56303437995999.49,116.80213851995626,0.004998683929443359,1.5,True,7200,800
0.1,10,500,68,Point_CHR,t,absolute_residual,0.91,13982017965023.014,24.620947910940338,0.0,1.5,True,7200,800
0.1,10,500,68,Empirical_copula,t,absolute_residual,0.8825,1988438217396.325,21.31096759732387,0.007993221282958984,1.5,True,7200,800
0.1,10,500,69,TSCP_R,t,absolute_residual,0.9,135545626562162.86,144.4989574877943,0.005008697509765625,1.5,True,7200,800
0.1,10,500,69,Point_CHR,t,absolute_residual,0.90375,19129935876053.953,25.30427866425774,0.0009968280792236328,1.5,True,7200,800
0.1,10,500,69,Empirical_copula,t,absolute_residual,0.885,11304271579898.857,40.689206099802306,0.006999492645263672,1.5,True,7200,800
0.1,10,500,70,TSCP_R,t,absolute_residual,0.91,5230900120214.733,43.32179284305207,0.0049970149993896484,1.5,True,7200,800
0.1,10,500,70,Point_CHR,t,absolute_residual,0.91875,4081697514704.3853,22.001454211951824,0.0,1.5,True,7200,800
0.1,10,500,70,Empirical_copula,t,absolute_residual,0.88125,664474252764.0071,31.221042479445344,0.007998943328857422,1.5,True,7200,800
0.1,10,500,71,TSCP_R,t,absolute_residual,0.9,51458613773831.09,56.83353603343822,0.0040051937103271484,1.5,True,7200,800
0.1,10,500,71,Point_CHR,t,absolute_residual,0.85125,738277562294.625,18.213473445823876,0.0009996891021728516,1.5,True,7200,800
0.1,10,500,71,Empirical_copula,t,absolute_residual,0.89125,4900765257593.846,28.319815573081854,0.00800013542175293,1.5,True,7200,800
0.1,10,500,72,TSCP_R,t,absolute_residual,0.875,13316337187205.158,44.2749441602084,0.0050008296966552734,1.5,True,7200,800
0.1,10,500,72,Point_CHR,t,absolute_residual,0.87,948209072435.3257,19.128290657531664,0.0009992122650146484,1.5,True,7200,800
0.1,10,500,72,Empirical_copula,t,absolute_residual,0.8675,1333977371855.3582,31.40152606077789,0.006997108459472656,1.5,True,7200,800
0.1,10,500,73,TSCP_R,t,absolute_residual,0.89625,32318291897214.75,62.615801549427125,0.003998994827270508,1.5,True,7200,800
0.1,10,500,73,Point_CHR,t,absolute_residual,0.905,13251025018110.742,24.090207441106095,0.0010004043579101562,1.5,True,7200,800
0.1,10,500,73,Empirical_copula,t,absolute_residual,0.87625,5120342856035.702,29.067980109965937,0.007998228073120117,1.5,True,7200,800
0.1,10,500,74,TSCP_R,t,absolute_residual,0.88625,4287404634484.0684,42.61820393473697,0.006008625030517578,1.5,True,7200,800
0.1,10,500,74,Point_CHR,t,absolute_residual,0.88625,1019231652255.376,18.736673244265116,0.0,1.5,True,7200,800
0.1,10,500,74,Empirical_copula,t,absolute_residual,0.87375,874545987696.1913,26.797746435814844,0.007998466491699219,1.5,True,7200,800
0.1,10,500,75,TSCP_R,t,absolute_residual,0.87875,1719291036017.506,31.945582047015698,0.005006313323974609,1.5,True,7200,800
0.1,10,500,75,Point_CHR,t,absolute_residual,0.87375,870860383305.6274,21.59189936396786,0.0010001659393310547,1.5,True,7200,800
0.1,10,500,75,Empirical_copula,t,absolute_residual,0.86875,856995211824.2985,24.74953241500333,0.007001638412475586,1.5,True,7200,800
0.1,10,500,76,TSCP_R,t,absolute_residual,0.90125,20217302439301.027,120.39727475217121,0.004996538162231445,1.5,True,7200,800
0.1,10,500,76,Point_CHR,t,absolute_residual,0.88625,1964716169682.811,21.43690718865556,0.0,1.5,True,7200,800
0.1,10,500,76,Empirical_copula,t,absolute_residual,0.8875,2910305069580.5117,27.228980569860582,0.007999658584594727,1.5,True,7200,800
0.1,10,500,77,TSCP_R,t,absolute_residual,0.90625,16431389674087.61,47.8209367957294,0.003993511199951172,1.5,True,7200,800
0.1,10,500,77,Point_CHR,t,absolute_residual,0.93625,32636895375713.703,26.924005393892152,0.0009999275207519531,1.5,True,7200,800
0.1,10,500,77,Empirical_copula,t,absolute_residual,0.92375,9400511628226.92,31.000460816872444,0.007995843887329102,1.5,True,7200,800
0.1,10,500,78,TSCP_R,t,absolute_residual,0.89375,148854266935493.75,1311.801321367127,0.005007028579711914,1.5,True,7200,800
0.1,10,500,78,Point_CHR,t,absolute_residual,0.88625,1444404930022.8254,22.44133156018667,0.0009951591491699219,1.5,True,7200,800
0.1,10,500,78,Empirical_copula,t,absolute_residual,0.88375,2952935411407.3823,34.60836604069023,0.0070018768310546875,1.5,True,7200,800
0.1,10,500,79,TSCP_R,t,absolute_residual,0.9025,2300142776664.1465,33.3909720052447,0.006018400192260742,1.5,True,7200,800
0.1,10,500,79,Point_CHR,t,absolute_residual,0.9125,3500203225184.753,22.45296976551436,0.0,1.5,True,7200,800
0.1,10,500,79,Empirical_copula,t,absolute_residual,0.89,577874257673.7815,20.63416094708919,0.007989168167114258,1.5,True,7200,800
0.1,10,500,80,TSCP_R,t,absolute_residual,0.90125,10053033822841.623,38.997323937197756,0.0050046443939208984,1.5,True,7200,800
0.1,10,500,80,Point_CHR,t,absolute_residual,0.9,861928794434.7703,18.552608792706017,0.0010004043579101562,1.5,True,7200,800
0.1,10,500,80,Empirical_copula,t,absolute_residual,0.89625,1342439865089.4856,27.924932439589885,0.007992744445800781,1.5,True,7200,800
0.1,10,500,81,TSCP_R,t,absolute_residual,0.9125,10013564879177.83,49.888737121408916,0.005007266998291016,1.5,True,7200,800
0.1,10,500,81,Point_CHR,t,absolute_residual,0.93,12285094356729.65,26.76742555212804,0.0010001659393310547,1.5,True,7200,800
0.1,10,500,81,Empirical_copula,t,absolute_residual,0.89375,1168267534384.0176,38.054099897896265,0.006999492645263672,1.5,True,7200,800
0.1,10,500,82,TSCP_R,t,absolute_residual,0.9025,12139332944491.678,87.93085091504145,0.004990339279174805,1.5,True,7200,800
0.1,10,500,82,Point_CHR,t,absolute_residual,0.89375,2126226277342.2837,21.75452813157824,0.0,1.5,True,7200,800
0.1,10,500,82,Empirical_copula,t,absolute_residual,0.88875,2494625061876.925,22.670763370131795,0.008995532989501953,1.5,True,7200,800
0.1,10,500,83,TSCP_R,t,absolute_residual,0.885,22951499891699.113,90.3892132882464,0.003996849060058594,1.5,True,7200,800
0.1,10,500,83,Point_CHR,t,absolute_residual,0.89875,1596827817333.0596,18.770833984854278,0.0009944438934326172,1.5,True,7200,800
0.1,10,500,83,Empirical_copula,t,absolute_residual,0.88875,1082841605501.8135,22.203701668604616,0.007013797760009766,1.5,True,7200,800
0.1,10,500,84,TSCP_R,t,absolute_residual,0.90625,39958714948579.71,414.50747530015303,0.00600743293762207,1.5,True,7200,800
0.1,10,500,84,Point_CHR,t,absolute_residual,0.9075,4275644099133.771,24.032363232321025,0.0,1.5,True,7200,800
0.1,10,500,84,Empirical_copula,t,absolute_residual,0.88875,1255691497210.2031,20.93383666905451,0.007999658584594727,1.5,True,7200,800
0.1,10,500,85,TSCP_R,t,absolute_residual,0.9175,33790913078340.977,66.7816512363501,0.006006002426147461,1.5,True,7200,800
0.1,10,500,85,Point_CHR,t,absolute_residual,0.915,11957490245520.63,25.267635003921555,0.0,1.5,True,7200,800
0.1,10,500,85,Empirical_copula,t,absolute_residual,0.91,5133266684756.616,25.48945968973534,0.007992267608642578,1.5,True,7200,800
0.1,10,500,86,TSCP_R,t,absolute_residual,0.89625,1629749332993.6304,23.85128233723683,0.005000591278076172,1.5,True,7200,800
0.1,10,500,86,Point_CHR,t,absolute_residual,0.9025,2838071534863.5063,20.368204411198455,0.0010006427764892578,1.5,True,7200,800
0.1,10,500,86,Empirical_copula,t,absolute_residual,0.88375,581297699364.761,20.30035767772802,0.007998228073120117,1.5,True,7200,800
0.1,10,500,87,TSCP_R,t,absolute_residual,0.8675,2588407992770.685,53.651931649503496,0.0040056705474853516,1.5,True,7200,800
0.1,10,500,87,Point_CHR,t,absolute_residual,0.90375,6975491507626.05,21.330879694257824,0.0009996891021728516,1.5,True,7200,800
0.1,10,500,87,Empirical_copula,t,absolute_residual,0.8575,448170490300.74054,19.99809747984806,0.007993459701538086,1.5,True,7200,800
0.1,10,500,88,TSCP_R,t,absolute_residual,0.89375,2343577996944.137,28.587133203882036,0.0049974918365478516,1.5,True,7200,800
0.1,10,500,88,Point_CHR,t,absolute_residual,0.87875,448005911997.9875,17.848922249892958,0.0,1.5,True,7200,800
0.1,10,500,88,Empirical_copula,t,absolute_residual,0.88375,886980714982.215,21.744564135202758,0.007000446319580078,1.5,True,7200,800
0.1,10,500,89,TSCP_R,t,absolute_residual,0.875,229043451823446.22,308.55049572818064,0.0049932003021240234,1.5,True,7200,800
0.1,10,500,89,Point_CHR,t,absolute_residual,0.87375,288413209737.7996,16.96829053218618,0.0,1.5,True,7200,800
0.1,10,500,89,Empirical_copula,t,absolute_residual,0.86625,1398320121795.8386,30.30862885910291,0.007998228073120117,1.5,True,7200,800
0.1,10,500,90,TSCP_R,t,absolute_residual,0.85875,1244981919140.8594,33.69381633082318,0.005007028579711914,1.5,True,7200,800
0.1,10,500,90,Point_CHR,t,absolute_residual,0.87375,1277056671288.5854,20.06469789614497,0.0,1.5,True,7200,800
0.1,10,500,90,Empirical_copula,t,absolute_residual,0.83875,208489421023.43402,20.21819826319621,0.007998943328857422,1.5,True,7200,800
0.1,10,500,91,TSCP_R,t,absolute_residual,0.89375,4982643660168.481,55.74195001651003,0.004990100860595703,1.5,True,7200,800
0.1,10,500,91,Point_CHR,t,absolute_residual,0.8975,2391026402722.8936,21.198016933260945,0.001001596450805664,1.5,True,7200,800
0.1,10,500,91,Empirical_copula,t,absolute_residual,0.87,605970384523.0632,27.459877547708174,0.00800466537475586,1.5,True,7200,800
0.1,10,500,92,TSCP_R,t,absolute_residual,0.89875,4954143130395.366,35.18001752195556,0.004995584487915039,1.5,True,7200,800
0.1,10,500,92,Point_CHR,t,absolute_residual,0.8875,1947925094149.1748,20.776574323719426,0.0,1.5,True,7200,800
0.1,10,500,92,Empirical_copula,t,absolute_residual,0.87875,907277372068.4425,19.796662019128426,0.007993221282958984,1.5,True,7200,800
0.1,10,500,93,TSCP_R,t,absolute_residual,0.8975,32887042207970.223,42.538378728090315,0.0049991607666015625,1.5,True,7200,800
0.1,10,500,93,Point_CHR,t,absolute_residual,0.9175,7726970035748.905,74.3637637049743,0.001012563705444336,1.5,True,7200,800
0.1,10,500,93,Empirical_copula,t,absolute_residual,0.90875,4064964257088.993,29.338764380526733,0.006986141204833984,1.5,True,7200,800
0.1,10,500,94,TSCP_R,t,absolute_residual,0.915,44393482871794.73,49.82235951439202,0.005005836486816406,1.5,True,7200,800
0.1,10,500,94,Point_CHR,t,absolute_residual,0.90125,6465469294688.401,24.338862175750656,0.0009953975677490234,1.5,True,7200,800
0.1,10,500,94,Empirical_copula,t,absolute_residual,0.89125,5001233610222.003,24.497319455663995,0.008004188537597656,1.5,True,7200,800
0.1,10,500,95,TSCP_R,t,absolute_residual,0.8925,1835827876347.1272,63.73787755703569,0.00499272346496582,1.5,True,7200,800
0.1,10,500,95,Point_CHR,t,absolute_residual,0.8875,1077870731360.8671,19.086285107453772,0.0,1.5,True,7200,800
0.1,10,500,95,Empirical_copula,t,absolute_residual,0.87625,415720361258.8732,22.771126019263583,0.008006095886230469,1.5,True,7200,800
0.1,10,500,96,TSCP_R,t,absolute_residual,0.8675,7858416675955.644,67.52792390423889,0.006002902984619141,1.5,True,7200,800
0.1,10,500,96,Point_CHR,t,absolute_residual,0.88625,2245955263406.9985,21.37892806332595,0.0,1.5,True,7200,800
0.1,10,500,96,Empirical_copula,t,absolute_residual,0.86,1702725086827.4688,28.954375634436744,0.007992267608642578,1.5,True,7200,800
0.1,10,500,97,TSCP_R,t,absolute_residual,0.89125,21722232976253.19,168.28756043004316,0.0049974918365478516,1.5,True,7200,800
0.1,10,500,97,Point_CHR,t,absolute_residual,0.90875,1718882931224.1526,20.26759719822782,0.000993490219116211,1.5,True,7200,800
0.1,10,500,97,Empirical_copula,t,absolute_residual,0.87875,625109103678.922,21.399468603664907,0.008000612258911133,1.5,True,7200,800
0.1,10,500,98,TSCP_R,t,absolute_residual,0.89,3326395758532.754,29.138406732707637,0.0050013065338134766,1.5,True,7200,800
0.1,10,500,98,Point_CHR,t,absolute_residual,0.8825,1364692353785.9204,23.033892708871235,0.0009980201721191406,1.5,True,7200,800
0.1,10,500,98,Empirical_copula,t,absolute_residual,0.86875,1329212277163.6064,30.199271647705967,0.008008480072021484,1.5,True,7200,800
0.1,10,500,99,TSCP_R,t,absolute_residual,0.9375,135803758488800.02,128.16810095815666,0.005000591278076172,1.5,True,7200,800
0.1,10,500,99,Point_CHR,t,absolute_residual,0.91625,6093838307338.361,22.730739636560667,0.0009992122650146484,1.5,True,7200,800
0.1,10,500,99,Empirical_copula,t,absolute_residual,0.9075,3333032190304.0273,25.59102743229672,0.00799250602722168,1.5,True,7200,800
0.1,10,500,100,TSCP_R,t,absolute_residual,0.92,6177172385734.133,43.01068131700123,0.006006717681884766,1.5,True,7200,800
0.1,10,500,100,Point_CHR,t,absolute_residual,0.93125,16206273372190.365,27.377031466071212,0.0,1.5,True,7200,800
0.1,10,500,100,Empirical_copula,t,absolute_residual,0.89625,1895200395227.1807,23.12047274922537,0.007999658584594727,1.5,True,7200,800
0.1,10,500,101,TSCP_R,t,absolute_residual,0.9,7638108260325.347,39.64801902836492,0.005003213882446289,1.5,True,7200,800
0.1,10,500,101,Point_CHR,t,absolute_residual,0.905,4724885660005.403,23.518217717322052,0.0,1.5,True,7200,800
0.1,10,500,101,Empirical_copula,t,absolute_residual,0.88375,1363736577308.1003,28.915580792885752,0.008000373840332031,1.5,True,7200,800
0.1,10,500,102,TSCP_R,t,absolute_residual,0.925,67408163963823.664,58.98842989277862,0.0050051212310791016,1.5,True,7200,800
0.1,10,500,102,Point_CHR,t,absolute_residual,0.90625,13254152340147.22,95.57024031558728,0.001004934310913086,1.5,True,7200,800
0.1,10,500,102,Empirical_copula,t,absolute_residual,0.91,8066109262620.367,39.85066512456533,0.00798797607421875,1.5,True,7200,800
0.1,10,500,103,TSCP_R,t,absolute_residual,0.8825,3713726998550.904,28.284672703667244,0.004998207092285156,1.5,True,7200,800
0.1,10,500,103,Point_CHR,t,absolute_residual,0.92625,26159675174969.04,26.005124080405224,0.0,1.5,True,7200,800
0.1,10,500,103,Empirical_copula,t,absolute_residual,0.88375,1366929382748.1309,21.240816856270065,0.00799870491027832,1.5,True,7200,800
0.1,10,500,104,TSCP_R,t,absolute_residual,0.9125,14602243159031.844,46.01360747486494,0.005011320114135742,1.5,True,7200,800
0.1,10,500,104,Point_CHR,t,absolute_residual,0.9075,5272539055596.143,21.451559295038038,0.0009958744049072266,1.5,True,7200,800
0.1,10,500,104,Empirical_copula,t,absolute_residual,0.9,10428051396033.807,46.51756073011279,0.007993459701538086,1.5,True,7200,800
0.1,10,500,105,TSCP_R,t,absolute_residual,0.86125,4448005646235.068,59.65196207173581,0.006007671356201172,1.5,True,7200,800
0.1,10,500,105,Point_CHR,t,absolute_residual,0.90625,4735989212563.895,23.73759627510087,0.0009989738464355469,1.5,True,7200,800
0.1,10,500,105,Empirical_copula,t,absolute_residual,0.8625,617570522746.9252,27.753534754839755,0.008000850677490234,1.5,True,7200,800
0.1,10,500,106,TSCP_R,t,absolute_residual,0.8725,2366880359592.2505,51.04949855231365,0.00599980354309082,1.5,True,7200,800
0.1,10,500,106,Point_CHR,t,absolute_residual,0.8825,1341472869997.8367,25.214506188689565,0.0,1.5,True,7200,800
0.1,10,500,106,Empirical_copula,t,absolute_residual,0.8675,710350766111.0854,24.39753672320744,0.007998943328857422,1.5,True,7200,800
0.1,10,500,107,TSCP_R,t,absolute_residual,0.8925,11780315076142.066,47.18597113723828,0.005008220672607422,1.5,True,7200,800
0.1,10,500,107,Point_CHR,t,absolute_residual,0.895,4563693481136.346,23.56216933192266,0.0,1.5,True,7200,800
0.1,10,500,107,Empirical_copula,t,absolute_residual,0.89375,3804985283790.2964,24.7757663676282,0.0069925785064697266,1.5,True,7200,800
0.1,10,500,108,TSCP_R,t,absolute_residual,0.91375,58035734193909.29,133.5430349531826,0.004993915557861328,1.5,True,7200,800
0.1,10,500,108,Point_CHR,t,absolute_residual,0.91,7952693718949.011,22.958881658523303,0.0,1.5,True,7200,800
0.1,10,500,108,Empirical_copula,t,absolute_residual,0.895,3415750259177.877,32.57558017646403,0.007998228073120117,1.5,True,7200,800
0.1,10,500,109,TSCP_R,t,absolute_residual,0.92625,4530877452596200.0,2582.758704545261,0.0060002803802490234,1.5,True,7200,800
0.1,10,500,109,Point_CHR,t,absolute_residual,0.91,5158603278046.7295,22.733596097280824,0.0,1.5,True,7200,800
0.1,10,500,109,Empirical_copula,t,absolute_residual,0.91375,5869285334834.364,38.926136980191174,0.006996631622314453,1.5,True,7200,800
0.1,10,500,110,TSCP_R,t,absolute_residual,0.92875,149124548259322.97,61.59618487069429,0.004998207092285156,1.5,True,7200,800
0.1,10,500,110,Point_CHR,t,absolute_residual,0.93,35989503172367.5,25.05667909102901,0.0,1.5,True,7200,800
0.1,10,500,110,Empirical_copula,t,absolute_residual,0.90125,4906589462636.552,27.028617416285403,0.008000612258911133,1.5,True,7200,800
0.1,10,500,111,TSCP_R,t,absolute_residual,0.91875,52124306616483.01,143.63507809959555,0.004992008209228516,1.5,True,7200,800
0.1,10,500,111,Point_CHR,t,absolute_residual,0.91375,2434695806248.739,26.8746896771595,0.0010020732879638672,1.5,True,7200,800
0.1,10,500,111,Empirical_copula,t,absolute_residual,0.89875,1812247212035.3413,23.22557861187205,0.007998466491699219,1.5,True,7200,800
0.1,10,500,112,TSCP_R,t,absolute_residual,0.89875,2906023774651.1006,25.07600399068182,0.004999399185180664,1.5,True,7200,800
0.1,10,500,112,Point_CHR,t,absolute_residual,0.9,2356860723581.379,19.876098806155508,0.001001119613647461,1.5,True,7200,800
0.1,10,500,112,Empirical_copula,t,absolute_residual,0.885,987261455910.3386,27.55581210713647,0.008077144622802734,1.5,True,7200,800
0.1,10,500,113,TSCP_R,t,absolute_residual,0.8875,13563270451828.408,58.775580478210394,0.004999876022338867,1.5,True,7200,800
0.1,10,500,113,Point_CHR,t,absolute_residual,0.8825,1796281231956.1729,19.802244370507637,0.0,1.5,True,7200,800
0.1,10,500,113,Empirical_copula,t,absolute_residual,0.88375,2809861314509.0835,30.05648752860358,0.007990121841430664,1.5,True,7200,800
0.1,10,500,114,TSCP_R,t,absolute_residual,0.9025,33246483847330.55,114.44735863438812,0.006003856658935547,1.5,True,7200,800
0.1,10,500,114,Point_CHR,t,absolute_residual,0.90625,5350671353590.171,29.170534527089625,0.000997304916381836,1.5,True,7200,800
0.1,10,500,114,Empirical_copula,t,absolute_residual,0.875,2150711818388.9514,36.36235299657741,0.006997823715209961,1.5,True,7200,800
0.1,10,500,115,TSCP_R,t,absolute_residual,0.92375,39420168390744.71,63.780674934806484,0.004998922348022461,1.5,True,7200,800
0.1,10,500,115,Point_CHR,t,absolute_residual,0.89875,2372624011478.3906,20.105654616301898,0.0,1.5,True,7200,800
0.1,10,500,115,Empirical_copula,t,absolute_residual,0.89625,2795888244737.5083,27.79249987180941,0.007999658584594727,1.5,True,7200,800
0.1,10,500,116,TSCP_R,t,absolute_residual,0.91625,37206650765055.04,83.53137787561178,0.00500035285949707,1.5,True,7200,800
0.1,10,500,116,Point_CHR,t,absolute_residual,0.92875,31120934796676.613,25.77424237872185,0.0010018348693847656,1.5,True,7200,800
0.1,10,500,116,Empirical_copula,t,absolute_residual,0.91375,6314442165978.531,25.576940472446125,0.00799870491027832,1.5,True,7200,800
0.1,10,500,117,TSCP_R,t,absolute_residual,0.90625,3286591913997.128,32.11170065432907,0.003998994827270508,1.5,True,7200,800
0.1,10,500,117,Point_CHR,t,absolute_residual,0.91625,4430445941442.706,21.333432275609084,0.0,1.5,True,7200,800
0.1,10,500,117,Empirical_copula,t,absolute_residual,0.9,1827863522316.8674,23.306848211325157,0.00799870491027832,1.5,True,7200,800
0.1,10,500,118,TSCP_R,t,absolute_residual,0.87625,7802583893845.17,58.00933600101022,0.0050046443939208984,1.5,True,7200,800
0.1,10,500,118,Point_CHR,t,absolute_residual,0.8575,566003904313.75,21.421240663411915,0.0010044574737548828,1.5,True,7200,800
0.1,10,500,118,Empirical_copula,t,absolute_residual,0.855,651046899212.9485,23.43943229369033,0.007993459701538086,1.5,True,7200,800
0.1,10,500,119,TSCP_R,t,absolute_residual,0.85625,2347611651385.9697,45.986675042329814,0.005006313323974609,1.5,True,7200,800
0.1,10,500,119,Point_CHR,t,absolute_residual,0.89625,2907635337581.4976,21.611716896794935,0.0009958744049072266,1.5,True,7200,800
0.1,10,500,119,Empirical_copula,t,absolute_residual,0.8725,1266167795082.5286,34.23460461699956,0.007997989654541016,1.5,True,7200,800
0.1,10,500,120,TSCP_R,t,absolute_residual,0.89875,5301110695240.486,42.27307727342772,0.0059926509857177734,1.5,True,7200,800
0.1,10,500,120,Point_CHR,t,absolute_residual,0.85625,247319642509.62338,16.397764289860362,0.0,1.5,True,7200,800
0.1,10,500,120,Empirical_copula,t,absolute_residual,0.87875,1447403296252.0955,30.78531707037397,0.008002281188964844,1.5,True,7200,800
0.1,10,500,121,TSCP_R,t,absolute_residual,0.90125,8342005061974.498,119.11030917745182,0.003998756408691406,1.5,True,7200,800
0.1,10,500,121,Point_CHR,t,absolute_residual,0.90125,1115828336580.0618,24.723932824938952,0.0,1.5,True,7200,800
0.1,10,500,121,Empirical_copula,t,absolute_residual,0.89125,933374635984.0718,23.05845642351983,0.007999897003173828,1.5,True,7200,800
0.1,10,500,122,TSCP_R,t,absolute_residual,0.92875,55802793499935.484,37.70512275168453,0.0049974918365478516,1.5,True,7200,800
0.1,10,500,122,Point_CHR,t,absolute_residual,0.925,19959295432762.336,27.87645926763252,0.0,1.5,True,7200,800
0.1,10,500,122,Empirical_copula,t,absolute_residual,0.89625,6041530962006.465,44.330940310213535,0.007998943328857422,1.5,True,7200,800
0.1,10,500,123,TSCP_R,t,absolute_residual,0.90875,7828084858484.657,26.43371305408017,0.003996610641479492,1.5,True,7200,800
0.1,10,500,123,Point_CHR,t,absolute_residual,0.915,3870510378191.805,20.376783942840046,0.0009949207305908203,1.5,True,7200,800
0.1,10,500,123,Empirical_copula,t,absolute_residual,0.8975,4204999416468.6553,30.16298124951108,0.008005142211914062,1.5,True,7200,800
0.1,10,500,124,TSCP_R,t,absolute_residual,0.885,8970724556482.654,69.31581818208753,0.00499272346496582,1.5,True,7200,800
