alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,4,35.999208396480675,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,5,19.627285502848117,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,6,19.959686435457446,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,7,20.51954490205656,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,8,13.378572545722236,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,9,8.207672694631384,0.6,equicorrelated
0.05,10,100,139,Point_CHR,Gaussian,absolute_residual,10,4.142927767619196,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,1,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,2,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,3,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,4,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,5,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,6,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,7,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,8,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,9,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Unscaled,Gaussian,absolute_residual,10,23.472101360492605,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,1,24.222949042413514,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,2,27.570647912747205,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,3,17.103603666599668,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,4,24.489874562775093,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,5,20.94291003858621,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,6,13.899383205517523,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,7,12.248780945893891,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,8,10.083294136740477,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,9,5.175500948054926,0.6,equicorrelated
0.05,10,100,139,Empirical_copula,Gaussian,absolute_residual,10,2.6465924028618737,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,1,27.036879253328298,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,2,25.53388761529608,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,3,21.3576366450829,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,4,19.461745196327698,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,5,16.72139971398785,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,6,13.910322137392823,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,7,12.262749014350286,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,8,8.240163784506201,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,9,5.181568294122883,0.6,equicorrelated
0.1,10,100,139,TSCP_R,Gaussian,absolute_residual,10,3.1017268342940945,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,1,31.686147070547463,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,2,25.507086796906844,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,3,21.481002413997224,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,4,19.373647463619278,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,5,15.740216005288614,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,6,14.27508091129269,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,7,13.248433183700158,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,8,8.709297235817546,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,9,5.702937132556543,0.6,equicorrelated
0.1,10,100,139,Point_CHR,Gaussian,absolute_residual,10,3.500866928609332,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,1,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,2,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,3,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,4,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,5,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,6,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,7,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,8,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,9,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Unscaled,Gaussian,absolute_residual,10,18.653816537349623,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,1,23.47210136047863,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,2,25.507086796906844,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,3,16.739101619384236,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,4,19.438072821895116,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,5,19.627285502848117,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,6,11.82958964064395,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,7,12.05304907754194,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,8,7.361873463117927,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,9,4.431801326834783,0.6,equicorrelated
0.1,10,100,139,Empirical_copula,Gaussian,absolute_residual,10,2.588542605553254,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,1,20.497891223936342,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,2,19.977143773138724,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,3,16.478018090525104,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,4,15.308528502553811,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,5,12.688297471233806,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,6,10.750451952395139,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,7,9.634661868981176,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,8,6.283217122079616,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,9,4.080955418015268,0.6,equicorrelated
0.2,10,100,139,TSCP_R,Gaussian,absolute_residual,10,2.3775867676039812,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,1,21.70895871284318,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,2,17.93999502514179,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,3,16.672142258117567,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,4,14.315747982185382,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,5,11.981424317223041,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,6,9.131172276924431,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,7,10.006546001548315,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,8,5.879960603285436,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,9,4.109087218046433,0.6,equicorrelated
0.2,10,100,139,Point_CHR,Gaussian,absolute_residual,10,2.5119461567178027,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,1,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,2,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,3,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,4,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,5,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,6,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,7,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,8,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,9,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Unscaled,Gaussian,absolute_residual,10,15.55816485246499,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,1,18.76118885966817,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,2,20.36257502471932,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,3,15.989164053120037,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,4,17.395600124986217,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,5,11.60233952126372,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,6,11.432508387556792,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,7,11.010996912437722,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,8,6.50039114120484,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,9,3.9384970585000545,0.6,equicorrelated
0.2,10,100,139,Empirical_copula,Gaussian,absolute_residual,10,2.3811006216219255,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,1,29.574098677972817,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,2,24.52677180784861,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,3,21.532078089632943,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,4,22.336847533008232,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,5,19.395521667905548,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,6,13.901192365243785,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,7,12.347260907720669,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,8,7.93881479571403,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,9,5.925262893513644,0.6,equicorrelated
0.05,10,100,140,TSCP_R,Gaussian,absolute_residual,10,3.243187152271436,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,1,39.2565940612031,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,2,37.635521597634465,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,3,24.525707127461118,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,4,32.25322806815747,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,5,17.743929757401567,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,6,14.404523066099696,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,7,13.934568419474259,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,8,8.411631522606308,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,9,6.805970068839271,0.6,equicorrelated
0.05,10,100,140,Point_CHR,Gaussian,absolute_residual,10,3.622722529312062,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,1,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,2,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,3,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,4,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,5,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,6,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,7,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,8,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,9,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Unscaled,Gaussian,absolute_residual,10,21.262107280844855,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,1,25.660165224649447,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,2,24.60054738843449,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,3,18.884675386649562,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,4,21.08239853836819,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,5,19.67278457762662,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,6,13.257428325395878,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,7,10.672367094615689,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,8,6.917169401585085,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,9,4.507299468856589,0.6,equicorrelated
0.05,10,100,140,Empirical_copula,Gaussian,absolute_residual,10,3.3210023165016693,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,1,23.96095608678844,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,2,19.88128922082954,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,3,17.48368213542514,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,4,18.101689843602312,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,5,15.631466507936127,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,6,11.280029125402226,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,7,9.951107003567714,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,8,6.450759658613697,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,9,4.798152562464671,0.6,equicorrelated
0.1,10,100,140,TSCP_R,Gaussian,absolute_residual,10,2.557802063412538,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,1,25.82546236469058,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,2,21.221030105071186,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,3,18.884675386649562,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,4,21.719275754724798,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,5,13.138170527715165,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,6,12.368012284870428,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,7,9.304086211341762,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,8,7.6625315863049455,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,9,4.738796755752695,0.6,equicorrelated
0.1,10,100,140,Point_CHR,Gaussian,absolute_residual,10,3.0448378397872355,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,1,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,2,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,3,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,4,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,5,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,6,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,7,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,8,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,9,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Unscaled,Gaussian,absolute_residual,10,17.529064823918336,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,1,24.150149321107165,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,2,16.80613957441708,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,3,17.52906482383511,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,4,20.79355048707133,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,5,17.743929757401567,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,6,10.433343138442115,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,7,9.10836348717445,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,8,5.629813877421192,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,9,4.503125607019422,0.6,equicorrelated
0.1,10,100,140,Empirical_copula,Gaussian,absolute_residual,10,2.550693959043169,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,1,19.854377147380735,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,2,16.482650998953815,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,3,14.521872900426677,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,4,15.00324559604308,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,5,12.87768119149402,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,6,9.348807149092991,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,7,8.198079176726452,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,8,5.3620975077018525,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,9,3.973557877279963,0.6,equicorrelated
0.2,10,100,140,TSCP_R,Gaussian,absolute_residual,10,2.1724641868959935,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,1,25.252191398425467,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,2,18.673560689548083,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,3,17.167336537251046,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,4,16.804685630305197,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,5,12.270709785581126,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,6,9.837295427404088,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,7,8.640589950358583,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,8,6.482512618872006,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,9,4.810623736446576,0.6,equicorrelated
0.2,10,100,140,Point_CHR,Gaussian,absolute_residual,10,2.550693959043169,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,1,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,2,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,3,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,4,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,5,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,6,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,7,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,8,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,9,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Unscaled,Gaussian,absolute_residual,10,14.13077332861127,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,1,19.33440490310616,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,2,16.002202870316495,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,3,12.784392685794264,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,4,13.791410120989887,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,5,12.325064730390991,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,6,9.372959478113604,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,7,7.516834767087556,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,8,5.206752249096059,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,9,4.294054143196799,0.6,equicorrelated
0.2,10,100,140,Empirical_copula,Gaussian,absolute_residual,10,2.1242048049428726,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,1,29.01269140620537,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,2,24.839057614770464,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,3,24.152549347149623,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,4,21.277098192939114,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,5,18.01792059104298,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,6,14.90346039005999,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,7,11.64334051564868,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,8,9.404312095792925,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,9,6.562916319918111,0.6,equicorrelated
0.05,10,100,141,TSCP_R,Gaussian,absolute_residual,10,3.0302833560460996,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,1,41.63952329933671,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,2,26.477087894332893,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,3,24.900791864820718,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,4,22.33430930612596,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,5,23.772359955906932,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,6,18.658917257285403,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,7,15.889522543808939,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,8,10.462138227178976,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,9,6.939046672273852,0.6,equicorrelated
0.05,10,100,141,Point_CHR,Gaussian,absolute_residual,10,3.8194394799884823,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,1,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,2,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,3,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,4,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,5,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,6,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,7,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,8,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,9,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Unscaled,Gaussian,absolute_residual,10,22.288381071531028,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,1,28.961018149983254,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,2,18.755072097679317,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,3,19.825892811515587,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,4,17.39878100840515,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,5,14.534930802843572,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,6,10.998539265321183,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,7,11.301761561349549,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,8,7.608260646446928,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,9,4.750991097073985,0.6,equicorrelated
0.05,10,100,141,Empirical_copula,Gaussian,absolute_residual,10,2.5652512157977805,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,1,25.264201280375715,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,2,20.659951444364275,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,3,19.849746056641195,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,4,17.421333482098955,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,5,14.987107469872763,0.6,equicorrelated
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,6,12.558758721918222,0.6,equicorrelated
