alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,500,Point_CHR,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.6020378696898687,0.15506314976399865,2.6075685582034636
0.1,10,500,TSCP_R,Gaussian,1,0.0,equicorrelated,absolute_residual,200,25.808473904122334,1.0629402600979745,25.838161437063132
0.1,10,500,TSCP_R,Gaussian,2,0.0,equicorrelated,absolute_residual,200,23.1264655735391,0.9687076570018779,23.0767092768424
0.1,10,500,TSCP_R,Gaussian,3,0.0,equicorrelated,absolute_residual,200,20.641265443422594,0.7245289311832421,20.65943385587871
0.1,10,500,TSCP_R,Gaussian,4,0.0,equicorrelated,absolute_residual,200,18.084674044806256,0.6584636506623701,18.07637475978907
0.1,10,500,TSCP_R,Gaussian,5,0.0,equicorrelated,absolute_residual,200,15.489390841929588,0.6062178390779888,15.473632722116992
0.1,10,500,TSCP_R,Gaussian,6,0.0,equicorrelated,absolute_residual,200,12.902601926291828,0.4901488452178182,12.90147776096633
0.1,10,500,TSCP_R,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.303330375817747,0.3799461442368185,10.240034592017725
0.1,10,500,TSCP_R,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.722248169062341,0.2755873577689057,7.6661762837837575
0.1,10,500,TSCP_R,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.136758955459486,0.18277010652980588,5.1430149864269765
0.1,10,500,TSCP_R,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.5713639063088944,0.10425169104159336,2.578116637555137
0.1,10,500,Unscaled,Gaussian,1,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,2,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,3,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,4,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,5,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,6,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,7,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
0.1,10,500,Unscaled,Gaussian,8,0.0,equicorrelated,absolute_residual,200,19.53140172065479,0.5695082081418852,19.559685216042368
