alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,10,44,Unscaled,Gaussian,absolute_residual,0.864375,4283714050494.0303,18.33082651745284,0.00099945068359375,0.0,equicorrelated
0.1,10,10,44,Empirical_copula,Gaussian,absolute_residual,0.43625,1927336832.7842236,18.330826517408955,0.0,0.0,equicorrelated
0.1,10,10,45,TSCP_R,Gaussian,absolute_residual,0.779375,21079450693.13042,21.052886549260215,0.002001047134399414,0.0,equicorrelated
0.1,10,10,45,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.00099945068359375,0.0,equicorrelated
0.1,10,10,45,Unscaled,Gaussian,absolute_residual,0.7025,502818510274.962,14.795891083600576,0.0,0.0,equicorrelated
0.1,10,10,45,Empirical_copula,Gaussian,absolute_residual,0.28,394009529.4985264,14.795891083587765,0.0,0.0,equicorrelated
0.1,10,10,46,TSCP_R,Gaussian,absolute_residual,0.938125,3379309075947.2446,39.06163412574086,0.002001047134399414,0.0,equicorrelated
0.1,10,10,46,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0010058879852294922,0.0,equicorrelated
0.1,10,10,46,Unscaled,Gaussian,absolute_residual,0.919375,14521151047864.045,20.71095401026481,0.0,0.0,equicorrelated
0.1,10,10,46,Empirical_copula,Gaussian,absolute_residual,0.33125,2374030853.683821,20.710954010188697,0.0,0.0,equicorrelated
0.1,10,10,47,TSCP_R,Gaussian,absolute_residual,0.989375,3287921348499.4053,35.761813805074766,0.0020020008087158203,0.0,equicorrelated
0.1,10,10,47,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,47,Unscaled,Gaussian,absolute_residual,0.81125,1964370954534.4998,16.95595871248889,0.0,0.0,equicorrelated
0.1,10,10,47,Empirical_copula,Gaussian,absolute_residual,0.4525,2045162066.789809,16.955958712445003,0.0010056495666503906,0.0,equicorrelated
0.1,10,10,48,TSCP_R,Gaussian,absolute_residual,0.99375,4704071885548.993,43.62018582062959,0.002001047134399414,0.0,equicorrelated
0.1,10,10,48,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,48,Unscaled,Gaussian,absolute_residual,0.985,127541286159587.95,25.737424119754504,0.0,0.0,equicorrelated
0.1,10,10,48,Empirical_copula,Gaussian,absolute_residual,0.559375,3948538228.325707,25.73742411967839,0.0010063648223876953,0.0,equicorrelated
0.1,10,10,49,TSCP_R,Gaussian,absolute_residual,0.989375,1062581722961.2913,36.42882811101628,0.0020017623901367188,0.0,equicorrelated
0.1,10,10,49,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,49,Unscaled,Gaussian,absolute_residual,0.93125,14004523639650.686,20.636062478982474,0.0,0.0,equicorrelated
0.1,10,10,49,Empirical_copula,Gaussian,absolute_residual,0.575625,3067482427.1373987,20.63606247890636,0.0,0.0,equicorrelated
0.1,10,10,50,TSCP_R,Gaussian,absolute_residual,1.0,476582529190551.06,63.38770884297273,0.0009999275207519531,0.0,equicorrelated
