alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,30,22,Empirical_copula,Gaussian,absolute_residual,0.546875,2762766910.206263,27.519347960078093,0.0010006427764892578,0.0,equicorrelated
0.1,10,30,23,TSCP_R,Gaussian,absolute_residual,0.9,94283578944.13322,24.009917908096412,0.0029981136322021484,0.0,equicorrelated
0.1,10,30,23,Point_CHR,Gaussian,absolute_residual,0.971875,623912327548.6925,29.47353287721951,0.0,0.0,equicorrelated
0.1,10,30,23,Unscaled,Gaussian,absolute_residual,0.881875,5430447271024.963,18.770833614580816,0.0,0.0,equicorrelated
0.1,10,30,23,Empirical_copula,Gaussian,absolute_residual,0.71,13776032363.70535,21.114841250359866,0.0010004043579101562,0.0,equicorrelated
0.1,10,30,24,TSCP_R,Gaussian,absolute_residual,0.874375,40199259855.01387,24.43682457897861,0.0020062923431396484,0.0,equicorrelated
0.1,10,30,24,Point_CHR,Gaussian,absolute_residual,0.920625,132862630491.83168,33.49847136854878,0.0,0.0,equicorrelated
0.1,10,30,24,Unscaled,Gaussian,absolute_residual,0.885625,4791217872348.255,18.537219480611768,0.0,0.0,equicorrelated
0.1,10,30,24,Empirical_copula,Gaussian,absolute_residual,0.735625,9242934613.676975,23.577278238690457,0.0009999275207519531,0.0,equicorrelated
0.1,10,30,25,TSCP_R,Gaussian,absolute_residual,0.918125,65895687264.796776,31.330543407221263,0.0030074119567871094,0.0,equicorrelated
0.1,10,30,25,Point_CHR,Gaussian,absolute_residual,0.99375,1885632511634.7783,43.54411388671032,0.0,0.0,equicorrelated
0.1,10,30,25,Unscaled,Gaussian,absolute_residual,0.92,8491163654281.8955,19.628934288215554,0.0,0.0,equicorrelated
0.1,10,30,25,Empirical_copula,Gaussian,absolute_residual,0.71625,13892580066.69968,30.350159586648452,0.0010004043579101562,0.0,equicorrelated
0.1,10,30,26,TSCP_R,Gaussian,absolute_residual,0.848125,49124735940.86764,31.901829000548812,0.0029976367950439453,0.0,equicorrelated
0.1,10,30,26,Point_CHR,Gaussian,absolute_residual,0.925,159968377427.87592,39.73406649107599,0.0,0.0,equicorrelated
0.1,10,30,26,Unscaled,Gaussian,absolute_residual,0.973125,48535888650267.07,23.367179707732923,0.0,0.0,equicorrelated
0.1,10,30,26,Empirical_copula,Gaussian,absolute_residual,0.615625,7827035198.572184,26.52334061309293,0.0,0.0,equicorrelated
0.1,10,30,27,TSCP_R,Gaussian,absolute_residual,0.975625,308539771860.4973,32.635650017712855,0.0030095577239990234,0.0,equicorrelated
0.1,10,30,27,Point_CHR,Gaussian,absolute_residual,0.971875,775633259972.0745,45.95429859574821,0.0009889602661132812,0.0,equicorrelated
0.1,10,30,27,Unscaled,Gaussian,absolute_residual,0.92125,14899154760456.102,20.76424588902402,0.0,0.0,equicorrelated
0.1,10,30,27,Empirical_copula,Gaussian,absolute_residual,0.83,28303662341.604195,29.39662319766223,0.0,0.0,equicorrelated
0.1,10,30,28,TSCP_R,Gaussian,absolute_residual,0.936875,140300838679.28027,26.872434205883913,0.0030083656311035156,0.0,equicorrelated
0.1,10,30,28,Point_CHR,Gaussian,absolute_residual,0.899375,145718843820.9964,31.951422487425553,0.0,0.0,equicorrelated
0.1,10,30,28,Unscaled,Gaussian,absolute_residual,0.9275,19026185626115.44,21.2782140283249,0.0,0.0,equicorrelated
0.1,10,30,28,Empirical_copula,Gaussian,absolute_residual,0.715625,15348059288.476091,23.83941120487789,0.0,0.0,equicorrelated
0.1,10,30,29,TSCP_R,Gaussian,absolute_residual,0.91625,73407836987.08098,27.65885202297558,0.003007650375366211,0.0,equicorrelated
0.1,10,30,29,Point_CHR,Gaussian,absolute_residual,0.853125,57921431578.44933,28.525665854294804,0.0,0.0,equicorrelated
0.1,10,30,29,Unscaled,Gaussian,absolute_residual,0.91625,9291468898744.285,19.806531900011297,0.0,0.0,equicorrelated
0.1,10,30,29,Empirical_copula,Gaussian,absolute_residual,0.755625,12482145382.587753,21.90969934188869,0.0010094642639160156,0.0,equicorrelated
0.1,10,30,30,TSCP_R,Gaussian,absolute_residual,0.880625,50821539356.96146,29.009016787517545,0.0029973983764648438,0.0,equicorrelated
0.1,10,30,30,Point_CHR,Gaussian,absolute_residual,0.91,257543051753.38483,36.15970989998229,0.0,0.0,equicorrelated
0.1,10,30,30,Unscaled,Gaussian,absolute_residual,0.968125,54810429970217.516,23.653004853173826,0.0,0.0,equicorrelated
0.1,10,30,30,Empirical_copula,Gaussian,absolute_residual,0.740625,14447781187.996714,25.783678439519296,0.0009999275207519531,0.0,equicorrelated
0.1,10,30,31,TSCP_R,Gaussian,absolute_residual,0.936875,117882747472.95149,32.24267670936179,0.0029931068420410156,0.0,equicorrelated
0.1,10,30,31,Point_CHR,Gaussian,absolute_residual,0.963125,439543988245.53876,37.49512181773868,0.0,0.0,equicorrelated
0.1,10,30,31,Unscaled,Gaussian,absolute_residual,0.890625,5657439088569.455,18.84785745916901,0.0009999275207519531,0.0,equicorrelated
0.1,10,30,31,Empirical_copula,Gaussian,absolute_residual,0.6025,5823664626.668,24.2645172856349,0.0,0.0,equicorrelated
0.1,10,30,32,TSCP_R,Gaussian,absolute_residual,0.9175,68309425354.24255,28.774753360191017,0.003007173538208008,0.0,equicorrelated
0.1,10,30,32,Point_CHR,Gaussian,absolute_residual,0.98875,4565230785186.328,49.98765344975102,0.0,0.0,equicorrelated
0.1,10,30,32,Unscaled,Gaussian,absolute_residual,0.921875,12237767074320.053,20.359645802153757,0.0009992122650146484,0.0,equicorrelated
0.1,10,30,32,Empirical_copula,Gaussian,absolute_residual,0.755625,11533338462.011957,23.202869155854092,0.0,0.0,equicorrelated
0.1,10,30,33,TSCP_R,Gaussian,absolute_residual,0.873125,97600364985.59988,34.677451024380446,0.003011941909790039,0.0,equicorrelated
0.1,10,30,33,Point_CHR,Gaussian,absolute_residual,0.97875,8655322842048.142,58.679157238225415,0.0,0.0,equicorrelated
0.1,10,30,33,Unscaled,Gaussian,absolute_residual,0.968125,37886452434245.625,22.795461767322205,0.0,0.0,equicorrelated
0.1,10,30,33,Empirical_copula,Gaussian,absolute_residual,0.7775,20492772110.69808,27.055925637142476,0.0,0.0,equicorrelated
0.1,10,30,34,TSCP_R,Gaussian,absolute_residual,0.925,76333723008.47333,26.01287583765241,0.0030040740966796875,0.0,equicorrelated
0.1,10,30,34,Point_CHR,Gaussian,absolute_residual,0.984375,1512307402114.2397,40.6644564385217,0.0,0.0,equicorrelated
0.1,10,30,34,Unscaled,Gaussian,absolute_residual,0.89,5199012835029.804,18.68925927279124,0.0,0.0,equicorrelated
0.1,10,30,34,Empirical_copula,Gaussian,absolute_residual,0.775625,12239153133.466839,22.903815306826925,0.0,0.0,equicorrelated
0.1,10,30,35,TSCP_R,Gaussian,absolute_residual,0.91375,86943081439.3745,29.262035551815288,0.004004955291748047,0.0,equicorrelated
0.1,10,30,35,Point_CHR,Gaussian,absolute_residual,0.9475,439505881343.35767,39.24611105874121,0.0,0.0,equicorrelated
0.1,10,30,35,Unscaled,Gaussian,absolute_residual,0.813125,1732447558046.0283,16.744261956218143,0.0,0.0,equicorrelated
0.1,10,30,35,Empirical_copula,Gaussian,absolute_residual,0.70375,12193810516.817598,24.553808334890842,0.0009999275207519531,0.0,equicorrelated
0.1,10,30,36,TSCP_R,Gaussian,absolute_residual,0.964375,194799157858.44562,28.196920389567723,0.0029993057250976562,0.0,equicorrelated
0.1,10,30,36,Point_CHR,Gaussian,absolute_residual,0.9775,2468872393257.2036,40.86969738246689,0.0010082721710205078,0.0,equicorrelated
0.1,10,30,36,Unscaled,Gaussian,absolute_residual,0.935,14315827479316.756,20.681481488557566,0.0,0.0,equicorrelated
0.1,10,30,36,Empirical_copula,Gaussian,absolute_residual,0.8725,30100454352.79402,22.63600560937261,0.0,0.0,equicorrelated
0.1,10,30,37,TSCP_R,Gaussian,absolute_residual,0.865,43712822503.871574,30.568101336949013,0.002999544143676758,0.0,equicorrelated
0.1,10,30,37,Point_CHR,Gaussian,absolute_residual,0.920625,324682269630.1794,31.21897673134857,0.0010013580322265625,0.0,equicorrelated
0.1,10,30,37,Unscaled,Gaussian,absolute_residual,0.924375,15057643146643.463,20.78622864065614,0.0,0.0,equicorrelated
0.1,10,30,37,Empirical_copula,Gaussian,absolute_residual,0.660625,7333827897.902943,22.328771169817337,0.0,0.0,equicorrelated
0.1,10,30,38,TSCP_R,Gaussian,absolute_residual,0.9,65443846044.640495,27.53733271323049,0.0019991397857666016,0.0,equicorrelated
0.1,10,30,38,Point_CHR,Gaussian,absolute_residual,0.963125,240529710163.18384,36.38456341921787,0.0010018348693847656,0.0,equicorrelated
0.1,10,30,38,Unscaled,Gaussian,absolute_residual,0.89,5331630378865.867,18.736393696201613,0.0,0.0,equicorrelated
0.1,10,30,38,Empirical_copula,Gaussian,absolute_residual,0.71875,9567635105.351566,23.49438642151734,0.0009996891021728516,0.0,equicorrelated
0.1,10,30,39,TSCP_R,Gaussian,absolute_residual,0.964375,171398104092.01892,28.219945302500697,0.003000020980834961,0.0,equicorrelated
0.1,10,30,39,Point_CHR,Gaussian,absolute_residual,0.975625,490010236739.3998,39.82668762648104,0.0,0.0,equicorrelated
0.1,10,30,39,Unscaled,Gaussian,absolute_residual,0.879375,4971502552634.21,18.60581792509835,0.0,0.0,equicorrelated
0.1,10,30,39,Empirical_copula,Gaussian,absolute_residual,0.808125,17790764056.95793,24.223332084541816,0.001001119613647461,0.0,equicorrelated
0.1,10,30,40,TSCP_R,Gaussian,absolute_residual,0.848125,47534887636.73264,25.12296413191015,0.0030024051666259766,0.0,equicorrelated
0.1,10,30,40,Point_CHR,Gaussian,absolute_residual,0.9,157369076571.76752,28.613398761617034,0.0010080337524414062,0.0,equicorrelated
0.1,10,30,40,Unscaled,Gaussian,absolute_residual,0.876875,4281331338321.204,18.329806654332597,0.0,0.0,equicorrelated
0.1,10,30,40,Empirical_copula,Gaussian,absolute_residual,0.56,5022964865.945156,19.173979844287235,0.0,0.0,equicorrelated
0.1,10,30,41,TSCP_R,Gaussian,absolute_residual,0.903125,66381119701.76885,25.644828286247964,0.004000663757324219,0.0,equicorrelated
0.1,10,30,41,Point_CHR,Gaussian,absolute_residual,0.998125,16076214739731.158,50.14241642313299,0.0,0.0,equicorrelated
0.1,10,30,41,Unscaled,Gaussian,absolute_residual,0.8775,4692857423906.613,18.498807622499907,0.0,0.0,equicorrelated
0.1,10,30,41,Empirical_copula,Gaussian,absolute_residual,0.66375,7438402329.06671,23.037546324818063,0.0010023117065429688,0.0,equicorrelated
0.1,10,30,42,TSCP_R,Gaussian,absolute_residual,0.965625,220583202715.26517,27.260306914312764,0.0030066967010498047,0.0,equicorrelated
0.1,10,30,42,Point_CHR,Gaussian,absolute_residual,0.966875,463586851824.5357,39.04231753556709,0.0,0.0,equicorrelated
0.1,10,30,42,Unscaled,Gaussian,absolute_residual,0.956875,31663423078408.83,22.390087272819436,0.0,0.0,equicorrelated
0.1,10,30,42,Empirical_copula,Gaussian,absolute_residual,0.801875,22366638263.731346,25.93172717790971,0.0009996891021728516,0.0,equicorrelated
0.1,10,30,43,TSCP_R,Gaussian,absolute_residual,0.961875,415855545099.5927,34.8982324430577,0.0030050277709960938,0.0,equicorrelated
0.1,10,30,43,Point_CHR,Gaussian,absolute_residual,0.94,1265717862343.0222,43.673683633078554,0.0,0.0,equicorrelated
0.1,10,30,43,Unscaled,Gaussian,absolute_residual,0.960625,34187309730165.957,22.562462252257586,0.0,0.0,equicorrelated
0.1,10,30,43,Empirical_copula,Gaussian,absolute_residual,0.5825,12374978297.84317,25.84990993097981,0.0009999275207519531,0.0,equicorrelated
0.1,10,30,44,TSCP_R,Gaussian,absolute_residual,0.953125,168339303465.48798,37.00045090316073,0.003006458282470703,0.0,equicorrelated
