alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,redraw_train_test,n_train,n_test,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,300,Point_CHR,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.652072570330771,0.792718994523384,10.672224325828711
0.1,10,300,Point_CHR,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.514304022048938,0.6351815760822573,8.497933849141218
0.1,10,300,Point_CHR,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.405977927904605,0.4509404116034626,6.396333632291967
0.1,10,300,Point_CHR,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.248621586645508,0.3127903180708085,4.237196663256952
0.1,10,300,Point_CHR,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.1311249909826246,0.158502601982309,2.1339072845977345
0.1,10,300,TSCP_R,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.031391192039926,0.9370726171423576,21.020671241308882
0.1,10,300,TSCP_R,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.90453192994814,0.7840399236311569,18.891589597184886
0.1,10,300,TSCP_R,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.83914861818258,0.6978439551271362,16.800313952684082
0.1,10,300,TSCP_R,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.701221098478893,0.6127838371796867,14.746944462966624
0.1,10,300,TSCP_R,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.635633634030928,0.5661672422636125,12.608435628017165
0.1,10,300,TSCP_R,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.53869432031215,0.4526714004130224,10.556157353646025
0.1,10,300,TSCP_R,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.422704160601624,0.37747191593082563,8.416195759669076
0.1,10,300,TSCP_R,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.329628002050445,0.28677413008210956,6.331639726366343
0.1,10,300,TSCP_R,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.205851434359534,0.17801462480657196,4.217679056022356
0.1,10,300,TSCP_R,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.101416235874856,0.09120272243317591,2.1016358449061343
0.1,10,300,Unscaled,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,300,Unscaled,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.465073686473126,0.7953180906940659,17.463749929263116
0.1,10,500,Empirical_copula,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.760110560718246,0.8332774326946377,20.836322783527855
0.1,10,500,Empirical_copula,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.62659339095121,0.8514424636519882,18.594474595400914
0.1,10,500,Empirical_copula,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.53384516643397,0.6966732846864175,16.57052729534269
0.1,10,500,Empirical_copula,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.530639464973424,0.5879440488399875,14.510270749166812
0.1,10,500,Empirical_copula,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.464363689861596,0.4783470731415665,12.465476250019503
0.1,10,500,Empirical_copula,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.375573716043178,0.42107928286737223,10.366448360286205
0.1,10,500,Empirical_copula,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.332314501509336,0.3712736593248115,8.347680447017746
0.1,10,500,Empirical_copula,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.210597931785518,0.2467516169754166,6.20908047235382
0.1,10,500,Empirical_copula,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.150505279063035,0.17233199575872155,4.153481075958712
0.1,10,500,Empirical_copula,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.0737768600013116,0.08307540583710762,2.0788878545175864
0.1,10,500,Point_CHR,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.130558364362017,1.1597800848238518,21.17471288146687
0.1,10,500,Point_CHR,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.935687390386928,1.0492224018468705,18.94603094636182
0.1,10,500,Point_CHR,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.8862461464327,0.8994477953608604,16.777651218308556
0.1,10,500,Point_CHR,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.770786862580797,0.7796924662095844,14.727105950608383
0.1,10,500,Point_CHR,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.620286851960245,0.6609984501478178,12.668087718692083
0.1,10,500,Point_CHR,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.591761612380914,0.5678225349188782,10.580777039738198
0.1,10,500,Point_CHR,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.473270206182253,0.4545069705050289,8.455929031507912
0.1,10,500,Point_CHR,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.356049231308,0.316383947713043,6.31002415632895
0.1,10,500,Point_CHR,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.212315864845571,0.2154798223432696,4.1946455144621435
0.1,10,500,Point_CHR,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.1066775569823544,0.10287021361847995,2.1059864958839345
0.1,10,500,TSCP_R,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.85302856305056,0.668555309129252,20.883444461170463
0.1,10,500,TSCP_R,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.7702152960845,0.6521945812687203,18.74838784137718
0.1,10,500,TSCP_R,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.679359311434176,0.5636028395497182,16.701295784950474
0.1,10,500,TSCP_R,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.631788642847544,0.47541623395342536,14.64070292005865
0.1,10,500,TSCP_R,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.495083723244896,0.41480931903146784,12.516980122581995
0.1,10,500,TSCP_R,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.438945428650216,0.3427853693140493,10.444936218791975
0.1,10,500,TSCP_R,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.354620798453157,0.28038414466275013,8.36115834822855
0.1,10,500,TSCP_R,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.265762837207735,0.20096395880713086,6.258415814013031
0.1,10,500,TSCP_R,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.177454389342726,0.1344852871408227,4.182765380942853
0.1,10,500,TSCP_R,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.090087073519085,0.06596850106014722,2.0913721867486754
0.1,10,500,Unscaled,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
0.1,10,500,Unscaled,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.37173101908093,0.5820441739537293,17.35588264883583
