alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,500,101,Unscaled,Gaussian,absolute_residual,0.9175,24511620595884.586,21.82414319745719,0.0,0.5,1.5,True,7200,800
0.1,10,500,101,Empirical_copula,Gaussian,absolute_residual,0.90125,112736935539.71547,34.26294514480038,0.008002281188964844,0.5,1.5,True,7200,800
0.1,10,500,102,TSCP_R,Gaussian,absolute_residual,0.88625,61416386112.80499,26.116207747075357,0.006000041961669922,0.5,1.5,True,7200,800
0.1,10,500,102,Point_CHR,Gaussian,absolute_residual,0.885,61624880430.34322,25.805917196827927,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,500,102,Unscaled,Gaussian,absolute_residual,0.89125,10649370472411.914,20.078552178838514,0.0,0.5,1.5,True,7200,800
0.1,10,500,102,Empirical_copula,Gaussian,absolute_residual,0.85625,57519100132.415375,26.913874771667352,0.00799870491027832,0.5,1.5,True,7200,800
0.1,10,500,103,TSCP_R,Gaussian,absolute_residual,0.89875,83003866048.61305,27.85747256784242,0.0050048828125,0.5,1.5,True,7200,800
0.1,10,500,103,Point_CHR,Gaussian,absolute_residual,0.915,107161914764.00781,26.753172892566425,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,500,103,Unscaled,Gaussian,absolute_residual,0.9125,15536050944707.168,20.851344501728317,0.0,0.5,1.5,True,7200,800
0.1,10,500,103,Empirical_copula,Gaussian,absolute_residual,0.8925,78520607446.66275,26.753172892566425,0.007995128631591797,0.5,1.5,True,7200,800
0.1,10,500,104,TSCP_R,Gaussian,absolute_residual,0.85875,56728575335.165016,28.865988210170517,0.006005525588989258,0.5,1.5,True,7200,800
0.1,10,500,104,Point_CHR,Gaussian,absolute_residual,0.855,53983216619.073784,28.838147400190785,0.0,0.5,1.5,True,7200,800
0.1,10,500,104,Unscaled,Gaussian,absolute_residual,0.85125,8236980460677.746,19.569368152953484,0.0,0.5,1.5,True,7200,800
0.1,10,500,104,Empirical_copula,Gaussian,absolute_residual,0.865,86997617973.81685,36.42013951676349,0.007994651794433594,0.5,1.5,True,7200,800
0.1,10,500,105,TSCP_R,Gaussian,absolute_residual,0.89375,78676791525.23354,30.116175795082654,0.006007671356201172,0.5,1.5,True,7200,800
0.1,10,500,105,Point_CHR,Gaussian,absolute_residual,0.90375,143997595901.60428,27.33966598090369,0.0,0.5,1.5,True,7200,800
0.1,10,500,105,Unscaled,Gaussian,absolute_residual,0.88125,7845984267423.049,19.474429470654197,0.0,0.5,1.5,True,7200,800
0.1,10,500,105,Empirical_copula,Gaussian,absolute_residual,0.87875,88170337146.89226,34.41455084020295,0.00799107551574707,0.5,1.5,True,7200,800
0.1,10,500,106,TSCP_R,Gaussian,absolute_residual,0.89875,114530485376.72339,29.282150236113992,0.006000041961669922,0.5,1.5,True,7200,800
0.1,10,500,106,Point_CHR,Gaussian,absolute_residual,0.90625,131856158207.88884,27.232148799380028,0.0,0.5,1.5,True,7200,800
0.1,10,500,106,Unscaled,Gaussian,absolute_residual,0.87375,8799474398792.701,19.699067721096014,0.0,0.5,1.5,True,7200,800
0.1,10,500,106,Empirical_copula,Gaussian,absolute_residual,0.8975,137930711448.95944,35.8870890570463,0.008014440536499023,0.5,1.5,True,7200,800
0.1,10,500,107,TSCP_R,Gaussian,absolute_residual,0.905,107818607577.29276,28.7712007890103,0.0049893856048583984,0.5,1.5,True,7200,800
0.1,10,500,107,Point_CHR,Gaussian,absolute_residual,0.89125,89879116414.75768,26.787830287030694,0.0009987354278564453,0.5,1.5,True,7200,800
0.1,10,500,107,Unscaled,Gaussian,absolute_residual,0.9025,19133225879969.312,21.290154833124475,0.0,0.5,1.5,True,7200,800
0.1,10,500,107,Empirical_copula,Gaussian,absolute_residual,0.9,106220209849.98885,32.84544504655077,0.007995128631591797,0.5,1.5,True,7200,800
0.1,10,500,108,TSCP_R,Gaussian,absolute_residual,0.90875,151152285869.7852,31.73757969734223,0.005005836486816406,0.5,1.5,True,7200,800
0.1,10,500,108,Point_CHR,Gaussian,absolute_residual,0.8925,104497202709.21129,30.003940257694264,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,500,108,Unscaled,Gaussian,absolute_residual,0.90375,24162983845201.863,21.792901521489014,0.0,0.5,1.5,True,7200,800
0.1,10,500,108,Empirical_copula,Gaussian,absolute_residual,0.9,136443332040.33357,31.744221958758864,0.008005619049072266,0.5,1.5,True,7200,800
0.1,10,500,109,TSCP_R,Gaussian,absolute_residual,0.8925,53316879115.11983,25.102914399980524,0.00500035285949707,0.5,1.5,True,7200,800
0.1,10,500,109,Point_CHR,Gaussian,absolute_residual,0.90375,72665590162.93037,26.715573070805693,0.000997304916381836,0.5,1.5,True,7200,800
0.1,10,500,109,Unscaled,Gaussian,absolute_residual,0.885,7846037239443.075,19.474442618739875,0.0,0.5,1.5,True,7200,800
0.1,10,500,109,Empirical_copula,Gaussian,absolute_residual,0.89625,61262329524.7814,26.043672735117724,0.007999420166015625,0.5,1.5,True,7200,800
0.1,10,500,110,TSCP_R,Gaussian,absolute_residual,0.8775,68158787925.84788,26.14622004271666,0.006010293960571289,0.5,1.5,True,7200,800
0.1,10,500,110,Point_CHR,Gaussian,absolute_residual,0.9,105773210907.41214,25.981618939987328,0.0,0.5,1.5,True,7200,800
0.1,10,500,110,Unscaled,Gaussian,absolute_residual,0.88125,8545651560295.396,19.64149397498898,0.0,0.5,1.5,True,7200,800
0.1,10,500,110,Empirical_copula,Gaussian,absolute_residual,0.86875,66550900552.67376,30.03802088463263,0.006994962692260742,0.5,1.5,True,7200,800
0.1,10,500,111,TSCP_R,Gaussian,absolute_residual,0.89625,88067378444.50331,26.242547412394387,0.005001068115234375,0.5,1.5,True,7200,800
0.1,10,500,111,Point_CHR,Gaussian,absolute_residual,0.89,79291028610.68364,25.939187365798617,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,500,111,Unscaled,Gaussian,absolute_residual,0.90125,14646435646777.518,20.728753867500608,0.0,0.5,1.5,True,7200,800
0.1,10,500,111,Empirical_copula,Gaussian,absolute_residual,0.89,95639693334.49493,29.463878939179626,0.008002758026123047,0.5,1.5,True,7200,800
0.1,10,500,112,TSCP_R,Gaussian,absolute_residual,0.93125,118101348203.58417,29.111908490633766,0.0049896240234375,0.5,1.5,True,7200,800
0.1,10,500,112,Point_CHR,Gaussian,absolute_residual,0.93125,115374325887.85524,26.281132702426344,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,500,112,Unscaled,Gaussian,absolute_residual,0.91375,16632090384931.426,20.99397538398862,0.0,0.5,1.5,True,7200,800
0.1,10,500,112,Empirical_copula,Gaussian,absolute_residual,0.9275,115773228184.02069,29.92406467204415,0.00699925422668457,0.5,1.5,True,7200,800
0.1,10,500,113,TSCP_R,Gaussian,absolute_residual,0.905,96229437884.60439,28.214965339680248,0.006006717681884766,0.5,1.5,True,7200,800
0.1,10,500,113,Point_CHR,Gaussian,absolute_residual,0.90875,93470836485.08452,25.288129093916083,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,500,113,Unscaled,Gaussian,absolute_residual,0.91875,10694926160529.098,20.087124856768174,0.0,0.5,1.5,True,7200,800
0.1,10,500,113,Empirical_copula,Gaussian,absolute_residual,0.90875,100992567701.12863,32.09787260927581,0.008000373840332031,0.5,1.5,True,7200,800
0.1,10,500,114,TSCP_R,Gaussian,absolute_residual,0.905,97086661143.14406,27.825213971604796,0.005993366241455078,0.5,1.5,True,7200,800
0.1,10,500,114,Point_CHR,Gaussian,absolute_residual,0.89625,83978125079.17657,27.12103344053997,0.0,0.5,1.5,True,7200,800
0.1,10,500,114,Unscaled,Gaussian,absolute_residual,0.8925,11954483064382.746,20.312018345322514,0.0,0.5,1.5,True,7200,800
0.1,10,500,114,Empirical_copula,Gaussian,absolute_residual,0.9025,114922827231.46397,30.68107733231634,0.007997512817382812,0.5,1.5,True,7200,800
0.1,10,500,115,TSCP_R,Gaussian,absolute_residual,0.9175,131757537180.87317,29.142928860101776,0.004991769790649414,0.5,1.5,True,7200,800
0.1,10,500,115,Point_CHR,Gaussian,absolute_residual,0.90875,111056519486.70749,29.698881779789936,0.000997781753540039,0.5,1.5,True,7200,800
0.1,10,500,115,Unscaled,Gaussian,absolute_residual,0.9225,18869081556899.91,21.260578434760834,0.0,0.5,1.5,True,7200,800
0.1,10,500,115,Empirical_copula,Gaussian,absolute_residual,0.905,153811696378.3175,32.25284109031078,0.007012367248535156,0.5,1.5,True,7200,800
0.1,10,500,116,TSCP_R,Gaussian,absolute_residual,0.915,92916403086.01338,28.4430480637162,0.0050046443939208984,0.5,1.5,True,7200,800
0.1,10,500,116,Point_CHR,Gaussian,absolute_residual,0.92375,131804272533.31274,25.312435691949283,0.0010066032409667969,0.5,1.5,True,7200,800
0.1,10,500,116,Unscaled,Gaussian,absolute_residual,0.91375,17522580193358.975,21.10375836512976,0.0,0.5,1.5,True,7200,800
0.1,10,500,116,Empirical_copula,Gaussian,absolute_residual,0.9125,110470831417.5649,30.26306864514182,0.007988214492797852,0.5,1.5,True,7200,800
0.1,10,500,117,TSCP_R,Gaussian,absolute_residual,0.91125,77907291464.65976,27.8604837726291,0.004996299743652344,0.5,1.5,True,7200,800
0.1,10,500,117,Point_CHR,Gaussian,absolute_residual,0.91,98989430073.59856,26.868582709040474,0.0009989738464355469,0.5,1.5,True,7200,800
0.1,10,500,117,Unscaled,Gaussian,absolute_residual,0.8925,8075328807584.331,19.530619607921565,0.0,0.5,1.5,True,7200,800
0.1,10,500,117,Empirical_copula,Gaussian,absolute_residual,0.895,71440797574.47354,28.531988138931418,0.007995128631591797,0.5,1.5,True,7200,800
0.1,10,500,118,TSCP_R,Gaussian,absolute_residual,0.895,83736818258.0618,30.00102157980908,0.0060024261474609375,0.5,1.5,True,7200,800
0.1,10,500,118,Point_CHR,Gaussian,absolute_residual,0.9025,91691140863.8264,27.993686144471628,0.0,0.5,1.5,True,7200,800
0.1,10,500,118,Unscaled,Gaussian,absolute_residual,0.8975,14801498917953.13,20.750595747366905,0.0,0.5,1.5,True,7200,800
0.1,10,500,118,Empirical_copula,Gaussian,absolute_residual,0.8975,80572603768.0771,31.314218806887045,0.006998777389526367,0.5,1.5,True,7200,800
0.1,10,500,119,TSCP_R,Gaussian,absolute_residual,0.8975,84555422180.51523,29.023666068905847,0.006001710891723633,0.5,1.5,True,7200,800
0.1,10,500,119,Point_CHR,Gaussian,absolute_residual,0.8725,52956683238.319725,27.812499396181913,0.0010104179382324219,0.5,1.5,True,7200,800
0.1,10,500,119,Unscaled,Gaussian,absolute_residual,0.91875,19556757730121.414,21.33681961210866,0.0,0.5,1.5,True,7200,800
0.1,10,500,119,Empirical_copula,Gaussian,absolute_residual,0.87125,70717882842.2382,30.975890590114364,0.006997585296630859,0.5,1.5,True,7200,800
0.1,10,500,120,TSCP_R,Gaussian,absolute_residual,0.865,58228310687.782196,27.98969551597892,0.005997657775878906,0.5,1.5,True,7200,800
0.1,10,500,120,Point_CHR,Gaussian,absolute_residual,0.88375,88313643455.60059,31.42668186222557,0.0,0.5,1.5,True,7200,800
0.1,10,500,120,Unscaled,Gaussian,absolute_residual,0.8975,19948341742499.887,21.3791620896725,0.0,0.5,1.5,True,7200,800
0.1,10,500,120,Empirical_copula,Gaussian,absolute_residual,0.87375,77864842369.4107,27.144311906095574,0.007997751235961914,0.5,1.5,True,7200,800
0.1,10,500,121,TSCP_R,Gaussian,absolute_residual,0.87875,63370774903.35532,28.63953436693779,0.005003213882446289,0.5,1.5,True,7200,800
0.1,10,500,121,Point_CHR,Gaussian,absolute_residual,0.87125,61833835073.87406,25.442108395186178,0.0,0.5,1.5,True,7200,800
0.1,10,500,121,Unscaled,Gaussian,absolute_residual,0.8725,10614826644778.842,20.072029684810214,0.0,0.5,1.5,True,7200,800
0.1,10,500,121,Empirical_copula,Gaussian,absolute_residual,0.86375,68617313696.60691,33.87913491322776,0.008008480072021484,0.5,1.5,True,7200,800
0.1,10,500,122,TSCP_R,Gaussian,absolute_residual,0.90375,90752151004.27534,27.0686062155147,0.0049970149993896484,0.5,1.5,True,7200,800
0.1,10,500,122,Point_CHR,Gaussian,absolute_residual,0.8825,59508484911.10845,26.80252246473122,0.0,0.5,1.5,True,7200,800
0.1,10,500,122,Unscaled,Gaussian,absolute_residual,0.9,10820059644096.9,20.110504493589634,0.0,0.5,1.5,True,7200,800
0.1,10,500,122,Empirical_copula,Gaussian,absolute_residual,0.89625,86813722721.81932,29.147517250646608,0.00800013542175293,0.5,1.5,True,7200,800
0.1,10,500,123,TSCP_R,Gaussian,absolute_residual,0.93125,147937308062.1892,30.89721207772278,0.00599360466003418,0.5,1.5,True,7200,800
0.1,10,500,123,Point_CHR,Gaussian,absolute_residual,0.9225,164960041521.25717,28.08160675648903,0.0,0.5,1.5,True,7200,800
0.1,10,500,123,Unscaled,Gaussian,absolute_residual,0.90125,24957093899565.562,21.863485625032876,0.0,0.5,1.5,True,7200,800
0.1,10,500,123,Empirical_copula,Gaussian,absolute_residual,0.93,150581966992.1084,30.279422567557724,0.008004903793334961,0.5,1.5,True,7200,800
0.1,10,500,124,TSCP_R,Gaussian,absolute_residual,0.89125,98876563978.29303,27.97190564575626,0.00600123405456543,0.5,1.5,True,7200,800
0.1,10,500,124,Point_CHR,Gaussian,absolute_residual,0.8925,89541064585.1113,27.941777581431857,0.0009984970092773438,0.5,1.5,True,7200,800
0.1,10,500,124,Unscaled,Gaussian,absolute_residual,0.9075,25873144163331.81,21.94244006840924,0.0,0.5,1.5,True,7200,800
0.1,10,500,124,Empirical_copula,Gaussian,absolute_residual,0.8825,121460833599.11302,28.81585345003121,0.006999969482421875,0.5,1.5,True,7200,800
0.1,10,500,125,TSCP_R,Gaussian,absolute_residual,0.90875,113278679347.25818,30.675230531901622,0.004992008209228516,0.5,1.5,True,7200,800
0.1,10,500,125,Point_CHR,Gaussian,absolute_residual,0.9175,133927164252.6712,32.71701637137638,0.0,0.5,1.5,True,7200,800
0.1,10,500,125,Unscaled,Gaussian,absolute_residual,0.91875,28992180111552.3,22.193617017965565,0.0009958744049072266,0.5,1.5,True,7200,800
0.1,10,500,125,Empirical_copula,Gaussian,absolute_residual,0.9125,136394407098.78189,33.047367652799366,0.00699925422668457,0.5,1.5,True,7200,800
0.1,10,500,126,TSCP_R,Gaussian,absolute_residual,0.8975,97308698356.53291,27.526720195329016,0.006005048751831055,0.5,1.5,True,7200,800
0.1,10,500,126,Point_CHR,Gaussian,absolute_residual,0.89375,94639028471.13565,27.39197938023218,0.0,0.5,1.5,True,7200,800
0.1,10,500,126,Unscaled,Gaussian,absolute_residual,0.88125,12000306795339.246,20.31979091755216,0.0,0.5,1.5,True,7200,800
0.1,10,500,126,Empirical_copula,Gaussian,absolute_residual,0.89875,116676731653.4142,29.57212488174475,0.006999969482421875,0.5,1.5,True,7200,800
0.1,10,500,127,TSCP_R,Gaussian,absolute_residual,0.9225,126968330479.12231,29.047651696229117,0.005002021789550781,0.5,1.5,True,7200,800
0.1,10,500,127,Point_CHR,Gaussian,absolute_residual,0.93375,213765542780.6282,32.101012785308406,0.0,0.5,1.5,True,7200,800
0.1,10,500,127,Unscaled,Gaussian,absolute_residual,0.9225,14362465022315.934,20.68820916389034,0.0,0.5,1.5,True,7200,800
0.1,10,500,127,Empirical_copula,Gaussian,absolute_residual,0.91375,130718737984.27998,32.845634174387726,0.007997274398803711,0.5,1.5,True,7200,800
0.1,10,500,128,TSCP_R,Gaussian,absolute_residual,0.87125,57829597342.497604,25.566291526292787,0.006000995635986328,0.5,1.5,True,7200,800
0.1,10,500,128,Point_CHR,Gaussian,absolute_residual,0.8625,60742962531.98002,26.848116830259514,0.0009980201721191406,0.5,1.5,True,7200,800
0.1,10,500,128,Unscaled,Gaussian,absolute_residual,0.90375,14057431270190.355,20.64384534614516,0.0,0.5,1.5,True,7200,800
0.1,10,500,128,Empirical_copula,Gaussian,absolute_residual,0.8575,51806440338.94374,26.69754568351872,0.007000446319580078,0.5,1.5,True,7200,800
0.1,10,500,129,TSCP_R,Gaussian,absolute_residual,0.90375,69777321210.77846,28.339136487159358,0.006005287170410156,0.5,1.5,True,7200,800
0.1,10,500,129,Point_CHR,Gaussian,absolute_residual,0.87625,56841927790.764046,25.553135493877853,0.0,0.5,1.5,True,7200,800
0.1,10,500,129,Unscaled,Gaussian,absolute_residual,0.87375,7033192440890.8125,19.26261524591486,0.0,0.5,1.5,True,7200,800
0.1,10,500,129,Empirical_copula,Gaussian,absolute_residual,0.88125,54531864235.55781,29.17374291625598,0.008996725082397461,0.5,1.5,True,7200,800
0.1,10,500,130,TSCP_R,Gaussian,absolute_residual,0.89125,61484017670.76434,24.43803899696777,0.005997180938720703,0.5,1.5,True,7200,800
0.1,10,500,130,Point_CHR,Gaussian,absolute_residual,0.90125,99361138568.20384,24.065596184962764,0.0,0.5,1.5,True,7200,800
0.1,10,500,130,Unscaled,Gaussian,absolute_residual,0.86375,4804286028389.235,18.542269354465382,0.0010030269622802734,0.5,1.5,True,7200,800
0.1,10,500,130,Empirical_copula,Gaussian,absolute_residual,0.89,76301597433.91547,31.389554052367174,0.006999015808105469,0.5,1.5,True,7200,800
0.1,10,500,131,TSCP_R,Gaussian,absolute_residual,0.905,118508603636.83228,30.01290121997789,0.006003856658935547,0.5,1.5,True,7200,800
0.1,10,500,131,Point_CHR,Gaussian,absolute_residual,0.89625,101726824755.29924,27.745825700969483,0.0,0.5,1.5,True,7200,800
0.1,10,500,131,Unscaled,Gaussian,absolute_residual,0.90625,21552790792899.426,21.54519114068989,0.0,0.5,1.5,True,7200,800
0.1,10,500,131,Empirical_copula,Gaussian,absolute_residual,0.885,112681604824.94897,35.829888366311465,0.00800013542175293,0.5,1.5,True,7200,800
0.1,10,500,132,TSCP_R,Gaussian,absolute_residual,0.8825,69528155854.77841,27.805721805450773,0.006008625030517578,0.5,1.5,True,7200,800
0.1,10,500,132,Point_CHR,Gaussian,absolute_residual,0.89625,89144489873.44528,25.18987844568336,0.000997781753540039,0.5,1.5,True,7200,800
0.1,10,500,132,Unscaled,Gaussian,absolute_residual,0.905,12501552949670.035,20.403111196403366,0.0,0.5,1.5,True,7200,800
0.1,10,500,132,Empirical_copula,Gaussian,absolute_residual,0.89125,91877001677.73116,28.62939615181305,0.0069997310638427734,0.5,1.5,True,7200,800
0.1,10,500,133,TSCP_R,Gaussian,absolute_residual,0.89875,83166741976.61049,28.63798811867165,0.006001949310302734,0.5,1.5,True,7200,800
0.1,10,500,133,Point_CHR,Gaussian,absolute_residual,0.88875,83949607695.62334,30.098651415407634,0.0,0.5,1.5,True,7200,800
0.1,10,500,133,Unscaled,Gaussian,absolute_residual,0.88625,10238472051628.6,19.99970155254356,0.0,0.5,1.5,True,7200,800
0.1,10,500,133,Empirical_copula,Gaussian,absolute_residual,0.8875,86981218834.21614,29.902964164255422,0.007996320724487305,0.5,1.5,True,7200,800
0.1,10,500,134,TSCP_R,Gaussian,absolute_residual,0.90375,103041969225.72484,28.413386483930942,0.0050051212310791016,0.5,1.5,True,7200,800
0.1,10,500,134,Point_CHR,Gaussian,absolute_residual,0.89375,79542358527.37169,30.680625771518145,0.0009982585906982422,0.5,1.5,True,7200,800
0.1,10,500,134,Unscaled,Gaussian,absolute_residual,0.9275,25106142242858.15,21.876507940704844,0.0,0.5,1.5,True,7200,800
0.1,10,500,134,Empirical_copula,Gaussian,absolute_residual,0.90875,102382385544.98354,26.584346127411926,0.007995367050170898,0.5,1.5,True,7200,800
0.1,10,500,135,TSCP_R,Gaussian,absolute_residual,0.90375,111593207371.70755,28.13349812908863,0.0049991607666015625,0.5,1.5,True,7200,800
0.1,10,500,135,Point_CHR,Gaussian,absolute_residual,0.91875,174297864716.87903,27.764167181803877,0.0,0.5,1.5,True,7200,800
0.1,10,500,135,Unscaled,Gaussian,absolute_residual,0.9025,20039424958375.38,21.38890371807906,0.0,0.5,1.5,True,7200,800
0.1,10,500,135,Empirical_copula,Gaussian,absolute_residual,0.9075,131823245363.56598,31.36402060245235,0.006920576095581055,0.5,1.5,True,7200,800
0.1,10,500,136,TSCP_R,Gaussian,absolute_residual,0.9425,126024075797.94089,29.224480509347742,0.005000591278076172,0.5,1.5,True,7200,800
0.1,10,500,136,Point_CHR,Gaussian,absolute_residual,0.9425,191097337880.24063,27.540618057902627,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,500,136,Unscaled,Gaussian,absolute_residual,0.9125,15813681729228.385,20.888309770333933,0.0,0.5,1.5,True,7200,800
0.1,10,500,136,Empirical_copula,Gaussian,absolute_residual,0.93,124042846337.55046,31.783972825651134,0.006999969482421875,0.5,1.5,True,7200,800
0.1,10,500,137,TSCP_R,Gaussian,absolute_residual,0.88,64200806127.110344,27.983396522946137,0.004992008209228516,0.5,1.5,True,7200,800
0.1,10,500,137,Point_CHR,Gaussian,absolute_residual,0.9,101508767115.60979,28.75963925000526,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,500,137,Unscaled,Gaussian,absolute_residual,0.91125,18902903050286.344,21.26438617270398,0.0,0.5,1.5,True,7200,800
0.1,10,500,137,Empirical_copula,Gaussian,absolute_residual,0.88625,100474315230.59425,34.21579364927973,0.008006572723388672,0.5,1.5,True,7200,800
0.1,10,500,138,TSCP_R,Gaussian,absolute_residual,0.89875,81592730051.96553,29.99701908028333,0.006001472473144531,0.5,1.5,True,7200,800
0.1,10,500,138,Point_CHR,Gaussian,absolute_residual,0.90875,99982612740.30005,29.65247444265924,0.0009980201721191406,0.5,1.5,True,7200,800
0.1,10,500,138,Unscaled,Gaussian,absolute_residual,0.895,10971717207205.502,20.13851582072387,0.0,0.5,1.5,True,7200,800
0.1,10,500,138,Empirical_copula,Gaussian,absolute_residual,0.88,70785621373.048,31.083251615125782,0.008000612258911133,0.5,1.5,True,7200,800
0.1,10,500,139,TSCP_R,Gaussian,absolute_residual,0.8725,62568407641.09956,27.52834981966089,0.005999326705932617,0.5,1.5,True,7200,800
0.1,10,500,139,Point_CHR,Gaussian,absolute_residual,0.8725,65256130605.5052,25.267298378702602,0.0,0.5,1.5,True,7200,800
0.1,10,500,139,Unscaled,Gaussian,absolute_residual,0.90625,12672012114867.73,20.43076168288266,0.0,0.5,1.5,True,7200,800
0.1,10,500,139,Empirical_copula,Gaussian,absolute_residual,0.8575,62800053098.48633,29.871161444311618,0.0069921016693115234,0.5,1.5,True,7200,800
0.1,10,500,140,TSCP_R,Gaussian,absolute_residual,0.91,123366979678.686,29.73534529501901,0.0050067901611328125,0.5,1.5,True,7200,800
0.1,10,500,140,Point_CHR,Gaussian,absolute_residual,0.91375,153425275688.2261,29.560529828698733,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,500,140,Unscaled,Gaussian,absolute_residual,0.90625,28149691939717.08,22.12826504568945,0.0,0.5,1.5,True,7200,800
0.1,10,500,140,Empirical_copula,Gaussian,absolute_residual,0.90875,163503650382.57022,33.09293096376615,0.008000612258911133,0.5,1.5,True,7200,800
0.1,10,500,141,TSCP_R,Gaussian,absolute_residual,0.87,49531842077.762,23.23403713913843,0.004998922348022461,0.5,1.5,True,7200,800
0.1,10,500,141,Point_CHR,Gaussian,absolute_residual,0.87625,64817422080.93356,23.004810678209726,0.0009911060333251953,0.5,1.5,True,7200,800
0.1,10,500,141,Unscaled,Gaussian,absolute_residual,0.84625,4105438300347.92,18.253071414345925,0.0,0.5,1.5,True,7200,800
0.1,10,500,141,Empirical_copula,Gaussian,absolute_residual,0.85625,51124477394.48386,24.87867792304671,0.007007122039794922,0.5,1.5,True,7200,800
0.1,10,500,142,TSCP_R,Gaussian,absolute_residual,0.89125,63227010134.371864,25.662394386739148,0.005014896392822266,0.5,1.5,True,7200,800
0.1,10,500,142,Point_CHR,Gaussian,absolute_residual,0.885,61753721156.22941,24.15773333778011,0.0009832382202148438,0.5,1.5,True,7200,800
0.1,10,500,142,Unscaled,Gaussian,absolute_residual,0.87625,7623915751641.099,19.41859521417398,0.0,0.5,1.5,True,7200,800
0.1,10,500,142,Empirical_copula,Gaussian,absolute_residual,0.8875,82860413427.95673,29.836843054271554,0.008006095886230469,0.5,1.5,True,7200,800
0.1,10,500,143,TSCP_R,Gaussian,absolute_residual,0.8825,77662010141.28923,27.881388640648744,0.005005598068237305,0.5,1.5,True,7200,800
0.1,10,500,143,Point_CHR,Gaussian,absolute_residual,0.8475,39432510974.74059,25.226888005877598,0.0010085105895996094,0.5,1.5,True,7200,800
0.1,10,500,143,Unscaled,Gaussian,absolute_residual,0.8825,11956301398777.342,20.312327279749834,0.0,0.5,1.5,True,7200,800
0.1,10,500,143,Empirical_copula,Gaussian,absolute_residual,0.87,84244287497.1318,29.88279590259789,0.006986856460571289,0.5,1.5,True,7200,800
0.1,10,500,144,TSCP_R,Gaussian,absolute_residual,0.89375,68490986045.81991,27.993164487903005,0.0049970149993896484,0.5,1.5,True,7200,800
0.1,10,500,144,Point_CHR,Gaussian,absolute_residual,0.9125,94648336217.21326,28.73641127711037,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,500,144,Unscaled,Gaussian,absolute_residual,0.88375,10021264482451.57,19.956861917232757,0.0,0.5,1.5,True,7200,800
0.1,10,500,144,Empirical_copula,Gaussian,absolute_residual,0.8875,77580065801.61476,31.286036941254768,0.008000373840332031,0.5,1.5,True,7200,800
0.1,10,500,145,TSCP_R,Gaussian,absolute_residual,0.88375,80340009992.37045,29.549135613710494,0.006002187728881836,0.5,1.5,True,7200,800
0.1,10,500,145,Point_CHR,Gaussian,absolute_residual,0.87375,71648302452.29756,29.510983498318957,0.0,0.5,1.5,True,7200,800
0.1,10,500,145,Unscaled,Gaussian,absolute_residual,0.90875,24741540016269.777,21.844528382358387,0.0009989738464355469,0.5,1.5,True,7200,800
0.1,10,500,145,Empirical_copula,Gaussian,absolute_residual,0.89125,84858252416.81871,30.548956201829377,0.008001565933227539,0.5,1.5,True,7200,800
0.1,10,500,146,TSCP_R,Gaussian,absolute_residual,0.90625,106881231563.83951,28.596577436826923,0.006002664566040039,0.5,1.5,True,7200,800
0.1,10,500,146,Point_CHR,Gaussian,absolute_residual,0.92,159742636979.7661,27.339882639378096,0.0,0.5,1.5,True,7200,800
0.1,10,500,146,Unscaled,Gaussian,absolute_residual,0.92625,17116087386063.387,21.054282676476102,0.0,0.5,1.5,True,7200,800
0.1,10,500,146,Empirical_copula,Gaussian,absolute_residual,0.9075,127878292168.2555,28.351488957554658,0.008003950119018555,0.5,1.5,True,7200,800
0.1,10,500,147,TSCP_R,Gaussian,absolute_residual,0.90125,76133465959.87274,29.09539041778664,0.006011247634887695,0.5,1.5,True,7200,800
0.1,10,500,147,Point_CHR,Gaussian,absolute_residual,0.8825,66871524187.93522,29.127137892265146,0.0,0.5,1.5,True,7200,800
0.1,10,500,147,Unscaled,Gaussian,absolute_residual,0.9175,22419809425343.027,21.630332312200487,0.0,0.5,1.5,True,7200,800
0.1,10,500,147,Empirical_copula,Gaussian,absolute_residual,0.9,97910139433.24011,33.10172698411046,0.0069997310638427734,0.5,1.5,True,7200,800
0.1,10,500,148,TSCP_R,Gaussian,absolute_residual,0.925,122514560135.96289,29.167010353486155,0.006005764007568359,0.5,1.5,True,7200,800
0.1,10,500,148,Point_CHR,Gaussian,absolute_residual,0.90625,113961449367.88908,30.04090768894334,0.0,0.5,1.5,True,7200,800
0.1,10,500,148,Unscaled,Gaussian,absolute_residual,0.88875,12267511856800.283,20.364588957858974,0.0,0.5,1.5,True,7200,800
0.1,10,500,148,Empirical_copula,Gaussian,absolute_residual,0.89875,104485284977.52751,31.605150961418445,0.008023262023925781,0.5,1.5,True,7200,800
